Observation #: 1631
-------------------------------------------------------------------------
  Time(YYYYMMDD)   Depth(m) Value(celsius)    Std(%)
         20110524        1.0           17.7      10.0
         20110524        2.0           16.9      10.0
         20110524        3.0           12.9      10.0
         20110524        4.0           11.9      10.0
         20110524        5.0           10.8      10.0
         20110524        6.0            8.9      10.0
         20110524        7.0            8.0      10.0
         20110524        8.0            7.7      10.0
         20110524        9.0            7.4      10.0
         20110524       10.0            7.3      10.0
         20110524       11.0            7.0      10.0
         20110607        0.1           21.1      10.0
         20110607        1.0           21.0      10.0
         20110607        2.0           20.8      10.0
         20110607        3.0           17.8      10.0
         20110607        4.0           15.5      10.0
         20110607        5.0           11.9      10.0
         20110607        6.0            9.8      10.0
         20110607        7.0            8.7      10.0
         20110607        8.0            8.2      10.0
         20110607        9.0            7.8      10.0
         20110607       10.0            7.5      10.0
         20110607       11.0            7.1      10.0
         20110624        0.1           20.2      10.0
         20110624        1.0           20.2      10.0
         20110624        2.0           20.3      10.0
         20110624        3.0           19.9      10.0
         20110624        4.0           15.6      10.0
         20110624        5.0           11.9      10.0
         20110624        6.0           10.5      10.0
         20110624        7.0            9.3      10.0
         20110624        8.0            8.0      10.0
         20110624        9.0            7.6      10.0
         20110624       10.0            7.3      10.0
         20110706        0.1           24.0      10.0
         20110706        1.0           23.5      10.0
         20110706        2.0           23.3      10.0
         20110706        3.0           19.9      10.0
         20110706        4.0           16.9      10.0
         20110706        5.0           14.1      10.0
         20110706        6.0           11.1      10.0
         20110706        7.0            9.1      10.0
         20110706        8.0            8.3      10.0
         20110706        9.0            7.8      10.0
         20110706       10.0            7.6      10.0
         20110706       11.0            7.3      10.0
         20110720        0.1           26.4      10.0
         20110720        1.0           26.4      10.0
         20110720        2.0           26.2      10.0
         20110720        3.0           23.5      10.0
         20110720        4.0           18.1      10.0
         20110720        5.0           13.7      10.0
         20110720        6.0           10.7      10.0
         20110720        7.0            9.0      10.0
         20110720        8.0            8.2      10.0
         20110720        9.0            7.6      10.0
         20110720       10.0            7.4      10.0
         20110720       11.0            7.4      10.0
         20110804        0.1           25.4      10.0
         20110804        1.0           24.2      10.0
         20110804        2.0           23.9      10.0
         20110804        3.0           23.5      10.0
         20110804        4.0           20.3      10.0
         20110804        5.0           14.1      10.0
         20110804        6.0           11.6      10.0
         20110804        7.0            9.7      10.0
         20110804        8.0            8.6      10.0
         20110804        9.0            8.1      10.0
         20110804       10.0            7.6      10.0
         20110823        0.1           21.4      10.0
         20110823        1.0           21.4      10.0
         20110823        2.0           21.4      10.0
         20110823        3.0           21.4      10.0
         20110823        4.0           21.4      10.0
         20110823        5.0           16.9      10.0
         20110823        6.0           12.1      10.0
         20110823        7.0           10.2      10.0
         20110823        8.0            8.8      10.0
         20110823        9.0            8.0      10.0
         20110823       10.0            7.7      10.0
         20110823       11.0            7.5      10.0
         20110906        0.1           19.4      10.0
         20110906        1.0           19.5      10.0
         20110906        2.0           19.5      10.0
         20110906        3.0           19.5      10.0
         20110906        4.0           19.5      10.0
         20110906        5.0           17.4      10.0
         20110906        6.0           13.3      10.0
         20110906        7.0           10.4      10.0
         20110906        8.0            8.9      10.0
         20110906        9.0            8.2      10.0
         20110906       10.0            7.7      10.0
         20110906       11.0            7.6      10.0
         20110926        0.1           18.4      10.0
         20110926        1.0           17.7      10.0
         20110926        2.0           17.5      10.0
         20110926        3.0           17.0      10.0
         20110926        4.0           16.8      10.0
         20110926        5.0           16.6      10.0
         20110926        6.0           14.8      10.0
         20110926        7.0           10.4      10.0
         20110926        8.0            9.5      10.0
         20110926        9.0            8.6      10.0
         20110926       10.0            7.9      10.0
         20111012        0.1           15.7      10.0
         20111012        1.0           15.7      10.0
         20111012        2.0           15.5      10.0
         20111012        3.0           14.5      10.0
         20111012        4.0           13.9      10.0
         20111012        5.0           13.7      10.0
         20111012        6.0           13.5      10.0
         20111012        7.0           12.9      10.0
         20111012        8.0           10.4      10.0
         20111012        9.0            8.7      10.0
         20111012       10.0            8.2      10.0
         20111012       11.0            8.0      10.0
         20111026        0.1           10.1      10.0
         20111026        1.0           10.2      10.0
         20111026        2.0           10.2      10.0
         20111026        3.0           10.2      10.0
         20111026        4.0           10.3      10.0
         20111026        5.0           10.3      10.0
         20111026        6.0           10.3      10.0
         20111026        7.0           10.3      10.0
         20111026        8.0           10.3      10.0
         20111026        9.0           10.3      10.0
         20111026       10.0           10.3      10.0
         20111026       11.0           10.3      10.0
         20111107        0.1            7.8      10.0
         20111107        1.0            7.8      10.0
         20111107        2.0            7.8      10.0
         20111107        3.0            7.8      10.0
         20111107        4.0            7.7      10.0
         20111107        5.0            7.7      10.0
         20111107        6.0            7.7      10.0
         20111107        7.0            7.7      10.0
         20111107        8.0            7.7      10.0
         20111107        9.0            7.7      10.0
         20111107       10.0            7.7      10.0
         20111107       10.0            7.7      10.0
         20120404        0.1            5.1      10.0
         20120404        1.0            5.1      10.0
         20120404        2.0            5.0      10.0
         20120404        3.0            5.0      10.0
         20120404        4.0            5.0      10.0
         20120404        5.0            5.0      10.0
         20120404        6.0            5.0      10.0
         20120404        7.0            5.0      10.0
         20120404        8.0            4.9      10.0
         20120404        9.0            4.8      10.0
         20120404       10.0            4.7      10.0
         20120404       11.0            4.6      10.0
         20120507        0.1           13.1      10.0
         20120507        1.0           12.8      10.0
         20120507        2.0           11.2      10.0
         20120507        3.0           10.2      10.0
         20120507        4.0            9.1      10.0
         20120507        5.0            8.4      10.0
         20120507        6.0            8.2      10.0
         20120507        7.0            8.0      10.0
         20120507        8.0            7.8      10.0
         20120507        9.0            7.7      10.0
         20120507       10.0            7.7      10.0
         20120507       11.0            7.6      10.0
         20120528        0.1           21.4      10.0
         20120528        1.0           21.3      10.0
         20120528        2.0           21.2      10.0
         20120528        3.0           15.3      10.0
         20120528        4.0           11.5      10.0
         20120528        5.0            9.3      10.0
         20120528        6.0            8.6      10.0
         20120528        7.0            8.0      10.0
         20120528        8.0            7.8      10.0
         20120528        9.0            7.6      10.0
         20120528       10.0            7.5      10.0
         20120528       11.0            7.4      10.0
         20120611        0.1           22.8      10.0
         20120611        1.0           22.7      10.0
         20120611        2.0           22.5      10.0
         20120611        3.0           17.3      10.0
         20120611        4.0           13.6      10.0
         20120611        5.0           10.5      10.0
         20120611        6.0            8.9      10.0
         20120611        7.0            8.4      10.0
         20120611        8.0            8.0      10.0
         20120611        9.0            7.7      10.0
         20120611       10.0            7.5      10.0
         20120611       10.0            7.4      10.0
         20120625        0.1           22.2      10.0
         20120625        1.0           22.2      10.0
         20120625        2.0           22.1      10.0
         20120625        3.0           19.2      10.0
         20120625        4.0           15.6      10.0
         20120625        5.0           11.7      10.0
         20120625        6.0            9.6      10.0
         20120625        7.0            8.3      10.0
         20120625        8.0            7.9      10.0
         20120625        9.0            7.7      10.0
         20120625       10.0            7.4      10.0
         20120625       11.0            7.3      10.0
         20120704        0.1           23.6      10.0
         20120704        1.0           23.2      10.0
         20120704        2.0           23.0      10.0
         20120704        3.0           22.9      10.0
         20120704        4.0           16.9      10.0
         20120704        5.0           11.8      10.0
         20120704        6.0            9.6      10.0
         20120704        7.0            8.8      10.0
         20120704        8.0            8.2      10.0
         20120704        9.0            7.9      10.0
         20120704       10.0            7.5      10.0
         20120725        0.1           24.8      10.0
         20120725        1.0           24.9      10.0
         20120725        2.0           24.8      10.0
         20120725        3.0           24.6      10.0
         20120725        4.0           20.7      10.0
         20120725        5.0           13.7      10.0
         20120725        6.0           10.3      10.0
         20120725        7.0            9.1      10.0
         20120725        8.0            8.6      10.0
         20120725        9.0            7.9      10.0
         20120725       10.0            7.5      10.0
         20120815        0.1           21.0      10.0
         20120815        1.0           21.0      10.0
         20120815        2.0           21.0      10.0
         20120815        3.0           20.9      10.0
         20120815        4.0           20.3      10.0
         20120815        5.0           16.7      10.0
         20120815        6.0           11.2      10.0
         20120815        7.0            9.6      10.0
         20120815        8.0            8.5      10.0
         20120815        9.0            7.9      10.0
         20120815       10.0            7.6      10.0
         20120823        0.1           20.7      10.0
         20120823        1.0           20.6      10.0
         20120823        2.0           20.6      10.0
         20120823        3.0           20.5      10.0
         20120823        4.0           19.9      10.0
         20120823        5.0           18.7      10.0
         20120823        6.0           11.8      10.0
         20120823        7.0            9.3      10.0
         20120823        8.0            8.5      10.0
         20120823        9.0            8.0      10.0
         20120823       10.0            7.6      10.0
         20120904        0.1           22.7      10.0
         20120904        1.0           22.6      10.0
         20120904        2.0           22.1      10.0
         20120904        3.0           21.9      10.0
         20120904        4.0           21.2      10.0
         20120904        5.0           18.3      10.0
         20120904        6.0           12.7      10.0
         20120904        7.0           10.0      10.0
         20120904        8.0            8.8      10.0
         20120904        9.0            7.9      10.0
         20120925        0.1           14.9      10.0
         20120925        1.0           14.9      10.0
         20120925        2.0           14.8      10.0
         20120925        3.0           14.8      10.0
         20120925        4.0           14.7      10.0
         20120925        5.0           14.6      10.0
         20120925        6.0           14.6      10.0
         20120925        7.0           14.3      10.0
         20120925        8.0            9.3      10.0
         20120925        9.0            8.3      10.0
         20120925       10.0            7.9      10.0
         20121003        0.1           14.5      10.0
         20121003        1.0           14.3      10.0
         20121003        2.0           14.3      10.0
         20121003        3.0           14.2      10.0
         20121003        4.0           14.2      10.0
         20121003        5.0           14.2      10.0
         20121003        6.0           14.1      10.0
         20121003        7.0           12.5      10.0
         20121003        8.0            9.4      10.0
         20121003        9.0            8.2      10.0
         20121003       10.0            7.8      10.0
         20121022        0.1           10.2      10.0
         20121022        1.0           10.2      10.0
         20121022        2.0           10.2      10.0
         20121022        3.0           10.2      10.0
         20121022        4.0           10.2      10.0
         20121022        5.0           10.1      10.0
         20121022        6.0           10.1      10.0
         20121022        7.0           10.1      10.0
         20121022        8.0           10.1      10.0
         20121022        9.0           10.1      10.0
         20121022       10.0           10.1      10.0
         20121022       11.0           10.1      10.0
         20121114        0.1            5.6      10.0
         20121114        1.0            5.6      10.0
         20121114        2.0            5.6      10.0
         20121114        3.0            5.5      10.0
         20121114        4.0            5.5      10.0
         20121114        5.0            5.5      10.0
         20121114        6.0            5.5      10.0
         20121114        7.0            5.5      10.0
         20121114        8.0            5.5      10.0
         20121114        9.0            5.5      10.0
         20121114       10.0            5.4      10.0
         20130506        0.1           18.1      10.0
         20130506        1.0           17.1      10.0
         20130506        2.0           13.0      10.0
         20130506        3.0            9.6      10.0
         20130506        4.0            8.0      10.0
         20130506        5.0            6.9      10.0
         20130506        6.0            6.2      10.0
         20130506        7.0            5.8      10.0
         20130506        8.0            5.6      10.0
         20130506        9.0            5.4      10.0
         20130506       10.0            5.4      10.0
         20130527        0.1           15.1      10.0
         20130527        1.0           14.0      10.0
         20130527        2.0           13.8      10.0
         20130527        3.0           13.8      10.0
         20130527        4.0           13.0      10.0
         20130527        5.0           11.2      10.0
         20130527        6.0            9.8      10.0
         20130527        7.0            7.4      10.0
         20130527        8.0            6.7      10.0
         20130527        9.0            6.5      10.0
         20130527       10.0            6.3      10.0
         20130527       11.0            6.3      10.0
         20130606        0.1           16.9      10.0
         20130606        1.0           16.9      10.0
         20130606        2.0           16.8      10.0
         20130606        3.0           16.8      10.0
         20130606        4.0           14.7      10.0
         20130606        5.0           11.9      10.0
         20130606        6.0            8.9      10.0
         20130606        7.0            8.1      10.0
         20130606        8.0            7.5      10.0
         20130606        9.0            7.0      10.0
         20130606       10.0            6.8      10.0
         20130625        0.1           24.1      10.0
         20130625        1.0           24.1      10.0
         20130625        2.0           24.1      10.0
         20130625        3.0           19.6      10.0
         20130625        4.0           15.9      10.0
         20130625        5.0           12.9      10.0
         20130625        6.0           10.6      10.0
         20130625        7.0            9.1      10.0
         20130625        8.0            8.2      10.0
         20130625        9.0            7.5      10.0
         20130625       10.0            7.0      10.0
         20130625       11.0            6.7      10.0
         20130704        0.1           22.8      10.0
         20130704        1.0           22.8      10.0
         20130704        2.0           22.3      10.0
         20130704        3.0           20.9      10.0
         20130704        4.0           16.5      10.0
         20130704        5.0           12.5      10.0
         20130704        6.0            9.9      10.0
         20130704        7.0            8.2      10.0
         20130704        8.0            7.8      10.0
         20130704        9.0            7.1      10.0
         20130704       10.0            6.8      10.0
         20130722        0.1           24.5      10.0
         20130722        1.0           24.6      10.0
         20130722        2.0           24.5      10.0
         20130722        3.0           23.7      10.0
         20130722        4.0           17.7      10.0
         20130722        5.0           12.9      10.0
         20130722        6.0           10.7      10.0
         20130722        7.0            9.0      10.0
         20130722        8.0            8.3      10.0
         20130722        9.0            7.7      10.0
         20130722       10.0            6.9      10.0
         20130808        0.1           22.4      10.0
         20130808        1.0           21.5      10.0
         20130808        2.0           21.1      10.0
         20130808        3.0           21.1      10.0
         20130808        4.0           20.7      10.0
         20130808        5.0           14.3      10.0
         20130808        6.0           10.8      10.0
         20130808        7.0            9.2      10.0
         20130808        8.0            8.3      10.0
         20130808        9.0            7.5      10.0
         20130808       10.0            7.0      10.0
         20130823        0.1           22.0      10.0
         20130823        1.0           22.0      10.0
         20130823        2.0           22.0      10.0
         20130823        3.0           21.2      10.0
         20130823        4.0           19.7      10.0
         20130823        5.0           16.2      10.0
         20130823        6.0           11.4      10.0
         20130823        7.0            9.2      10.0
         20130823        8.0            8.3      10.0
         20130823        9.0            7.4      10.0
         20130823       10.0            7.0      10.0
         20130903        0.1           21.3      10.0
         20130903        1.0           21.4      10.0
         20130903        2.0           21.4      10.0
         20130903        3.0           21.4      10.0
         20130903        4.0           21.4      10.0
         20130903        5.0           16.9      10.0
         20130903        6.0           12.1      10.0
         20130903        7.0            9.6      10.0
         20130903        8.0            8.4      10.0
         20130903        9.0            7.7      10.0
         20130903       10.0            7.2      10.0
         20130924        0.1           16.8      10.0
         20130924        1.0           15.9      10.0
         20130924        2.0           15.7      10.0
         20130924        3.0           15.6      10.0
         20130924        4.0           15.6      10.0
         20130924        5.0           15.5      10.0
         20130924        6.0           15.1      10.0
         20130924        7.0           11.0      10.0
         20130924        8.0            9.1      10.0
         20130924        9.0            8.3      10.0
         20130924       10.0            7.6      10.0
         20130924       10.9            7.4      10.0
         20131010        0.1           15.3      10.0
         20131010        1.0           14.9      10.0
         20131010        2.0           14.8      10.0
         20131010        3.0           14.7      10.0
         20131010        4.0           14.7      10.0
         20131010        5.0           14.5      10.0
         20131010        6.0           14.4      10.0
         20131010        7.0           12.5      10.0
         20131010        8.0            9.8      10.0
         20131010        9.0            8.2      10.0
         20131010       10.0            7.9      10.0
         20131028        0.1            9.0      10.0
         20131028        1.0            9.1      10.0
         20131028        2.0            9.1      10.0
         20131028        3.0            9.1      10.0
         20131028        4.0            9.1      10.0
         20131028        5.0            9.1      10.0
         20131028        6.0            9.1      10.0
         20131028        7.0            9.1      10.0
         20131028        8.0            9.1      10.0
         20131028        9.0            9.1      10.0
         20131028       10.0            9.1      10.0
         20131028       11.0            9.1      10.0
         20131114        0.1            4.2      10.0
         20131114        1.0            4.2      10.0
         20131114        2.0            4.2      10.0
         20131114        3.0            4.1      10.0
         20131114        4.0            4.1      10.0
         20131114        5.0            4.1      10.0
         20131114        6.0            4.1      10.0
         20131114        7.0            4.1      10.0
         20131114        8.0            4.1      10.0
         20131114        9.0            4.0      10.0
         20131114       10.0            4.0      10.0
         20131114       11.0            4.0      10.0
         20140507        0.1            7.3      10.0
         20140507        1.0            7.2      10.0
         20140507        2.0            7.0      10.0
         20140507        3.0            6.8      10.0
         20140507        4.0            6.5      10.0
         20140507        5.0            6.3      10.0
         20140507        6.0            6.1      10.0
         20140507        7.0            5.7      10.0
         20140507        8.0            5.5      10.0
         20140507        9.0            5.4      10.0
         20140507       10.0            5.4      10.0
         20140507       11.0            5.4      10.0
         20140604        0.1           20.0      10.0
         20140604        1.0           20.0      10.0
         20140604        2.0           20.1      10.0
         20140604        3.0           20.1      10.0
         20140604        4.0           12.6      10.0
         20140604        5.0            9.5      10.0
         20140604        6.0            8.1      10.0
         20140604        7.0            7.4      10.0
         20140604        8.0            6.9      10.0
         20140604        9.0            6.5      10.0
         20140604       10.0            6.3      10.0
         20140604       11.0            6.1      10.0
         20140623        0.1           22.5      10.0
         20140623        1.0           22.3      10.0
         20140623        2.0           21.1      10.0
         20140623        3.0           19.4      10.0
         20140623        4.0           15.5      10.0
         20140623        5.0           10.4      10.0
         20140623        6.0            8.6      10.0
         20140623        7.0            7.6      10.0
         20140623        8.0            7.0      10.0
         20140623        9.0            6.7      10.0
         20140623       10.0            6.4      10.0
         20140702        0.1           24.2      10.0
         20140702        1.0           24.2      10.0
         20140702        2.0           24.1      10.0
         20140702        3.0           24.0      10.0
         20140702        4.0           18.2      10.0
         20140702        5.0           11.7      10.0
         20140702        6.0            9.2      10.0
         20140702        7.0            8.1      10.0
         20140702        8.0            7.5      10.0
         20140702        9.0            6.8      10.0
         20140728        0.1           21.0      10.0
         20140728        1.0           21.0      10.0
         20140728        2.0           20.9      10.0
         20140728        3.0           20.2      10.0
         20140728        4.0           17.5      10.0
         20140728        5.0           13.2      10.0
         20140728        6.0           10.1      10.0
         20140728        7.0            8.3      10.0
         20140728        8.0            7.7      10.0
         20140728        9.0            7.0      10.0
         20140728       10.0            6.6      10.0
         20140811        0.1           23.6      10.0
         20140811        1.0           23.4      10.0
         20140811        2.0           23.0      10.0
         20140811        3.0           21.5      10.0
         20140811        4.0           18.6      10.0
         20140811        5.0           14.6      10.0
         20140811        6.0           10.5      10.0
         20140811        7.0            8.7      10.0
         20140811        8.0            7.7      10.0
         20140811        9.0            7.0      10.0
         20140811       10.0            7.1      10.0
         20140825        0.1           22.7      10.0
         20140825        1.0           22.6      10.0
         20140825        2.0           22.2      10.0
         20140825        3.0           21.4      10.0
         20140825        4.0           18.2      10.0
         20140825        5.0           14.5      10.0
         20140825        6.0           10.5      10.0
         20140825        7.0            8.8      10.0
         20140825        8.0            7.8      10.0
         20140825        9.0            7.2      10.0
         20140902        0.1           21.6      10.0
         20140902        1.0           21.6      10.0
         20140902        2.0           21.4      10.0
         20140902        3.0           21.3      10.0
         20140902        4.0           18.7      10.0
         20140902        5.0           15.5      10.0
         20140902        6.0           11.4      10.0
         20140902        7.0            8.3      10.0
         20140902        8.0            7.8      10.0
         20140902        9.0            7.2      10.0
         20140902       10.0            6.9      10.0
         20140902       11.0            6.8      10.0
         20140923        0.1           14.2      10.0
         20140923        1.0           14.2      10.0
         20140923        2.0           14.2      10.0
         20140923        3.0           14.2      10.0
         20140923        4.0           14.2      10.0
         20140923        5.0           14.1      10.0
         20140923        6.0           14.1      10.0
         20140923        7.0           10.5      10.0
         20140923        8.0            8.1      10.0
         20140923        9.0            7.4      10.0
         20140923       10.0            7.1      10.0
         20140923       11.0            6.9      10.0
         20141007        0.1           13.9      10.0
         20141007        1.0           13.9      10.0
         20141007        2.0           13.9      10.0
         20141007        3.0           13.9      10.0
         20141007        4.0           13.9      10.0
         20141007        5.0           13.8      10.0
         20141007        6.0           13.8      10.0
         20141007        7.0           12.8      10.0
         20141007        8.0            9.1      10.0
         20141007        9.0            8.0      10.0
         20141007       10.0            7.2      10.0
         20141007       10.9            7.2      10.0
         20141027        0.1            9.6      10.0
         20141027        1.0            9.7      10.0
         20141027        2.0            9.7      10.0
         20141027        3.0            9.7      10.0
         20141027        4.0            9.7      10.0
         20141027        5.0            9.7      10.0
         20141027        6.0            9.7      10.0
         20141027        7.0            9.7      10.0
         20141027        8.0            9.7      10.0
         20141027        9.0            9.6      10.0
         20141027       10.0            9.6      10.0
         20141027       11.0            7.5      10.0
         20141114        0.1            4.7      10.0
         20141114        1.0            4.7      10.0
         20141114        2.0            4.8      10.0
         20141114        3.0            4.8      10.0
         20141114        4.0            4.8      10.0
         20141114        5.0            4.8      10.0
         20141114        6.0            4.8      10.0
         20141114        7.0            4.8      10.0
         20141114        8.0            4.8      10.0
         20141114        9.0            4.8      10.0
         20141114       10.0            4.8      10.0
         20141114       11.0            4.8      10.0
