Observation #: 8001
-----------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)    Std(%)
20100626                8.0          4.5298      10.0
20100627                1.0         18.2991      10.0
20100627                2.0         12.7625      10.0
20100627                3.0          9.3400      10.0
20100627                4.0          6.0618      10.0
20100627                6.0          4.6935      10.0
20100627                8.0          4.4823      10.0
20100628                1.0         18.5427      10.0
20100628                2.0         13.1275      10.0
20100628                3.0          9.3417      10.0
20100628                4.0          6.0865      10.0
20100628                6.0          4.7119      10.0
20100628                8.0          4.5099      10.0
20100629                1.0         19.5882      10.0
20100629                2.0         13.3375      10.0
20100629                3.0          9.2842      10.0
20100629                4.0          6.0788      10.0
20100629                6.0          4.7149      10.0
20100629                8.0          4.5293      10.0
20100630                1.0         19.8064      10.0
20100630                2.0         13.7333      10.0
20100630                3.0          9.3800      10.0
20100630                4.0          6.3223      10.0
20100630                6.0          4.7819      10.0
20100630                8.0          4.5603      10.0
20100701                1.0         19.1691      10.0
20100701                2.0         14.0225      10.0
20100701                3.0          9.3117      10.0
20100701                4.0          6.2775      10.0
20100701                6.0          4.8159      10.0
20100701                8.0          4.5708      10.0
20100702                1.0         18.5609      10.0
20100702                2.0         14.1792      10.0
20100702                3.0          9.2475      10.0
20100702                4.0          6.3219      10.0
20100702                6.0          4.7340      10.0
20100702                8.0          4.4979      10.0
20100703                1.0         19.7982      10.0
20100703                2.0         14.7425      10.0
20100703                3.0          9.0683      10.0
20100703                4.0          6.3179      10.0
20100703                6.0          4.7884      10.0
20100703                8.0          4.5533      10.0
20100704                1.0         19.7473      10.0
20100704                2.0         14.4667      10.0
20100704                3.0          9.0642      10.0
20100704                4.0          6.3859      10.0
20100704                6.0          4.7973      10.0
20100704                8.0          4.5608      10.0
20100705                1.0         20.0155      10.0
20100705                2.0         15.1958      10.0
20100705                3.0          9.2900      10.0
20100705                4.0          6.3296      10.0
20100705                6.0          4.7895      10.0
20100705                8.0          4.5502      10.0
20100706                1.0         19.8082      10.0
20100706                2.0         15.9917      10.0
20100706                3.0          9.1058      10.0
20100706                4.0          6.3561      10.0
20100706                6.0          4.8040      10.0
20100706                8.0          4.5385      10.0
20100707                1.0         19.7782      10.0
20100707                2.0         16.6050      10.0
20100707                3.0          9.2700      10.0
20100707                4.0          6.3255      10.0
20100707                6.0          4.7676      10.0
20100707                8.0          4.5298      10.0
20100708                1.0         18.7918      10.0
20100708                2.0         16.7817      10.0
20100708                3.0          9.2725      10.0
20100708                4.0          6.4980      10.0
20100708                6.0          4.8702      10.0
20100708                8.0          4.6004      10.0
20100709                1.0         17.9255      10.0
20100709                2.0         16.3908      10.0
20100709                3.0          9.3958      10.0
20100709                4.0          6.5051      10.0
20100709                6.0          4.8645      10.0
20100709                8.0          4.6238      10.0
20100710                1.0         17.7245      10.0
20100710                2.0         16.5533      10.0
20100710                3.0          9.6308      10.0
20100710                4.0          6.4501      10.0
20100710                6.0          4.7981      10.0
20100710                8.0          4.5490      10.0
20100711                1.0         18.5100      10.0
20100711                2.0         16.2833      10.0
20100711                3.0          9.7342      10.0
20100711                4.0          6.5301      10.0
20100711                6.0          4.8048      10.0
20100711                8.0          4.5506      10.0
20100712                1.0         18.7491      10.0
20100712                2.0         16.2508      10.0
20100712                3.0          9.9225      10.0
20100712                4.0          6.6349      10.0
20100712                6.0          4.9398      10.0
20100712                8.0          4.6424      10.0
20100713                1.0         18.9109      10.0
20100713                2.0         16.1183      10.0
20100713                3.0          9.8525      10.0
20100713                4.0          6.4210      10.0
20100713                6.0          4.8192      10.0
20100713                8.0          4.5693      10.0
20100714                1.0         19.5536      10.0
20100714                2.0         16.3967      10.0
20100714                3.0         10.3400      10.0
20100714                4.0          6.6738      10.0
20100714                6.0          4.9787      10.0
20100714                8.0          4.6551      10.0
20100715                1.0         19.0509      10.0
20100715                2.0         17.0217      10.0
20100715                3.0         10.1850      10.0
20100715                4.0          6.6973      10.0
20100715                6.0          4.9236      10.0
20100715                8.0          4.6029      10.0
20100716                1.0         18.8327      10.0
20100716                2.0         16.9717      10.0
20100716                3.0         10.4325      10.0
20100716                4.0          6.8581      10.0
20100716                6.0          5.0113      10.0
20100716                8.0          4.6685      10.0
20100717                1.0         17.7245      10.0
20100717                2.0         17.0133      10.0
20100717                3.0         10.8225      10.0
20100717                4.0          6.8998      10.0
20100717                6.0          4.9978      10.0
20100717                8.0          4.6694      10.0
20100718                1.0         18.0282      10.0
20100718                2.0         17.0967      10.0
20100718                3.0         11.1642      10.0
20100718                4.0          6.9663      10.0
20100718                6.0          4.9688      10.0
20100718                8.0          4.6353      10.0
20100719                1.0         18.4855      10.0
20100719                2.0         17.1408      10.0
20100719                3.0         11.4650      10.0
20100719                4.0          7.1523      10.0
20100719                6.0          5.0042      10.0
20100719                8.0          4.6438      10.0
20100720                1.0         17.8382      10.0
20100720                2.0         17.0875      10.0
20100720                3.0         11.6342      10.0
20100720                4.0          7.0018      10.0
20100720                6.0          5.0443      10.0
20100720                8.0          4.6959      10.0
20100721                1.0         17.0782      10.0
20100721                2.0         16.6858      10.0
20100721                3.0         11.4583      10.0
20100721                4.0          7.2351      10.0
20100721                6.0          5.1130      10.0
