Observation #: 16319
---------------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)    Std(%)
        19860703         0           18.2        10
        19860703       0.5           18.2        10
        19860703         2           18.2        10
        19860703         5           18.1        10
        19860703        10           17.3        10
        19860703        13           17.1        10
        19860703        15             13        10
        19860703        20           11.2        10
        19860703        25           10.2        10
        19860803       0.1             24        10
        19860803       0.5             23        10
        19860803       3.5             22        10
        19860803         7             21        10
        19860803         8             20        10
        19860803       8.5             19        10
        19860803        10           16.5        10
        19860803        11           15.5        10
        19860803        12           13.5        10
        19860803      13.5             12        10
        19860806       0.1           22.4        10
        19860806         1           22.3        10
        19860806         2           22.2        10
        19860806         3             22        10
        19860806         4             22        10
        19860806         5             22        10
        19860806         6           21.5        10
        19860806         7           20.7        10
        19860806         8           18.7        10
        19860806         9           17.2        10
        19860806        10           15.9        10
        19860806        11           14.2        10
        19860806        12           12.5        10
        19860806        13           11.5        10
        19860806        14           10.8        10
        19860806        15           10.2        10
        19860806        20              9        10
        19860806        25            8.8        10
        19860806        30            8.2        10
        19860902       0.1             20        10
        19860902       0.5             19        10
        19860902         1           19.5        10
        19860902         2           19.5        10
        19860902         3             19        10
        19860902         4             19        10
        19860902         5             19        10
        19860902         6             19        10
        19860902         7             19        10
        19860902         8             19        10
        19860902         9           18.5        10
        19860902        10           18.5        10
        19860902        11             18        10
        19860902      11.5             16        10
        19860902        12             15        10
        19860902      12.5             14        10
        19860902        13             13        10
        19860902        14             12        10
        19860902        15           11.5        10
        19860902        16             11        10
        19860902        17           10.5        10
        19860902        18             10        10
        19860902        19             10        10
        19860902        21             10        10
        19860902        22             10        10
        19860902      22.5             10        10
        19870529       0.1           19.5        10
        19870529       0.5             19        10
        19870529         1             18        10
        19870529         2           16.5        10
        19870529       2.5             16        10
        19870529         3             16        10
        19870529         4             15        10
        19870529         5           14.8        10
        19870529       5.5             14        10
        19870529         6           13.5        10
        19870529         7             13        10
        19870529         8           12.5        10
        19870529         9             11        10
        19870529        10           10.5        10
        19870529        11             10        10
        19870529        12            9.5        10
        19870529        13              9        10
        19870529        14              9        10
        19870529        15              9        10
        19870529        16              9        10
        19870529        17              8        10
        19870529      17.5              8        10
        19870701       0.1             21        10
        19870701       0.5             22        10
        19870701         1           21.5        10
        19870701         2             23        10
        19870701       2.5             23        10
        19870701         3             23        10
        19870701       3.5             23        10
        19870701         4             23        10
        19870701       4.5             23        10
        19870701         5             23        10
        19870701       5.5             23        10
        19870701         6             23        10
        19870701       6.5             23        10
        19870701         7             22        10
        19870701       7.5             22        10
        19870701         8             21        10
        19870701       8.5             20        10
        19870701         9             18        10
        19870701       9.5             16        10
        19870701        10           15.5        10
        19870701      10.5           14.5        10
        19870701        11             14        10
        19870701      11.5             13        10
        19870701        12             13        10
        19870701        13           12.5        10
        19870701        14             12        10
        19870701        15             11        10
        19870701        16             11        10
        19870701        17             11        10
        19870701        18           10.5        10
        19870701      18.5           10.5        10
        19870701        19           10.5        10
        19870811       0.1           21.3        10
        19870811       0.5             21        10
        19870811         1           21.5        10
        19870811         2           21.3        10
        19870811         3           21.3        10
        19870811         4           21.3        10
        19870811         5           21.3        10
        19870811         6           21.2        10
        19870811         7           21.2        10
        19870811         8           17.5        10
        19870811       8.5           16.5        10
        19870811         9             15        10
        19870811       9.5           14.1        10
        19870811        10             13        10
        19870811      10.5             12        10
        19870811        11           11.5        10
        19870811      11.5           10.8        10
        19870811        12           10.2        10
        19870811        13            9.8        10
        19870811        14            9.2        10
        19870811        15            9.1        10
        19870811        16            8.9        10
        19870811        17            8.8        10
        19870811        18            8.5        10
        19870811        19            8.3        10
        19870811        20            8.2        10
        19870811        21            8.1        10
        19870903       0.1           17.5        10
        19870903         1             18        10
        19870903         2             18        10
        19870903         3             18        10
        19870903         5             18        10
        19870903         7             18        10
        19870903         8             18        10
        19870903         9             18        10
        19870903        10             18        10
        19870903      10.5             15        10
        19870903        11             13        10
        19870903      11.5             12        10
        19870903        12           11.5        10
        19870903      12.5             11        10
        19870903        13           10.5        10
        19870903        14             10        10
        19870903        15            9.5        10
        19870903        16            9.5        10
        19870903        18              9        10
        19870903        19            8.5        10
        19870903        20            8.5        10
        19870903        21            8.5        10
        19870903        22              8        10
        19870903        23              8        10
        19870903        24              8        10
        19890524       0.1           14.8        10
        19890524       0.5           14.7        10
        19890524         1           14.7        10
        19890524         2           14.6        10
        19890524         3           14.5        10
        19890524         4           14.3        10
        19890524         5           14.3        10
        19890524       5.5             14        10
        19890524         6           12.2        10
        19890524       6.5             11        10
        19890524         7            9.4        10
        19890524       7.5            8.9        10
        19890524         8            8.8        10
        19890524         9            8.6        10
        19890524        10            8.5        10
        19890524        11            8.4        10
        19890524        12            8.3        10
        19890524        13            7.9        10
        19890524      13.5            7.9        10
        19890524        14            7.9        10
        19890528       0.1           21.8        10
        19890528       0.5           21.9        10
        19890528         1           21.8        10
        19890528         2           21.7        10
        19890528       2.5           21.3        10
        19890528         3           18.8        10
        19890528       3.5           18.3        10
        19890528         4           17.3        10
        19890528       4.5           16.8        10
        19890528         5           16.6        10
        19890528       5.5           16.1        10
        19890528         6           15.8        10
        19890528         7           15.1        10
        19890528         8           13.9        10
        19890528         9           12.1        10
        19890528        10           11.1        10
        19890528        11           10.5        10
        19890528        12             10        10
        19890528        13            9.5        10
        19890528        14            9.1        10
        19890528        15            8.9        10
        19890528        16            8.7        10
        19890528        17            8.6        10
        19890528        18            8.5        10
        19890528        19            8.4        10
        19890625       0.1           24.4        10
        19890625       0.5           24.3        10
        19890625         1             24        10
        19890625         2           23.6        10
        19890625         3           23.2        10
        19890625         4           22.1        10
        19890625         5           21.3        10
        19890625       5.5           20.5        10
        19890625         6           20.2        10
        19890625       6.5           19.4        10
        19890625         7           17.5        10
        19890625       7.5           16.3        10
        19890625         8           15.3        10
        19890625       8.5           14.6        10
        19890625         9             13        10
        19890625       9.5           12.3        10
        19890625        10             12        10
        19890625      10.5           11.4        10
        19890625        11           10.8        10
        19890625        12           10.2        10
        19890625        13            9.7        10
        19890625        14            9.3        10
        19890625        15            9.2        10
        19890625        16            8.8        10
        19890625        17            8.7        10
        19890625        18            8.7        10
        19890625        19            8.6        10
        19890625        20            8.5        10
        19890830       0.1           20.1        10
        19890830       0.5           20.1        10
        19890830         1             20        10
        19890830         2             20        10
        19890830         3           19.8        10
        19890830         4           19.6        10
        19890830         5           19.5        10
        19890830         6           19.4        10
        19890830         7           19.5        10
        19890830         8           19.2        10
        19890830       8.5           17.3        10
        19890830         9           15.1        10
        19890830       9.5           13.1        10
        19890830        10             12        10
        19890830      10.5           11.3        10
        19890830        11           11.1        10
        19890830      11.5           10.5        10
        19890830        12           10.1        10
        19890830        13            9.5        10
        19890830        14            9.1        10
        19890830        15            8.7        10
        19890830        16            8.4        10
        19890830        17            8.4        10
        19890830        18            8.3        10
        19890830        19              8        10
        19890830        20              8        10
        19890830        21            7.9        10
        19890830        22            7.8        10
        19900621       0.1           21.4        10
        19900621       0.5           21.4        10
        19900621         1           21.4        10
        19900621         2           21.4        10
        19900621         3           21.3        10
        19900621         4             21        10
        19900621       4.5           19.4        10
        19900621         5             18        10
        19900621       5.5           17.2        10
        19900621         6           16.9        10
        19900621       6.5           16.7        10
        19900621         7           16.5        10
        19900621       7.5           15.9        10
        19900621         8           15.7        10
        19900621       8.5           15.3        10
        19900621         9           14.8        10
        19900621       9.5           14.4        10
        19900621        10           14.1        10
        19900621      10.5           13.9        10
        19900621        11           13.6        10
        19900621        12           13.4        10
        19900621        13           12.9        10
        19900621        14           12.7        10
        19900621        15           12.2        10
        19900621        16             12        10
        19900621        17           11.8        10
        19900621        18           11.7        10
        19900621        19           11.6        10
        19900621        20           11.4        10
        19900621        21           11.3        10
        19900621        22           11.2        10
        19900828       0.1           23.1        10
        19900828       0.5           22.9        10
        19900828         1           22.8        10
        19900828         2           22.5        10
        19900828         3           22.3        10
        19900828         4           22.1        10
        19900828         5           22.1        10
        19900828         6           22.1        10
        19900828         7           21.7        10
        19900828       7.5           20.5        10
        19900828         8           19.9        10
        19900828       8.5           18.9        10
        19900828         9             18        10
        19900828       9.5           16.1        10
        19900828        10           15.2        10
        19900828      10.5           14.6        10
        19900828        11           14.1        10
        19900828      11.5           13.5        10
        19900828        12           13.1        10
        19900828      12.5           12.9        10
        19900828        13           12.5        10
        19900828        14           12.2        10
        19900828        15           11.8        10
        19900828        16           11.6        10
        19900828        17           11.4        10
        19900828        18           11.3        10
        19900828        19           11.2        10
        19900828        20           11.1        10
        19900828        21           10.9        10
        19900828        22           10.8        10
        19900828        23           10.7        10
        19900828        24           10.7        10
        19900828        25           10.6        10
        19900828        26           10.5        10
        19900828        27           10.4        10
        19900828        28           10.4        10
        19900828        29           10.3        10
        19900828      29.5           10.2        10
        19901004       0.1           17.1        10
        19901004       0.5           17.1        10
        19901004         1           16.4        10
        19901004         2           16.3        10
        19901004         3           16.2        10
        19901004         4           16.2        10
        19901004         5           16.2        10
        19901004         6           16.1        10
        19901004         7           16.1        10
        19901004         8           16.1        10
        19901004         9           16.1        10
        19901004        10           16.1        10
        19901004        11           16.1        10
        19901004      11.5           15.5        10
        19901004        12           13.7        10
        19901004      12.5           12.7        10
        19901004        13           12.2        10
        19901004        14           11.8        10
        19901004        15           11.2        10
        19901004        16             11        10
        19901004        17           10.8        10
        19901004        18           10.6        10
        19901004        19           10.3        10
        19901004        20           10.1        10
        19901004      20.5             10        10
        19901004        21             10        10
        19910528       0.1           18.3        10
        19910528       0.5           18.3        10
        19910528         1           18.3        10
        19910528         2           18.1        10
        19910528         3           17.7        10
        19910528         4           17.3        10
        19910528         5           17.2        10
        19910528       5.5           15.6        10
        19910528         6             14        10
        19910528       6.5           12.7        10
        19910528         7           12.1        10
        19910528       7.5           11.6        10
        19910528         8           10.8        10
        19910528       8.5           10.4        10
        19910528         9           10.1        10
        19910528        10            9.7        10
        19910528        11            9.4        10
        19910528        12            8.9        10
        19910528        13            8.6        10
        19910528        14            8.1        10
        19910528        15            7.9        10
        19910528        16            7.8        10
        19910528        17            7.7        10
        19910528        18            7.6        10
        19910528        19            7.5        10
        19910528        20            7.5        10
        19910528        21            7.4        10
        19910528        22            7.3        10
        19910528        23            7.2        10
        19910528        24            7.1        10
        19910528      24.5            7.1        10
        19910628       0.1           21.9        10
        19910628       0.5           21.9        10
        19910628         1           21.9        10
        19910628         2           21.8        10
        19910628         3           21.7        10
        19910628         4           21.5        10
        19910628         5           21.4        10
        19910628         6           20.4        10
        19910628       6.5           19.8        10
        19910628         7           18.1        10
        19910628       7.5           16.5        10
        19910628         8           14.8        10
        19910628       8.5             13        10
        19910628         9           12.5        10
        19910628       9.5           11.7        10
        19910628        10           11.1        10
        19910628      10.5           10.6        10
        19910628        11           10.3        10
        19910628        12           10.2        10
        19910628        13            9.7        10
        19910628        14            9.2        10
        19910628        15            8.8        10
        19910628        16            8.6        10
        19910628        17            8.5        10
        19910628        18            8.1        10
        19910628        19            8.1        10
        19910628        20            8.1        10
        19910628        21            7.9        10
        19910628        22            7.9        10
        19910628        23            7.9        10
        19910628        24            7.8        10
        19910628        25            7.9        10
        19910628        26            7.8        10
        19910730       0.1           23.2        10
        19910730       0.5           23.2        10
        19910730         1           23.2        10
        19910730         2           23.1        10
        19910730         3           23.1        10
        19910730         4             23        10
        19910730         5           22.9        10
        19910730         6           22.9        10
        19910730       6.5           22.2        10
        19910730         7           21.7        10
        19910730       7.5           20.7        10
        19910730         8           19.6        10
        19910730       8.5             19        10
        19910730         9           17.4        10
        19910730       9.5           15.9        10
        19910730        10           14.6        10
        19910730      10.5           13.5        10
        19910730        11           11.9        10
        19910730      11.5           11.3        10
        19910730        12           10.7        10
        19910730      12.5           10.3        10
        19910730        13           10.2        10
        19910730        14            9.8        10
        19910730        15            9.4        10
        19910730        16              9        10
        19910730        17            8.7        10
        19910730        18            8.6        10
        19910730        19            8.5        10
        19910730        20            8.4        10
        19910730        21            8.2        10
        19910730        22            8.1        10
        19910730        23            8.1        10
        19910730        24              8        10
        19910730        25            7.9        10
        19910730        26            7.8        10
        19910730        27            7.8        10
        19910730        28            7.8        10
        19910730        29            7.8        10
        19910730        30            7.7        10
        19910827       0.1           21.6        10
        19910827       0.5           21.6        10
        19910827         1           21.6        10
        19910827         2           21.6        10
        19910827         3           21.5        10
        19910827         4           21.5        10
        19910827         5           21.4        10
        19910827         6           21.3        10
        19910827         7           21.3        10
        19910827         8           21.2        10
        19910827         9           20.2        10
        19910827       9.5           19.6        10
        19910827        10           18.8        10
        19910827      10.5             16        10
        19910827        11             13        10
        19910827      11.5           12.5        10
        19910827        12           12.3        10
        19910827      12.5           12.1        10
        19910827        13           11.7        10
        19910827        14           10.7        10
        19910827        15           10.2        10
        19910827        16            9.8        10
        19910827        17            9.3        10
        19910827        18            9.1        10
        19910827        19            8.9        10
        19910827        20            8.8        10
        19910827        21            8.8        10
        19910827        22            8.6        10
        19910827        23            8.5        10
        19910827        24            8.4        10
        19910827        25            8.4        10
        19910827        26            8.3        10
        19920526       0.1           13.6        10
        19920526       0.5           13.6        10
        19920526         1           13.6        10
        19920526         2           13.6        10
        19920526         3           13.5        10
        19920526         4           13.5        10
        19920526         5           13.1        10
        19920526       5.5           12.3        10
        19920526         6           12.1        10
        19920526       6.5           11.7        10
        19920526         7           10.8        10
        19920526       7.5           10.2        10
        19920526         8            9.9        10
        19920526       8.5            9.1        10
        19920526         9            8.9        10
        19920526        10            8.1        10
        19920526        11            7.6        10
        19920526        12            6.8        10
        19920526        13            6.5        10
        19920526        14            6.4        10
        19920526        15            6.2        10
        19920526        16            6.1        10
        19920526        17              6        10
        19920526        18            5.9        10
        19920526        19            5.9        10
        19920526        20            5.8        10
        19920526        21            5.7        10
        19920526        22            5.6        10
        19920526        23            5.6        10
        19920526        24            5.6        10
        19920526        25            5.5        10
        19920526        26            5.5        10
        19920526        27            5.4        10
        19920526        28            5.4        10
        19920526        29            5.3        10
        19920526        30            5.3        10
        19920701       0.1           20.3        10
        19920701       0.5           20.1        10
        19920701         1             20        10
        19920701         2           19.5        10
        19920701         3             19        10
        19920701         4           18.9        10
        19920701         5           18.8        10
        19920701         6           17.9        10
        19920701         7           17.7        10
        19920701       7.5           16.6        10
        19920701         8           16.2        10
        19920701       8.5           14.6        10
        19920701         9           13.2        10
        19920701       9.5           10.7        10
        19920701        10            9.5        10
        19920701      10.5            8.8        10
        19920701        11            8.5        10
        19920701      11.5            8.2        10
        19920701        12            7.9        10
        19920701        13            7.5        10
        19920701        14              7        10
        19920701        15            6.9        10
        19920701        16            6.8        10
        19920701        17            6.6        10
        19920701        18            6.3        10
        19920701        19            6.2        10
        19920701        20            6.1        10
        19920701        21              6        10
        19920701        22              6        10
        19920701        23            5.9        10
        19920701        24            5.9        10
        19920701        25            5.9        10
        19920701        26            5.8        10
        19920701        27            5.8        10
        19920701        28            5.7        10
        19920701        29            5.6        10
        19920729       0.1           20.7        10
        19920729       0.5           20.7        10
        19920729         1           20.7        10
        19920729         2           20.6        10
        19920729         3           20.6        10
        19920729         4           20.5        10
        19920729         5           20.5        10
        19920729         6           20.4        10
        19920729         7           20.4        10
        19920729       7.5           20.2        10
        19920729         8           17.5        10
        19920729       8.5           16.8        10
        19920729         9           15.3        10
        19920729       9.5           13.5        10
        19920729        10           12.1        10
        19920729      10.5           11.6        10
        19920729        11            9.7        10
        19920729      11.5            9.1        10
        19920729        12            8.8        10
        19920729      12.5              9        10
        19920729        13            8.8        10
        19920729      13.5            8.9        10
        19920729        14            8.4        10
        19920729      14.5            7.8        10
        19920729        15            7.4        10
        19920729      15.5            7.2        10
        19920729        16              7        10
        19920729      16.5              7        10
        19920729        17            6.8        10
        19920729        18            6.8        10
        19920729        19            6.7        10
        19920729        20            6.6        10
        19920729        21            6.5        10
        19920729        22            6.5        10
        19920729        23            6.4        10
        19920729        24            6.3        10
        19920729        25            6.3        10
        19920729        26            6.3        10
        19920729        27            6.1        10
        19920729        28              6        10
        19920729        29            5.9        10
        19920828       0.1           21.5        10
        19920828       0.5           21.4        10
        19920828         1           21.4        10
        19920828         2           21.4        10
        19920828         3           19.9        10
        19920828         4           19.4        10
        19920828         5           18.7        10
        19920828         6           18.1        10
        19920828         7           17.8        10
        19920828         8           17.3        10
        19920828         9           16.2        10
        19920828       9.5           14.8        10
        19920828        10             13        10
        19920828      10.5           10.4        10
        19920828        11            9.3        10
        19920828      11.5            8.6        10
        19920828        12            8.2        10
        19920828      12.5            7.8        10
        19920828        13            7.5        10
        19920828        14            6.8        10
        19920828        15            6.4        10
        19920828        16              6        10
        19920828        17            5.9        10
        19920828        18            5.8        10
        19920828        19            5.7        10
        19920828        20            5.5        10
        19920828        21            5.5        10
        19920828        22            5.3        10
        19920828        23            5.2        10
        19920828        24            5.2        10
        19920828        25            5.1        10
        19920828        26            5.1        10
        19920828        27              5        10
        19920828        28            4.9        10
        19930530       0.5             12        10
        19930530         2             12        10
        19930530         4             12        10
        19930530         6             12        10
        19930530         8           11.9        10
        19930530        10           11.8        10
        19930530        11           10.8        10
        19930530        12              8        10
        19930530        14            7.5        10
        19930530        16            7.5        10
        19930530        18            6.4        10
        19930530        20            6.1        10
        19930613         1           17.9        10
        19930613         2           15.3        10
        19930613         3           15.5        10
        19930613         4           14.8        10
        19930613         5           14.2        10
        19930613         6           13.9        10
        19930613         7           13.6        10
        19930613         8           13.6        10
        19930613         9           13.2        10
        19930613        10           11.9        10
        19930613        11           10.8        10
        19930613        12            9.8        10
        19930613        13            8.9        10
        19930613        14              8        10
        19930613        15            7.8        10
        19930613        16            7.4        10
        19930613        17              7        10
        19930613        18              7        10
        19930613        19            6.9        10
        19930613        20            6.6        10
        19930613        21            6.6        10
        19930613        22            6.5        10
        19930613        23            6.5        10
        19930613        24            6.5        10
        19930613        25            6.5        10
        19930627       0.5           20.4        10
        19930627         1             20        10
        19930627         2           19.5        10
        19930627         3             19        10
        19930627         4           18.5        10
        19930627         5           18.2        10
        19930627         6           17.5        10
        19930627         7           17.1        10
        19930627         8           16.8        10
        19930627         9           15.2        10
        19930627        10           13.5        10
        19930627        11           12.5        10
        19930627        12             11        10
        19930627        13            9.9        10
        19930627        14            8.9        10
        19930627        15            8.5        10
        19930627        16              8        10
        19930627        17            7.8        10
        19930627        18            7.5        10
        19930627        19            7.5        10
        19930627        20            7.5        10
        19930627        21              7        10
        19930627        22              7        10
        19930627        23              7        10
        19930627        24              7        10
        19930627        25              7        10
        19930725       0.5             22        10
        19930725         1           21.2        10
        19930725         2           20.9        10
        19930725         3           20.9        10
        19930725         4           20.9        10
        19930725         5           20.7        10
        19930725         6           20.7        10
        19930725         7           20.5        10
        19930725         8           19.8        10
        19930725         9             17        10
        19930725        10           14.5        10
        19930725        11           12.1        10
        19930725        12             11        10
        19930725        13            9.9        10
        19930725        14              9        10
        19930725        15            8.5        10
        19930808       0.5           21.8        10
        19930808         1           21.8        10
        19930808         2           21.8        10
        19930808         3           21.8        10
        19930808         4           21.8        10
        19930808         5           21.8        10
        19930808         6           21.8        10
        19930808         7           21.8        10
        19930808         8           21.8        10
        19930808         9           20.2        10
        19930808        10           18.5        10
        19930808        11           15.5        10
        19930808        12           13.2        10
        19930808        13           12.5        10
        19930808        14           11.2        10
        19930808        15             10        10
        19930808        16            9.2        10
        19930808        17              9        10
        19930808        18            8.5        10
        19930808        19            8.5        10
        19930808        20            8.5        10
        19930808        21            8.3        10
        19930808        22            8.2        10
        19930808        23              8        10
        19930808        24            7.8        10
        19930808        25            7.5        10
        19930822       0.5           21.8        10
        19930822         1           21.8        10
        19930822         2           21.8        10
        19930822         3           21.5        10
        19930822         4           21.5        10
        19930822         5           21.5        10
        19930822         6           21.4        10
        19930822         7           21.4        10
        19930822         8           21.4        10
        19930822         9           20.5        10
        19930822        10           16.8        10
        19930822        11           13.8        10
        19930822        12             12        10
        19930822        13           10.5        10
        19930822        14           10.2        10
        19930822        15            9.2        10
        19930822        16            8.8        10
        19930822        17            8.5        10
        19930822        18              7        10
        19930822        19              7        10
        19930822        20            6.8        10
        19930822        21            6.5        10
        19930822        22            6.5        10
        19930822        23            6.2        10
        19930822        24            5.5        10
        19930822        25            5.5        10
        19930905       0.5             23        10
        19930905         1             23        10
        19930905         2           22.8        10
        19930905         3           22.8        10
        19930905         4           22.6        10
        19930905         5           22.5        10
        19930905         6           22.5        10
        19930905         7           22.6        10
        19930905         8           22.5        10
        19930905         9           22.5        10
        19930905        10           22.6        10
        19930905        11           22.2        10
        19930905        12           15.8        10
        19930905        13             15        10
        19930905        14           13.2        10
        19930905        15             11        10
        19930905        16           11.2        10
        19930905        17           12.5        10
        19930905        18           11.5        10
        19930905        19           11.4        10
        19930905        20             10        10
        19930905        21            9.8        10
        19930905        22            9.6        10
        19931017       0.5           11.8        10
        19931017         2           11.9        10
        19931017         4           11.9        10
        19931017         6           11.9        10
        19931017         8           11.9        10
        19931017        10           11.9        10
        19931017        12           11.9        10
        19931017        14           11.9        10
        19931017        16           11.9        10
        19931017        18           11.8        10
        19931017        20           11.5        10
        19940707       0.5             24        10
        19940707         1             24        10
        19940707         2           23.5        10
        19940707         3             23        10
        19940707         4           22.5        10
        19940707         5             22        10
        19940707         6             22        10
        19940707         7           21.5        10
        19940707         8             20        10
        19940707         9             16        10
        19940707        10             14        10
        19940707        11           12.5        10
        19940707        12             12        10
        19940707        13             11        10
        19940707        14             10        10
        19940707        15            9.5        10
        19940707        16            8.5        10
        19940707        17            9.5        10
        19940707        18              9        10
        19940707        19            8.5        10
        19940707        20              9        10
        19940707        21              9        10
        19940707        22              9        10
        19940707        23            8.5        10
        19940707        24            8.5        10
        19940707        25            8.5        10
        19940707        26              8        10
        19940707        27              8        10
        19940707        28              8        10
        19940707        29              8        10
        19940729         1             25        10
        19940729         2             25        10
        19940729         3             25        10
        19940729         4           24.5        10
        19940729         5           24.5        10
        19940729         6           24.5        10
