Observation #: 8397
--------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)  Std(%)
        19950509         0           7.8       10
        19950509         1           7.8       10
        19950509         2           7.8       10
        19950509         3           7.8       10
        19950509         4           7.8       10
        19950509         5           7.7       10
        19950509         6           7.7       10
        19950509         7           7.7       10
        19950509         8           7.7       10
        19950509         9           7.7       10
        19950509        10           7.7       10
        19950509        11           7.7       10
        19950509        12           7.7       10
        19950509        13           7.7       10
        19950509        14           7.6       10
        19950509        15           7.6       10
        19950509        16           7.6       10
        19950509        17           7.6       10
        19950509        18           7.6       10
        19950509        19           7.6       10
        19950509        20           7.6       10
        19950509        21           7.6       10
        19950509        22           7.6       10
        19950509        23           7.6       10
        19950523         0          14.0       10
        19950523         1          14.0       10
        19950523         2          14.0       10
        19950523         3          13.9       10
        19950523         4          13.9       10
        19950523         5          13.4       10
        19950523         6          13.3       10
        19950523         7          13.2       10
        19950523         8          13.1       10
        19950523         9          12.9       10
        19950523        10          12.9       10
        19950523        11          12.8       10
        19950523        12          12.6       10
        19950523        13          11.9       10
        19950523        14          11.1       10
        19950523        15          10.8       10
        19950523        16          10.5       10
        19950523        17          10.4       10
        19950523        18          10.2       10
        19950523        19          10.2       10
        19950523        20           9.8       10
        19950523        21           9.6       10
        19950523      21.5           9.6       10
        19950523        22           9.6       10
        19950523      22.5           9.5       10
        19950523        23           9.5       10
        19950606         0          19.3       10
        19950606         1          18.7       10
        19950606         2          18.0       10
        19950606         3          17.9       10
        19950606         4          17.5       10
        19950606         5          15.6       10
        19950606         6          15.1       10
        19950606         7          14.9       10
        19950606         8          14.6       10
        19950606         9          14.1       10
        19950606        10          13.8       10
        19950606        11          13.5       10
        19950606        12          13.0       10
        19950606        13          12.0       10
        19950606        14          11.5       10
        19950606        15          11.2       10
        19950606        16          11.0       10
        19950606        17          10.6       10
        19950606        18          10.3       10
        19950606        19          10.3       10
        19950606        20          10.1       10
        19950606        21          10.0       10
        19950606        22           9.9       10
        19950606        23           9.9       10
        19950606        24           9.8       10
        19950621         0          27.6       10
        19950621         1          27.4       10
        19950621         2          25.6       10
        19950621         3          24.2       10
        19950621         4          22.3       10
        19950621         5          20.1       10
        19950621         6          18.4       10
        19950621         7          17.5       10
        19950621         8          16.5       10
        19950621         9          15.8       10
        19950621        10          14.7       10
        19950621        11          14.3       10
        19950621        12          13.5       10
        19950621        13          13.0       10
        19950621        14          12.1       10
        19950621        15          11.7       10
        19950706         0          21.4       10
        19950706         1          21.5       10
        19950706         2          21.5       10
        19950706         3          21.5       10
        19950706         4          21.5       10
        19950706         5          21.5       10
        19950706         6          21.5       10
        19950706         7          21.5       10
        19950706         8          21.5       10
        19950706         9          21.5       10
        19950706        10          21.5       10
        19950706        11          21.4       10
        19950706        12          15.1       10
        19950706        13          14.2       10
        19950706        14          13.3       10
        19950706        15          12.9       10
        19950706        16          12.1       10
        19950706        17          11.6       10
        19950706        18          11.3       10
        19950706        19          11.0       10
        19950706        20          10.9       10
        19950706        21          10.9       10
        19950706        22          10.6       10
        19950706        23          10.6       10
        19950706        24          10.5       10
        19950706        25          10.4       10
        19950718         0          24.9       10
        19950718         1          25.1       10
        19950718         2          25.1       10
        19950718         3          25.1       10
        19950718         4          25.1       10
        19950718         5          25.1       10
        19950718         6          25.1       10
        19950718         7          25.0       10
        19950718         8          25.0       10
        19950718         9          18.5       10
        19950718        10          15.8       10
        19950718        11          14.3       10
        19950718        12          13.7       10
        19950718        13          13.0       10
        19950718        14          12.8       10
        19950718        15          12.5       10
        19950718        16          12.2       10
        19950718        17          11.8       10
        19950718        18          11.3       10
        19950718        19          11.1       10
        19950718        20          11.1       10
        19950718        21          11.0       10
        19950718        22          10.9       10
        19950718        23          10.8       10
        19950718        24          10.8       10
        19950802         0          25.5       10
        19950802         1          25.6       10
        19950802         2          25.6       10
        19950802         3          25.5       10
        19950802         4          25.6       10
        19950802         5          25.6       10
        19950802         6          25.6       10
        19950802         7          22.7       10
        19950802         8          21.5       10
        19950802         9          20.0       10
        19950802       9.5          19.5       10
        19950802        10          18.3       10
        19950802      10.5          16.5       10
        19950802        11          15.5       10
        19950802      11.5          14.8       10
        19950802        12          14.4       10
        19950802      12.5          13.8       10
        19950802        13          13.3       10
        19950802      13.5          13.1       10
        19950802        14          12.8       10
        19950802        15          12.4       10
        19950802        16          12.1       10
        19950802        17          11.9       10
        19950802        18          11.8       10
        19950802        19          11.5       10
        19950802        20          11.4       10
        19950802        21          11.3       10
        19950802        22          11.1       10
        19950802        23          10.9       10
        19950802        24          10.9       10
        19950802      24.5          10.8       10
        19950814         0          27.1       10
        19950814         1          27.1       10
        19950814         2          27.1       10
        19950814         3          27.1       10
        19950814         4          27.0       10
        19950814         5          26.9       10
        19950814         6          26.7       10
        19950814         7          24.0       10
        19950814       7.5          22.5       10
        19950814         8          22.1       10
        19950814       8.5          20.1       10
        19950814         9          18.8       10
        19950814       9.5          18.2       10
        19950814        10          17.8       10
        19950814      10.5          17.2       10
        19950814        11          16.6       10
        19950814      11.5          15.7       10
        19950814        12          14.7       10
        19950814      12.5          14.0       10
        19950814        13          13.3       10
        19950814      13.5          13.1       10
        19950814        14          13.0       10
        19950814      14.5          12.8       10
        19950814        15          12.7       10
        19950814      15.5          12.4       10
        19950814        16          12.2       10
        19950814      16.5          12.0       10
        19950814        17          11.8       10
        19950814      17.5          11.6       10
        19950814        18          11.5       10
        19950814        19          11.4       10
        19950814        20          11.2       10
        19950814        21          11.1       10
        19950814        22          11.0       10
        19950814        23          11.0       10
        19950830         0          25.0       10
        19950830         1          25.1       10
        19950830         2          25.1       10
        19950830         3          25.1       10
        19950830         4          25.1       10
        19950830         5          25.1       10
        19950830         6          25.0       10
        19950830         7          25.0       10
        19950830         8          24.8       10
        19950830       8.5          22.8       10
        19950830         9          20.7       10
        19950830       9.5          18.9       10
        19950830        10          18.1       10
        19950830      10.5          17.4       10
        19950830        11          16.5       10
        19950830      11.5          15.6       10
        19950830        12          14.9       10
        19950830      12.5          14.2       10
        19950830        13          14.0       10
        19950830        14          13.3       10
        19950830        15          12.8       10
        19950830        16          12.2       10
        19950830        17          11.8       10
        19950830        18          11.7       10
        19950830        19          11.5       10
        19950830        20          11.2       10
        19950830        21          11.1       10
        19950830        22          11.0       10
        19950830        23          11.0       10
        19950830        24          11.0       10
        19950911         0          20.8       10
        19950911         1          20.9       10
        19950911         2          20.9       10
        19950911         3          20.9       10
        19950911         4          20.9       10
        19950911         5          20.9       10
        19950911         6          20.9       10
        19950911         7          20.9       10
        19950911         8          20.9       10
        19950911         9          20.9       10
        19950911        10          20.9       10
        19950911      10.5          20.8       10
        19950911        11          18.0       10
        19950911      11.5          17.3       10
        19950911        12          15.6       10
        19950911      12.5          13.9       10
        19950911        13          13.6       10
        19950911      13.5          13.2       10
        19950911        14          12.9       10
        19950911      14.5          12.6       10
        19950911        15          12.4       10
        19950911      15.5          12.2       10
        19950911        16          12.1       10
        19950911        17          11.8       10
        19950911        18          11.6       10
        19950911        19          11.5       10
        19950911        20          11.3       10
        19950911        21          11.2       10
        19950911        22          11.2       10
        19950911        23          11.1       10
        19950925         0          16.1       10
        19950925         1          16.1       10
        19950925         2          16.1       10
        19950925         3          16.1       10
        19950925         4          16.1       10
        19950925         5          16.1       10
        19950925         6          16.1       10
        19950925         7          16.1       10
        19950925         8          16.1       10
        19950925         9          16.1       10
        19950925        10          16.1       10
        19950925        11          16.1       10
        19950925        12          16.0       10
        19950925        13          16.0       10
        19950925      13.5          15.4       10
        19950925        14          14.0       10
        19950925      14.5          13.0       10
        19950925        15          12.0       10
        19950925        16          12.0       10
        19950925        17          11.8       10
        19950925        18          11.6       10
        19950925        19          11.4       10
        19950925        20          11.3       10
        19950925        21          11.2       10
        19950925        22          11.1       10
        19950925        23          11.1       10
        19950925        24          11.1       10
        19951011         0          15.2       10
        19951011         1          15.2       10
        19951011         2          15.2       10
        19951011         3          15.1       10
        19951011         4          15.1       10
        19951011         5          15.1       10
        19951011         6          15.1       10
        19951011         7          15.1       10
        19951011         8          15.0       10
        19951011         9          15.0       10
        19951011        10          15.0       10
        19951011        11          15.0       10
        19951011        12          15.0       10
        19951011        13          15.0       10
        19951011        14          15.0       10
        19951011        15          15.0       10
        19951011        16          15.0       10
        19951011        17          15.0       10
        19951011        18          15.0       10
        19951011        19          15.0       10
        19951011      19.5          12.6       10
        19951011        20          12.5       10
        19951011      20.5          12.2       10
        19951011        21          11.9       10
        19951011      21.5          11.9       10
        19951011        22          11.8       10
        19951011      22.5          11.7       10
        19951025         0          11.4       10
        19951025         1          11.5       10
        19951025         2          11.5       10
        19951025         3          11.5       10
        19951025         4          11.5       10
        19951025         5          11.5       10
        19951025         6          11.5       10
        19951025         7          11.4       10
        19951025         8          11.4       10
        19951025         9          11.4       10
        19951025        10          11.4       10
        19951025        11          11.4       10
        19951025        12          11.4       10
        19951025        13          11.4       10
        19951025        14          11.4       10
        19951025        15          11.4       10
        19951025        16          11.4       10
        19951025        17          11.4       10
        19951025        18          11.4       10
        19951025        19          11.3       10
        19951025        20          11.2       10
        19951025        21          11.2       10
        19951025        22          11.2       10
        19951110         0           7.4       10
        19951110         1           7.4       10
        19951110         2           7.4       10
        19951110         3           7.4       10
        19951110         4           7.4       10
        19951110         5           7.4       10
        19951110         6           7.4       10
        19951110         7           7.4       10
        19951110         8           7.4       10
        19951110         9           7.4       10
        19951110        10           7.4       10
        19951110        11           7.4       10
        19951110        12           7.4       10
        19951110        13           7.4       10
        19951110        14           7.4       10
        19951110        15           7.4       10
        19951110        16           7.4       10
        19951110        17           7.4       10
        19951110        18           7.4       10
        19951110        19           7.4       10
        19951110        20           7.4       10
        19951110        21           7.4       10
        19951110        22           7.4       10
        19951110        23           7.4       10
        19951206         0           2.3       10
        19951206         4           2.3       10
        19951206         8           2.3       10
        19951206        12           2.3       10
        19951206        16           2.3       10
        19951206        20           2.3       10
        19951206        23           2.3       10
        19960409         0           4.2       10
        19960409         1           3.9       10
        19960409         2           3.9       10
        19960409         3           3.8       10
        19960409         4           3.8       10
        19960409         5           3.8       10
        19960409         6           3.8       10
        19960409         7           3.7       10
        19960409         8           3.7       10
        19960409         9           3.7       10
        19960409        10           3.7       10
        19960409        11           3.7       10
        19960409        12           3.7       10
        19960409        13           3.7       10
        19960409        14           3.8       10
        19960409        15           3.8       10
        19960409        16           3.8       10
        19960409        17           3.8       10
        19960409        18           3.9       10
        19960409        19           3.9       10
        19960409        20           3.9       10
        19960417         0           4.6       10
        19960417         1           4.5       10
        19960417         2           4.5       10
        19960417         3           4.5       10
        19960417         4           4.5       10
        19960417         5           4.5       10
        19960417         6           4.5       10
        19960417         7           4.5       10
        19960417         8           4.5       10
        19960417         9           4.5       10
        19960417        10           4.5       10
        19960417        11           4.5       10
        19960417        12           4.5       10
        19960417        13           4.5       10
        19960417        14           4.5       10
        19960417        15           4.5       10
        19960417        16           4.5       10
        19960417        17           4.5       10
        19960417        18           4.5       10
        19960417        19           4.5       10
        19960417        20           4.5       10
        19960417        21           4.5       10
        19960417        22           4.5       10
        19960501         0           7.3       10
        19960501         1           7.3       10
        19960501         2           7.3       10
        19960501         3           7.3       10
        19960501         4           7.3       10
        19960501         5           7.3       10
        19960501         6           7.3       10
        19960501         7           7.3       10
        19960501         8           7.3       10
        19960501         9           7.3       10
        19960501        10           7.3       10
        19960501        11           7.3       10
        19960501        12           7.3       10
        19960501        13           7.3       10
        19960501        14           7.3       10
        19960501        15           7.3       10
        19960501        16           7.3       10
        19960501        17           7.3       10
        19960501        18           7.3       10
        19960501        19           7.3       10
        19960501        20           7.2       10
        19960501        21           7.2       10
        19960501        22           7.2       10
        19960501        23           7.2       10
        19960501        24           7.2       10
        19960514         0           9.1       10
        19960514         1           9.1       10
        19960514         2           9.1       10
        19960514         3           9.0       10
        19960514         4           9.0       10
        19960514         5           9.0       10
        19960514         6           9.0       10
        19960514         7           9.0       10
        19960514         8           9.0       10
        19960514         9           9.0       10
        19960514        10           9.0       10
        19960514        11           9.0       10
        19960514        12           9.0       10
        19960514        13           9.0       10
        19960514        14           9.0       10
        19960514        15           8.9       10
        19960514        16           8.4       10
        19960514        17           8.2       10
        19960514        18           8.1       10
        19960514        19           8.1       10
        19960514        20           8.1       10
        19960514        21           8.1       10
        19960514        22           8.0       10
        19960514        23           8.0       10
        19960528         0          11.6       10
        19960528         1          11.6       10
        19960528         2          11.6       10
        19960528         3          11.6       10
        19960528         4          11.6       10
        19960528         5          11.6       10
        19960528         6          11.6       10
        19960528         7          11.6       10
        19960528         8          11.6       10
        19960528         9          11.6       10
        19960528        10          11.6       10
        19960528        11          11.6       10
        19960528        12          11.6       10
        19960528        13          11.6       10
        19960528        14          11.6       10
        19960528        15          11.6       10
        19960528        16          11.5       10
        19960528        17          11.5       10
        19960528        18          11.5       10
        19960528        19          11.0       10
        19960528        20           9.2       10
        19960528      20.5           9.2       10
        19960610         0          14.8       10
        19960610         1          14.7       10
        19960610         2          14.7       10
        19960610         3          14.7       10
        19960610         4          14.7       10
        19960610         5          14.6       10
        19960610         6          14.6       10
        19960610         7          14.6       10
        19960610         8          14.5       10
        19960610         9          14.1       10
        19960610        10          13.9       10
        19960610        11          13.4       10
        19960610        12          12.8       10
        19960610        13          12.5       10
        19960610        14          12.2       10
        19960610        15          11.9       10
        19960610        16          11.5       10
        19960610        17          11.3       10
        19960610        18          10.9       10
        19960610        19          10.8       10
        19960610        20          10.5       10
        19960610        21          10.3       10
        19960626         0          21.0       10
        19960626         1          20.9       10
        19960626         2          20.8       10
        19960626         3          20.7       10
        19960626         4          20.7       10
        19960626         5          20.5       10
        19960626         6          20.3       10
        19960626         7          19.2       10
        19960626         8          16.1       10
        19960626         9          15.0       10
        19960626        10          14.5       10
        19960626        11          13.9       10
        19960626        12          13.3       10
        19960626        13          13.2       10
        19960626        14          12.3       10
        19960626        15          12.0       10
        19960626        16          11.7       10
        19960626        17          11.6       10
        19960626        18          11.5       10
        19960626        19          11.3       10
        19960626        20          11.1       10
        19960626        21          10.8       10
        19960626        22          10.8       10
        19960708         0          24.3       10
        19960708         1          24.3       10
        19960708         2          24.3       10
        19960708         3          24.3       10
        19960708         4          24.3       10
        19960708         5          24.3       10
        19960708         6          24.3       10
        19960708         7          24.3       10
        19960708         8          22.7       10
        19960708         9          17.0       10
        19960708        10          15.2       10
        19960708        11          13.6       10
        19960708        12          12.8       10
        19960708        13          12.6       10
        19960708        14          12.3       10
        19960708        15          12.0       10
        19960708        16          11.6       10
        19960708        17          11.4       10
        19960708        18          11.2       10
        19960708        19          11.1       10
        19960708        20          11.0       10
        19960708        21          10.8       10
        19960708        22          10.7       10
        19960708      24.5          10.4       10
        19960722         0          22.6       10
        19960722         1          22.7       10
        19960722         2          22.7       10
        19960722         3          22.7       10
        19960722         4          22.7       10
        19960722         5          22.6       10
        19960722         6          22.6       10
        19960722         7          22.6       10
        19960722         8          21.9       10
        19960722         9          19.1       10
        19960722        10          17.2       10
        19960722        11          15.2       10
        19960722        12          13.7       10
        19960722        13          13.0       10
        19960722        14          12.1       10
        19960722        15          11.9       10
        19960722        16          11.7       10
        19960722        17          11.4       10
        19960722        18          11.2       10
        19960722        19          11.1       10
        19960722        20          10.8       10
        19960722        21          10.6       10
        19960722        22          10.5       10
        19960805         0          22.5       10
        19960805         1          22.5       10
        19960805         2          22.5       10
        19960805         3          22.4       10
        19960805         4          22.4       10
        19960805         5          22.4       10
        19960805         6          22.4       10
        19960805         7          22.3       10
        19960805         8          22.1       10
        19960805         9          19.1       10
        19960805        10          14.3       10
        19960805        11          13.5       10
        19960805        12          13.3       10
        19960805        13          12.9       10
        19960805        14          12.4       10
        19960805        15          12.1       10
        19960805        16          11.9       10
        19960805        17          11.7       10
        19960805        18          11.2       10
        19960805        19          10.9       10
        19960805        20          10.5       10
        19960805        21          10.4       10
        19960805        22          10.4       10
        19960805      22.5          10.4       10
        19960819         0          23.3       10
        19960819         1          23.2       10
        19960819         2          23.2       10
        19960819         3          23.2       10
        19960819         4          23.2       10
        19960819         5          23.2       10
        19960819         6          23.1       10
        19960819         7          23.1       10
        19960819         8          22.9       10
        19960819         9          20.2       10
        19960819        10          15.6       10
        19960819        11          14.4       10
        19960819        12          13.1       10
        19960819        13          12.7       10
        19960819        14          12.1       10
        19960819        15          11.7       10
        19960819        16          11.5       10
        19960819        17          11.4       10
        19960819        18          11.2       10
        19960819        19          11.0       10
        19960819        20          10.8       10
        19960819        21          10.7       10
        19960819        22          10.6       10
        19960819        23          10.5       10
        19960819        24          10.5       10
        19960905         0          26.2       10
        19960905         1          25.1       10
        19960905         2          24.2       10
        19960905         3          23.9       10
        19960905         4          23.7       10
        19960905         5          23.5       10
        19960905         6          23.5       10
        19960905       6.5          23.2       10
        19960905         7          23.1       10
        19960905         8          22.2       10
        19960905         9          21.3       10
        19960905        10          18.4       10
        19960905        11          15.2       10
        19960905        12          13.6       10
        19960905        13          12.9       10
        19960905        14          12.4       10
        19960905        15          12.0       10
        19960905        16          11.6       10
        19960905        17          11.4       10
        19960905        18          11.1       10
        19960905        19          11.0       10
        19960905        20          10.9       10
        19960905        21          10.8       10
        19960905        22          10.6       10
        19960916         0          19.0       10
        19960916         1          19.0       10
        19960916         2          19.0       10
        19960916         3          19.1       10
        19960916         4          19.1       10
        19960916         5          19.1       10
        19960916         6          19.1       10
        19960916         7          19.1       10
        19960916         8          19.1       10
        19960916         9          19.0       10
        19960916        10          19.0       10
        19960916      10.5          18.5       10
        19960916        11          16.1       10
        19960916        12          14.2       10
        19960916        13          13.1       10
        19960916        14          12.6       10
        19960916        15          12.1       10
        19960916        16          11.8       10
        19960916        17          11.3       10
        19960916        18          11.2       10
        19960916        19          11.1       10
        19960916        20          11.0       10
        19960916        21          10.8       10
        19960916        22          10.7       10
        19960916        23          10.6       10
        19961016         0          14.8       10
        19961016         1          14.6       10
        19961016         2          14.1       10
        19961016         3          14.0       10
        19961016         4          14.0       10
        19961016         5          14.0       10
        19961016         6          13.9       10
        19961016         7          13.8       10
        19961016         8          13.8       10
        19961016         9          13.8       10
        19961016        10          13.8       10
        19961016        11          13.7       10
        19961016        12          13.7       10
        19961016        13          13.7       10
        19961016        14          13.7       10
        19961016        15          13.7       10
        19961016        16          13.6       10
        19961016        17          13.1       10
        19961016        18          12.9       10
        19961016        19          12.6       10
        19961016        20          12.1       10
        19961016        21          11.2       10
        19961016        22          11.1       10
        19961108         0           8.9       10
        19961108         1           9.0       10
        19961108         2           9.0       10
        19961108         3           9.0       10
        19961108         4           9.0       10
        19961108         5           9.0       10
        19961108         6           9.0       10
        19961108         7           9.0       10
        19961108         8           9.0       10
        19961108         9           9.0       10
        19961108        10           9.0       10
        19961108        11           9.0       10
        19961108        12           9.0       10
        19961108        13           9.0       10
        19961108        14           9.0       10
        19961108        15           9.0       10
        19961108        16           9.0       10
        19961108        17           9.0       10
        19961108        18           9.0       10
        19961108        19           9.0       10
        19961108        20           9.0       10
        19961108        21           9.0       10
        19961108        22           9.0       10
        19961125         0           4.3       10
        19961125         1           4.2       10
        19961125         2           4.3       10
        19961125         3           4.3       10
        19961125         4           4.2       10
        19961125         5           4.2       10
        19961125         6           4.2       10
        19961125         7           4.2       10
        19961125         8           4.2       10
        19961125         9           4.2       10
        19961125        10           4.2       10
        19961125        11           4.2       10
        19961125        12           4.2       10
        19961125        13           4.1       10
        19961125        14           4.2       10
        19961125        15           4.1       10
        19961125        16           4.1       10
        19961125        17           4.1       10
        19961125        18           4.2       10
        19961125        19           4.2       10
        19961125        20           4.2       10
        19961125        21           4.1       10
        19961125        22           4.1       10
        19970114         0           0.2       10
        19970114         1           0.4       10
        19970114         2           0.5       10
        19970114         3           0.5       10
        19970114         4           0.6       10
        19970114         5           0.6       10
        19970114         6           0.6       10
        19970114         7           0.6       10
        19970114         8           0.6       10
        19970114         9           0.6       10
        19970114        10           0.7       10
        19970114        11           0.7       10
        19970114        12           0.7       10
        19970114        13           0.7       10
        19970114        14           0.8       10
        19970114        15           0.9       10
        19970114        16           1.0       10
        19970114        17           1.1       10
        19970114        18           1.3       10
        19970114        19           1.4       10
        19970114        20           1.5       10
        19970114        21           1.5       10
        19970114        22           1.5       10
        19970114        23           1.8       10
        19970114        24           2.2       10
        19970217         0           0.4       10
        19970217         1           0.6       10
        19970217         2           0.9       10
        19970217         3           1.0       10
        19970217         4           1.0       10
        19970217         5           1.0       10
        19970217         6           1.0       10
        19970217         7           1.0       10
        19970217         8           1.0       10
        19970217         9           1.0       10
        19970217        10           1.0       10
        19970217        11           1.1       10
        19970217        12           1.2       10
        19970217        13           1.2       10
        19970217        14           1.2       10
        19970217        15           1.3       10
        19970217      15.5           1.4       10
        19970217        16           1.5       10
        19970217        17           1.6       10
        19970217        18           1.7       10
        19970217        19           1.8       10
        19970217        20           2.0       10
        19970217        21           2.2       10
        19970217        22           2.3       10
        19970409         0           4.0       10
        19970409         1           3.9       10
        19970409         2           3.9       10
        19970409         3           3.8       10
        19970409         4           3.8       10
        19970409         5           3.8       10
        19970409         6           3.8       10
        19970409         7           3.8       10
        19970409         8           3.8       10
        19970409         9           3.7       10
        19970409        10           3.7       10
        19970409        11           3.7       10
        19970409        12           3.7       10
        19970409        13           3.7       10
        19970409        14           3.8       10
        19970409        15           3.8       10
        19970409        16           3.8       10
        19970409        17           3.8       10
        19970409        18           3.8       10
        19970409        19           3.7       10
        19970409        20           3.7       10
        19970409        21           3.7       10
        19970421         0           5.6       10
        19970421         1           5.5       10
        19970421         2           5.4       10
        19970421         3           5.3       10
        19970421         4           5.1       10
        19970421         5           5.1       10
        19970421         6           5.1       10
        19970421         7           5.0       10
        19970421         8           4.9       10
        19970421         9           4.9       10
        19970421        10           4.9       10
        19970421        11           4.9       10
        19970421        12           4.9       10
        19970421        13           4.8       10
        19970421        14           4.8       10
        19970421        15           4.7       10
        19970421        16           4.6       10
        19970421        17           4.5       10
        19970421        18           4.5       10
        19970421        19           4.5       10
        19970421        20           4.5       10
        19970421        21           4.5       10
        19970421        22           4.5       10
        19970502         0           7.9       10
        19970502         1           7.9       10
        19970502         2           7.9       10
        19970502         3           7.9       10
        19970502         4           7.8       10
        19970502         5           7.7       10
        19970502         6           7.7       10
        19970502         7           7.7       10
        19970502         8           7.6       10
        19970502         9           7.6       10
        19970502        10           7.6       10
        19970502        11           7.6       10
        19970502        12           7.5       10
        19970502        13           7.5       10
        19970502        14           7.5       10
        19970502        15           7.5       10
        19970502        16           7.5       10
        19970502        17           7.5       10
        19970502        18           7.4       10
        19970502        19           7.4       10
        19970502        20           7.4       10
        19970502        21           7.2       10
        19970502        22           7.1       10
        19970513         0          11.1       10
        19970513         1          10.3       10
        19970513         2          10.1       10
        19970513         3          10.0       10
        19970513         4          10.0       10
        19970513         5          10.0       10
        19970513         6          10.0       10
        19970513         7          10.0       10
        19970513         8          10.0       10
        19970513         9           9.9       10
        19970513        10           9.9       10
        19970513        11           9.9       10
        19970513        12           9.9       10
        19970513        13           9.9       10
        19970513        14           9.8       10
