Observation #: 44110
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)      Value(celsius)    Std(%)
20080221     0.1   21.53      10
20080221       1   21.52      10
20080221       2   21.47      10
20080221       3   21.32      10
20080221       4   20.58      10
20080221       5   19.34      10
20080221       6   18.67      10
20080221       7   18.28      10
20080221       8    18.1      10
20080221       9   18.03      10
20080221      10   17.99      10
20080221      11   17.99      10
20080221      12   17.92      10
20080221      13   17.89      10
20080221      14   17.87      10
20080221      15   17.82      10
20080221      16   17.85      10
20080221      17   17.86      10
20080221      18   17.82      10
20080222     0.1    21.9      10
20080222       1   21.88      10
20080222       2   21.75      10
20080222       3   21.58      10
20080222       4   20.79      10
20080222       5   19.43      10
20080222       6   18.69      10
20080222       7   18.29      10
20080222       8   18.11      10
20080222       9   18.04      10
20080222      10      18      10
20080222      11   17.99      10
20080222      12   17.91      10
20080222      13   17.89      10
20080222      14   17.86      10
20080222      15   17.82      10
20080222      16   17.86      10
20080222      17   17.86      10
20080222      18   17.81      10
20080223     0.1   22.52      10
20080223       1   22.51      10
20080223       2   22.43      10
20080223       3   22.18      10
20080223       4   20.96      10
20080223       5   19.52      10
20080223       6   18.71      10
20080223       7   18.31      10
20080223       8   18.12      10
20080223       9   18.04      10
20080223      10      18      10
20080223      11   17.99      10
20080223      12   17.91      10
20080223      13   17.89      10
20080223      14   17.87      10
20080223      15   17.82      10
20080223      16   17.85      10
20080223      17   17.86      10
20080223      18   17.79      10
20080224     0.1   23.02      10
20080224       1   23.01      10
20080224       2    22.9      10
20080224       3   22.41      10
20080224       4   21.14      10
20080224       5   19.61      10
20080224       6   18.73      10
20080224       7   18.33      10
20080224       8   18.13      10
20080224       9   18.05      10
20080224      10      18      10
20080224      11      18      10
20080224      12   17.92      10
20080224      13   17.89      10
20080224      14   17.87      10
20080224      15   17.82      10
20080224      16   17.85      10
20080224      17   17.87      10
20080224      18   17.78      10
20080225     0.1   23.69      10
20080225       1   23.51      10
20080225       2   23.13      10
20080225       3   22.65      10
20080225       4   21.21      10
20080225       5   19.64      10
20080225       6   18.74      10
20080225       7   18.34      10
20080225       8   18.12      10
20080225       9   18.05      10
20080225      10      18      10
20080225      11      18      10
20080225      12   17.92      10
20080225      13    17.9      10
20080225      14   17.86      10
20080225      15   17.82      10
20080225      16   17.86      10
20080225      17   17.88      10
20080225      18   17.78      10
20080226     0.1   23.68      10
20080226       1   23.69      10
20080226       2   23.58      10
20080226       3   23.29      10
20080226       4   21.32      10
20080226       5   19.71      10
20080226       6   18.77      10
20080226       7   18.35      10
20080226       8   18.14      10
20080226       9   18.05      10
20080226      10      18      10
20080226      11      18      10
20080226      12   17.92      10
20080226      13   17.89      10
20080226      14   17.87      10
20080226      15   17.83      10
20080226      16   17.86      10
20080226      17   17.89      10
20080226      18   17.77      10
20080227     0.1   22.72      10
20080227       1   22.82      10
20080227       2   22.79      10
20080227       3   22.73      10
20080227       4   21.74      10
20080227       5   19.83      10
20080227       6   18.78      10
20080227       7   18.37      10
20080227       8   18.14      10
20080227       9   18.05      10
20080227      10      18      10
20080227      11      18      10
20080227      12   17.92      10
20080227      13    17.9      10
20080227      14   17.87      10
20080227      15   17.83      10
20080227      16   17.86      10
20080227      17   17.88      10
20080227      18   17.76      10
20080228     0.1   21.17      10
20080228       1   21.26      10
20080228       2    21.2      10
20080228       3   21.14      10
20080228       4   20.98      10
20080228       5   20.15      10
20080228       6   18.83      10
20080228       7   18.39      10
20080228       8   18.15      10
20080228       9   18.06      10
20080228      10   18.01      10
20080228      11      18      10
20080228      12   17.92      10
20080228      13   17.89      10
20080228      14   17.86      10
20080228      15   17.83      10
20080228      16   17.86      10
20080228      17    17.9      10
20080228      18   17.77      10
20080229     0.1   20.46      10
20080229       1   20.51      10
20080229       2   20.46      10
20080229       3   20.46      10
20080229       4   20.37      10
20080229       5   20.06      10
20080229       6   19.06      10
20080229       7   18.38      10
20080229       8   18.16      10
20080229       9   18.07      10
20080229      10   18.02      10
20080229      11   18.01      10
20080229      12   17.93      10
20080229      13    17.9      10
20080229      14   17.87      10
20080229      15   17.83      10
20080229      16   17.86      10
20080229      17   17.91      10
20080229      18   17.81      10
20080301     0.1   20.68      10
20080301       1   20.62      10
20080301       2   20.39      10
20080301       3   20.23      10
20080301       4   20.09      10
20080301       5   19.97      10
20080301       6   19.26      10
20080301       7   18.42      10
20080301       8   18.17      10
20080301       9   18.07      10
20080301      10   18.01      10
20080301      11   18.01      10
20080301      12   17.93      10
20080301      13    17.9      10
20080301      14   17.87      10
20080301      15   17.84      10
20080301      16   17.86      10
20080301      17   17.89      10
20080301      18   17.86      10
20080302     0.1   20.65      10
20080302       1   20.67      10
20080302       2   20.61      10
20080302       3   20.55      10
20080302       4    20.3      10
20080302       5   19.98      10
20080302       6    19.3      10
20080302       7   18.44      10
20080302       8   18.18      10
20080302       9   18.08      10
20080302      10   18.02      10
20080302      11   18.01      10
20080302      12   17.93      10
20080302      13    17.9      10
20080302      14   17.87      10
20080302      15   17.83      10
20080302      16   17.86      10
20080302      17   17.88      10
20080302      18   17.86      10
20080303     0.1   20.74      10
20080303       1   20.75      10
20080303       2   20.71      10
20080303       3   20.71      10
20080303       4   20.58      10
20080303       5   20.22      10
20080303       6   19.38      10
20080303       7   18.46      10
20080303       8   18.18      10
20080303       9   18.08      10
20080303      10   18.02      10
20080303      11   18.01      10
20080303      12   17.93      10
20080303      13   17.91      10
20080303      14   17.88      10
20080303      15   17.84      10
20080303      16   17.86      10
20080303      17   17.88      10
20080303      18   17.86      10
20080304     0.1   20.99      10
20080304       1   20.98      10
20080304       2   20.92      10
20080304       3   20.91      10
20080304       4   20.81      10
20080304       5   20.54      10
20080304       6   19.66      10
20080304       7   18.49      10
20080304       8   18.19      10
20080304       9   18.08      10
20080304      10   18.02      10
20080304      11   18.02      10
20080304      12   17.94      10
20080304      13    17.9      10
20080304      14   17.88      10
20080304      15   17.85      10
20080304      16   17.86      10
20080304      17   17.88      10
20080304      18   17.86      10
20080305     0.1   21.53      10
20080305       1   21.43      10
20080305       2   21.24      10
20080305       3   21.09      10
20080305       4    20.9      10
20080305       5    20.6      10
20080305       6   19.71      10
20080305       7   18.52      10
20080305       8    18.2      10
20080305       9    18.1      10
20080305      10   18.03      10
20080305      11   18.02      10
20080305      12   17.94      10
20080305      13   17.91      10
20080305      14   17.88      10
20080305      15   17.85      10
20080305      16   17.87      10
20080305      17   17.89      10
20080305      18   17.86      10
20080306     0.1   22.25      10
20080306       1    21.9      10
20080306       2   21.59      10
20080306       3   21.24      10
20080306       4   20.99      10
20080306       5   20.55      10
20080306       6    19.7      10
20080306       7   18.67      10
20080306       8   18.24      10
20080306       9   18.12      10
20080306      10   18.04      10
20080306      11   18.02      10
20080306      12   17.94      10
20080306      13   17.92      10
20080306      14    17.9      10
20080306      15   17.86      10
20080306      16   17.87      10
20080306      17    17.9      10
20080306      18   17.86      10
20080307     0.1   22.27      10
20080307       1   22.26      10
20080307       2   22.12      10
20080307       3   21.95      10
20080307       4   21.61      10
20080307       5   20.79      10
20080307       6   19.75      10
20080307       7   18.76      10
20080307       8    18.3      10
20080307       9   18.15      10
20080307      10   18.05      10
20080307      11   18.02      10
20080307      12   17.95      10
20080307      13   17.92      10
20080307      14   17.89      10
20080307      15   17.86      10
20080307      16   17.87      10
20080307      17    17.9      10
20080307      18   17.86      10
20080308     0.1   21.91      10
20080308       1   21.97      10
20080308       2   21.93      10
20080308       3   21.93      10
20080308       4   21.75      10
20080308       5   21.04      10
20080308       6   20.06      10
20080308       7   18.85      10
20080308       8   18.33      10
20080308       9   18.15      10
20080308      10   18.06      10
20080308      11   18.02      10
20080308      12   17.95      10
20080308      13   17.92      10
20080308      14    17.9      10
20080308      15   17.86      10
20080308      16   17.87      10
20080308      17    17.9      10
20080308      18   17.86      10
20080309     0.1   20.99      10
20080309       1   21.06      10
20080309       2   20.99      10
20080309       3   20.98      10
20080309       4   20.89      10
20080309       5   20.72      10
20080309       6   20.32      10
20080309       7   19.11      10
20080309       8   18.35      10
20080309       9   18.15      10
20080309      10   18.06      10
20080309      11   18.03      10
20080309      12   17.95      10
20080309      13   17.92      10
20080309      14    17.9      10
20080309      15   17.86      10
20080309      16   17.87      10
20080309      17    17.9      10
20080309      18   17.86      10
20080310     0.1   20.66      10
20080310       1    20.7      10
20080310       2   20.64      10
20080310       3   20.65      10
20080310       4   20.62      10
20080310       5   20.47      10
20080310       6   20.17      10
20080310       7   19.37      10
20080310       8   18.36      10
20080310       9   18.17      10
20080310      10   18.07      10
20080310      11   18.04      10
20080310      12   17.96      10
20080310      13   17.92      10
20080310      14    17.9      10
20080310      15   17.86      10
20080310      16   17.87      10
20080310      17    17.9      10
20080310      18   17.86      10
20080311     0.1   20.94      10
20080311       1   20.89      10
20080311       2   20.74      10
20080311       3   20.62      10
20080311       4   20.54      10
20080311       5   20.44      10
20080311       6   20.22      10
20080311       7   19.49      10
20080311       8   18.39      10
20080311       9   18.16      10
20080311      10   18.07      10
20080311      11   18.03      10
20080311      12   17.96      10
20080311      13   17.92      10
20080311      14    17.9      10
20080311      15   17.86      10
20080311      16   17.87      10
20080311      17    17.9      10
20080311      18   17.86      10
20080312     0.1   21.53      10
20080312       1   21.49      10
20080312       2   21.16      10
20080312       3   20.72      10
20080312       4    20.6      10
20080312       5   20.44      10
20080312       6   20.24      10
20080312       7   19.45      10
20080312       8    18.4      10
20080312       9   18.19      10
20080312      10   18.07      10
20080312      11   18.04      10
20080312      12   17.96      10
20080312      13   17.93      10
20080312      14    17.9      10
20080312      15   17.87      10
20080312      16   17.88      10
20080312      17   17.91      10
20080312      18   17.86      10
20080313     0.1      22      10
20080313       1   21.65      10
20080313       2   21.04      10
20080313       3   20.85      10
20080313       4   20.67      10
20080313       5   20.47      10
20080313       6   20.23      10
20080313       7   19.42      10
20080313       8   18.45      10
20080313       9    18.2      10
20080313      10   18.08      10
20080313      11   18.05      10
20080313      12   17.96      10
20080313      13   17.92      10
20080313      14    17.9      10
20080313      15   17.87      10
20080313      16   17.88      10
20080313      17   17.91      10
20080313      18   17.86      10
20080314     0.1   21.68      10
20080314       1   21.68      10
20080314       2   21.41      10
20080314       3   21.03      10
20080314       4   20.72      10
20080314       5   20.47      10
20080314       6   20.24      10
20080314       7   19.49      10
20080314       8   18.48      10
20080314       9    18.2      10
20080314      10   18.08      10
20080314      11   18.05      10
20080314      12   17.97      10
20080314      13   17.93      10
20080314      14    17.9      10
20080314      15   17.87      10
20080314      16   17.88      10
20080314      17   17.91      10
20080314      18   17.86      10
20080315     0.1   21.85      10
20080315       1   21.84      10
20080315       2   21.75      10
20080315       3    21.6      10
20080315       4    21.1      10
20080315       5   20.63      10
20080315       6   20.22      10
20080315       7   19.45      10
20080315       8   18.49      10
20080315       9   18.22      10
20080315      10    18.1      10
20080315      11   18.06      10
20080315      12   17.97      10
20080315      13   17.93      10
20080315      14   17.91      10
20080315      15   17.87      10
20080315      16   17.88      10
20080315      17   17.91      10
20080315      18   17.86      10
20080316     0.1   22.71      10
20080316       1   22.65      10
20080316       2   22.48      10
20080316       3   22.12      10
20080316       4   21.33      10
20080316       5   20.74      10
20080316       6   20.27      10
20080316       7   19.41      10
20080316       8   18.58      10
20080316       9   18.23      10
20080316      10   18.09      10
20080316      11   18.06      10
20080316      12   17.98      10
20080316      13   17.93      10
20080316      14   17.91      10
20080316      15   17.87      10
20080316      16   17.88      10
20080316      17   17.91      10
20080316      18   17.86      10
20080317     0.1   22.84      10
20080317       1   22.87      10
20080317       2    22.8      10
20080317       3    22.7      10
20080317       4   21.99      10
20080317       5   20.81      10
20080317       6   20.24      10
20080317       7   19.49      10
20080317       8   18.57      10
20080317       9   18.29      10
20080317      10   18.17      10
20080317      11   18.11      10
20080317      12   18.03      10
20080317      13   17.98      10
20080317      14   17.94      10
20080317      15    17.9      10
20080317      16   17.89      10
20080317      17   17.92      10
20080317      18   17.86      10
20080318     0.1   22.66      10
20080318       1   22.69      10
20080318       2   22.64      10
20080318       3   22.63      10
20080318       4   22.48      10
20080318       5    21.3      10
20080318       6   20.31      10
20080318       7   19.45      10
20080318       8   18.57      10
20080318       9   18.25      10
20080318      10   18.11      10
20080318      11   18.06      10
20080318      12   17.97      10
20080318      13   17.94      10
20080318      14   17.91      10
20080318      15   17.87      10
20080318      16   17.88      10
20080318      17   17.91      10
20080318      18   17.86      10
20080319     0.1   22.71      10
20080319       1   22.71      10
20080319       2   22.61      10
20080319       3   22.57      10
20080319       4   22.49      10
20080319       5      22      10
20080319       6   20.41      10
20080319       7   19.44      10
20080319       8   18.59      10
20080319       9   18.25      10
20080319      10   18.11      10
20080319      11   18.07      10
20080319      12   17.98      10
20080319      13   17.93      10
20080319      14   17.91      10
20080319      15   17.87      10
20080319      16   17.88      10
20080319      17   17.91      10
20080319      18   17.86      10
20080320     0.1   22.76      10
20080320       1   22.76      10
20080320       2   22.66      10
20080320       3   22.64      10
20080320       4   22.54      10
20080320       5   22.16      10
20080320       6   20.61      10
20080320       7   19.45      10
20080320       8   18.64      10
20080320       9   18.26      10
20080320      10   18.11      10
20080320      11   18.06      10
20080320      12   17.98      10
20080320      13   17.94      10
20080320      14   17.92      10
20080320      15   17.88      10
20080320      16   17.88      10
20080320      17   17.91      10
20080320      18   17.86      10
20080321     0.1   22.31      10
20080321       1   22.35      10
20080321       2   22.28      10
20080321       3   22.27      10
20080321       4   22.23      10
20080321       5   22.05      10
20080321       6   21.03      10
20080321       7   19.45      10
20080321       8   18.68      10
20080321       9   18.27      10
20080321      10   18.12      10
20080321      11   18.06      10
20080321      12   17.97      10
20080321      13   17.94      10
20080321      14   17.91      10
20080321      15   17.88      10
20080321      16   17.88      10
20080321      17   17.91      10
20080321      18   17.86      10
20080322     0.1   22.18      10
20080322       1   22.19      10
20080322       2    22.1      10
20080322       3   22.09      10
20080322       4   22.08      10
20080322       5   21.94      10
20080322       6   21.39      10
20080322       7   19.46      10
20080322       8   18.67      10
20080322       9   18.28      10
20080322      10   18.12      10
20080322      11   18.07      10
20080322      12   17.98      10
20080322      13   17.94      10
20080322      14   17.92      10
20080322      15   17.88      10
20080322      16   17.89      10
20080322      17   17.91      10
20080322      18   17.86      10
20080323     0.1   22.71      10
20080323       1   22.51      10
20080323       2   22.08      10
20080323       3   21.95      10
20080323       4   21.92      10
20080323       5   21.86      10
20080323       6   21.41      10
20080323       7   19.56      10
20080323       8   18.69      10
20080323       9   18.29      10
20080323      10   18.12      10
20080323      11   18.06      10
20080323      12   17.99      10
20080323      13   17.94      10
20080323      14   17.92      10
20080323      15   17.88      10
20080323      16   17.88      10
20080323      17   17.91      10
20080323      18   17.86      10
20080324     0.1   22.54      10
20080324       1   22.58      10
20080324       2   22.34      10
20080324       3   22.17      10
20080324       4   22.04      10
20080324       5   21.89      10
20080324       6   21.31      10
20080324       7   19.59      10
20080324       8   18.71      10
20080324       9   18.32      10
20080324      10   18.13      10
20080324      11   18.07      10
20080324      12   17.99      10
20080324      13   17.95      10
20080324      14   17.92      10
20080324      15   17.89      10
20080324      16   17.89      10
20080324      17   17.91      10
20080324      18   17.86      10
20080325     0.1   21.55      10
20080325       1   21.63      10
20080325       2   21.55      10
20080325       3   21.54      10
20080325       4   21.54      10
20080325       5   21.38      10
20080325       6   20.94      10
20080325       7   20.12      10
20080325       8   18.75      10
20080325       9   18.32      10
20080325      10   18.14      10
20080325      11   18.07      10
20080325      12   17.99      10
20080325      13   17.94      10
20080325      14   17.92      10
20080325      15   17.88      10
20080325      16   17.89      10
20080325      17   17.91      10
20080325      18   17.86      10
20080326     0.1   21.29      10
20080326       1   21.32      10
20080326       2   21.21      10
20080326       3   21.18      10
20080326       4   21.13      10
20080326       5   21.01      10
20080326       6   20.88      10
20080326       7   20.35      10
20080326       8   18.78      10
20080326       9   18.33      10
20080326      10   18.15      10
20080326      11   18.07      10
20080326      12   17.99      10
20080326      13   17.95      10
20080326      14   17.92      10
20080326      15   17.89      10
20080326      16   17.89      10
20080326      17   17.91      10
20080326      18   17.86      10
20080327     0.1   21.66      10
20080327       1   21.66      10
20080327       2   21.48      10
20080327       3   21.23      10
20080327       4   21.04      10
20080327       5   20.93      10
20080327       6   20.78      10
20080327       7   20.42      10
20080327       8   18.83      10
20080327       9   18.35      10
20080327      10   18.15      10
20080327      11   18.08      10
20080327      12   17.99      10
20080327      13   17.94      10
20080327      14   17.92      10
20080327      15   17.88      10
20080327      16   17.89      10
20080327      17   17.91      10
20080327      18   17.86      10
20080328     0.1   22.78      10
20080328       1   22.66      10
20080328       2   21.71      10
20080328       3    21.4      10
20080328       4   21.12      10
20080328       5   20.94      10
20080328       6   20.78      10
20080328       7    20.3      10
20080328       8   18.85      10
20080328       9   18.35      10
20080328      10   18.15      10
20080328      11   18.08      10
20080328      12      18      10
20080328      13   17.95      10
20080328      14   17.93      10
20080328      15   17.89      10
20080328      16    17.9      10
20080328      17   17.91      10
20080328      18   17.87      10
20080329     0.1   23.56      10
20080329       1   23.27      10
20080329       2   22.15      10
20080329       3   21.51      10
20080329       4   21.16      10
20080329       5   20.97      10
20080329       6   20.81      10
20080329       7   20.26      10
20080329       8   18.94      10
20080329       9   18.36      10
20080329      10   18.16      10
20080329      11   18.08      10
20080329      12      18      10
20080329      13   17.95      10
20080329      14   17.92      10
20080329      15   17.88      10
20080329      16   17.89      10
20080329      17   17.91      10
20080329      18   17.86      10
20080330     0.1   23.54      10
20080330       1   23.51      10
20080330       2   23.02      10
20080330       3   21.65      10
20080330       4   21.22      10
20080330       5      21      10
20080330       6   20.79      10
20080330       7   20.26      10
20080330       8   18.98      10
20080330       9   18.37      10
20080330      10   18.17      10
20080330      11   18.09      10
20080330      12      18      10
20080330      13   17.95      10
20080330      14   17.93      10
20080330      15   17.89      10
20080330      16    17.9      10
20080330      17   17.91      10
20080330      18   17.86      10
20080331     0.1   23.74      10
20080331       1   23.75      10
20080331       2   23.56      10
20080331       3    22.5      10
20080331       4   21.32      10
20080331       5   21.02      10
20080331       6   20.79      10
20080331       7   20.21      10
20080331       8   19.02      10
20080331       9   18.39      10
20080331      10   18.17      10
20080331      11   18.09      10
20080331      12      18      10
20080331      13   17.96      10
20080331      14   17.93      10
20080331      15    17.9      10
20080331      16    17.9      10
20080331      17   17.91      10
20080331      18   17.86      10
20080401     0.1   23.72      10
20080401       1   23.74      10
20080401       2   23.63      10
20080401       3   23.17      10
20080401       4   21.38      10
20080401       5   21.05      10
20080401       6   20.79      10
20080401       7   20.23      10
20080401       8   19.05      10
20080401       9    18.4      10
20080401      10   18.18      10
20080401      11   18.09      10
20080401      12   18.01      10
20080401      13   17.96      10
20080401      14   17.93      10
20080401      15   17.89      10
20080401      16    17.9      10
20080401      17   17.91      10
20080401      18   17.86      10
20080402     0.1   24.79      10
20080402       1   24.84      10
20080402       2   23.94      10
20080402       3   23.19      10
20080402       4   21.43      10
20080402       5   20.97      10
20080402       6   20.67      10
20080402       7   20.27      10
20080402       8   19.54      10
20080402       9   18.34      10
20080402      10   18.12      10
20080402      11   18.05      10
20080402      12   17.97      10
20080402      13   17.93      10
20080402      14   17.91      10
20080402      15   17.91      10
20080402      16   17.92      10
20080402      17   17.91      10
20080402      18   17.87      10
20080403     0.1   24.81      10
20080403       1   24.79      10
20080403       2   24.37      10
20080403       3   23.33      10
20080403       4    21.6      10
20080403       5   21.11      10
20080403       6    20.8      10
20080403       7   20.19      10
20080403       8    19.1      10
20080403       9   18.43      10
20080403      10    18.2      10
20080403      11   18.11      10
20080403      12   18.01      10
20080403      13   17.96      10
20080403      14   17.93      10
20080403      15   17.89      10
20080403      16    17.9      10
20080403      17   17.91      10
20080403      18   17.87      10
20080404     0.1   24.81      10
20080404       1    24.8      10
20080404       2   24.65      10
20080404       3   23.78      10
20080404       4   21.71      10
20080404       5   21.13      10
20080404       6    20.8      10
20080404       7   20.15      10
20080404       8   19.13      10
20080404       9   18.45      10
20080404      10   18.21      10
20080404      11    18.1      10
20080404      12   18.01      10
20080404      13   17.96      10
20080404      14   17.94      10
20080404      15    17.9      10
20080404      16    17.9      10
20080404      17   17.91      10
20080404      18   17.87      10
20080405     0.1   24.94      10
20080405       1   24.93      10
20080405       2    24.8      10
20080405       3   24.48      10
20080405       4   21.88      10
20080405       5   21.15      10
20080405       6   20.81      10
20080405       7   20.16      10
20080405       8   19.15      10
20080405       9   18.47      10
20080405      10   18.21      10
20080405      11   18.11      10
20080405      12   18.02      10
20080405      13   17.96      10
20080405      14   17.94      10
20080405      15    17.9      10
20080405      16    17.9      10
20080405      17   17.91      10
20080405      18   17.87      10
20080406     0.1    25.1      10
20080406       1   25.03      10
20080406       2   24.84      10
20080406       3    24.5      10
20080406       4   22.73      10
20080406       5   21.25      10
20080406       6   20.79      10
20080406       7   20.11      10
20080406       8   19.19      10
20080406       9   18.57      10
20080406      10   18.24      10
20080406      11   18.13      10
20080406      12   18.03      10
20080406      13   17.97      10
20080406      14   17.94      10
20080406      15    17.9      10
20080406      16    17.9      10
20080406      17   17.91      10
20080406      18   17.87      10
20080407     0.1   25.09      10
20080407       1   25.07      10
20080407       2   24.83      10
20080407       3   24.51      10
20080407       4   23.46      10
20080407       5   21.36      10
20080407       6    20.8      10
20080407       7   20.16      10
20080407       8   19.22      10
20080407       9    18.6      10
20080407      10   18.27      10
20080407      11   18.13      10
20080407      12   18.04      10
20080407      13   17.98      10
20080407      14   17.95      10
20080407      15    17.9      10
20080407      16   17.91      10
20080407      17   17.92      10
20080407      18   17.87      10
20080408     0.1   24.92      10
20080408       1   24.95      10
20080408       2   24.83      10
20080408       3   24.71      10
20080408       4   23.62      10
20080408       5   21.45      10
20080408       6    20.8      10
20080408       7   20.15      10
20080408       8   19.26      10
20080408       9   18.62      10
20080408      10   18.27      10
20080408      11   18.14      10
20080408      12   18.04      10
20080408      13   17.98      10
20080408      14   17.95      10
20080408      15   17.91      10
20080408      16   17.91      10
20080408      17   17.92      10
20080408      18   17.88      10
20080409     0.1   24.94      10
20080409       1   24.96      10
20080409       2   24.85      10
20080409       3   24.81      10
20080409       4   24.01      10
20080409       5   21.47      10
20080409       6   20.83      10
20080409       7   20.16      10
20080409       8   19.26      10
20080409       9   18.61      10
20080409      10   18.29      10
20080409      11   18.14      10
20080409      12   18.04      10
20080409      13   17.98      10
20080409      14   17.95      10
20080409      15    17.9      10
20080409      16   17.91      10
20080409      17   17.91      10
20080409      18   17.87      10
20080410     0.1   25.32      10
20080410       1   25.33      10
20080410       2   25.16      10
20080410       3   24.78      10
20080410       4   24.31      10
20080410       5   21.58      10
20080410       6   20.82      10
20080410       7   20.16      10
20080410       8   19.28      10
20080410       9   18.63      10
20080410      10   18.28      10
20080410      11   18.15      10
20080410      12   18.04      10
20080410      13   17.98      10
20080410      14   17.95      10
20080410      15   17.91      10
20080410      16   17.91      10
20080410      17   17.91      10
20080410      18   17.87      10
20080411     0.1   26.31      10
20080411       1   25.77      10
20080411       2   25.08      10
20080411       3   24.87      10
20080411       4   24.27      10
20080411       5   21.64      10
20080411       6   20.85      10
20080411       7   20.17      10
20080411       8   19.29      10
20080411       9   18.64      10
20080411      10    18.3      10
20080411      11   18.15      10
20080411      12   18.04      10
20080411      13   17.98      10
20080411      14   17.95      10
20080411      15   17.91      10
20080411      16   17.91      10
20080411      17   17.92      10
20080411      18   17.87      10
20080412     0.1   26.41      10
20080412       1   26.35      10
20080412       2   25.78      10
20080412       3   24.97      10
20080412       4   24.27      10
20080412       5   21.77      10
20080412       6   20.88      10
20080412       7   20.15      10
20080412       8   19.32      10
20080412       9   18.64      10
20080412      10    18.3      10
20080412      11   18.16      10
20080412      12   18.05      10
20080412      13   17.99      10
20080412      14   17.95      10
20080412      15   17.91      10
20080412      16   17.91      10
20080412      17   17.92      10
20080412      18   17.87      10
20080413     0.1   26.03      10
20080413       1   26.08      10
20080413       2   25.88      10
20080413       3   25.12      10
20080413       4   24.35      10
20080413       5   21.82      10
20080413       6   20.87      10
20080413       7   20.16      10
20080413       8    19.3      10
20080413       9   18.66      10
20080413      10   18.31      10
20080413      11   18.15      10
20080413      12   18.05      10
20080413      13   17.99      10
20080413      14   17.96      10
20080413      15   17.91      10
20080413      16   17.91      10
20080413      17   17.92      10
20080413      18   17.87      10
20080414     0.1   24.98      10
20080414       1   25.07      10
20080414       2   24.95      10
20080414       3    24.9      10
20080414       4   24.32      10
20080414       5   21.96      10
20080414       6   20.85      10
20080414       7   20.15      10
20080414       8   19.31      10
20080414       9   18.67      10
20080414      10   18.32      10
20080414      11   18.16      10
20080414      12   18.06      10
20080414      13   17.99      10
20080414      14   17.95      10
20080414      15   17.92      10
20080414      16   17.91      10
20080414      17   17.91      10
20080414      18   17.87      10
20080415     0.1   23.48      10
20080415       1   23.58      10
20080415       2   23.48      10
20080415       3   23.45      10
20080415       4   23.39      10
20080415       5   22.36      10
20080415       6   20.94      10
20080415       7   20.14      10
20080415       8   19.31      10
20080415       9   18.68      10
20080415      10   18.32      10
20080415      11   18.17      10
20080415      12   18.06      10
20080415      13   17.99      10
20080415      14   17.96      10
20080415      15   17.92      10
20080415      16   17.91      10
20080415      17   17.91      10
20080415      18   17.87      10
20080416     0.1   22.44      10
20080416       1   22.53      10
20080416       2   22.41      10
20080416       3   22.37      10
20080416       4   22.39      10
20080416       5   22.19      10
20080416       6   21.23      10
20080416       7   20.21      10
20080416       8   19.33      10
20080416       9   18.68      10
20080416      10   18.32      10
20080416      11   18.16      10
20080416      12   18.05      10
20080416      13   17.99      10
20080416      14   17.96      10
20080416      15   17.91      10
20080416      16   17.91      10
20080416      17   17.92      10
20080416      18   17.86      10
20080417     0.1    22.1      10
20080417       1   22.13      10
20080417       2      22      10
20080417       3   21.95      10
20080417       4   21.93      10
20080417       5   21.75      10
20080417       6   21.56      10
20080417       7   20.48      10
20080417       8   19.33      10
20080417       9   18.68      10
20080417      10   18.34      10
20080417      11   18.17      10
20080417      12   18.06      10
20080417      13   17.99      10
20080417      14   17.96      10
20080417      15   17.92      10
20080417      16   17.91      10
20080417      17   17.92      10
20080417      18   17.87      10
20080418     0.1    22.5      10
20080418       1   22.48      10
20080418       2   22.22      10
20080418       3   21.86      10
20080418       4   21.81      10
20080418       5    21.7      10
20080418       6   21.45      10
20080418       7   20.68      10
20080418       8   19.35      10
20080418       9   18.71      10
20080418      10   18.34      10
20080418      11   18.17      10
20080418      12   18.06      10
20080418      13   17.99      10
20080418      14   17.96      10
20080418      15   17.92      10
20080418      16   17.91      10
20080418      17   17.92      10
20080418      18   17.87      10
20080419     0.1   23.84      10
20080419       1   22.98      10
20080419       2   22.37      10
20080419       3   22.05      10
20080419       4   21.86      10
20080419       5   21.69      10
20080419       6   21.44      10
20080419       7   20.67      10
20080419       8   19.36      10
20080419       9    18.7      10
20080419      10   18.38      10
20080419      11   18.17      10
20080419      12   18.06      10
20080419      13      18      10
20080419      14   17.96      10
20080419      15   17.93      10
20080419      16   17.92      10
20080419      17   17.93      10
20080419      18   17.87      10
20080420     0.1   23.56      10
20080420       1   23.52      10
20080420       2   22.84      10
20080420       3   22.16      10
20080420       4   21.89      10
20080420       5    21.7      10
20080420       6   21.42      10
20080420       7   20.67      10
20080420       8   19.41      10
20080420       9   18.73      10
20080420      10   18.36      10
20080420      11   18.17      10
20080420      12   18.07      10
20080420      13      18      10
20080420      14   17.95      10
20080420      15   17.92      10
20080420      16   17.91      10
20080420      17   17.93      10
20080420      18   17.87      10
20080421     0.1   23.67      10
20080421       1   23.64      10
20080421       2   23.18      10
20080421       3   22.43      10
20080421       4   21.98      10
20080421       5   21.73      10
20080421       6   21.41      10
20080421       7   20.66      10
20080421       8   19.47      10
20080421       9   18.73      10
20080421      10   18.37      10
20080421      11   18.19      10
20080421      12   18.08      10
20080421      13      18      10
20080421      14   17.97      10
