Observation #: 1427
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)     Std(%)
19980807               2.00         23.2000       10.0
19980807               3.00         22.9000       10.0
19980807               4.00         22.7000       10.0
19980819               0.00         23.7000       10.0
19980819               1.00         23.7000       10.0
19980819               2.00         23.6000       10.0
19980819               3.00         23.2000       10.0
19980831               0.00         25.1000       10.0
19980831               1.00         24.1000       10.0
19980831               2.00         23.6000       10.0
19980831               3.00         23.0000       10.0
19980929               0.00         20.7000       10.0
19980929               1.00         20.6000       10.0
19980929               2.00         20.4000       10.0
19980929               3.00         20.1000       10.0
19981026               0.00         12.4000       10.0
19981026               1.00         12.3000       10.0
19981026               2.00         11.8000       10.0
19981026               3.00         11.7000       10.0
19981124               0.00          4.9000       10.0
19981124               1.00          4.6000       10.0
19981124               2.00          4.4000       10.0
19981124               3.00          4.3000       10.0
19990126               0.00          1.7000       10.0
19990126               1.00          2.5000       10.0
19990126               2.00          3.0000       10.0
19990126               3.00          3.8000       10.0
19990224               0.00          6.0000       10.0
19990224               1.00          6.1000       10.0
19990224               2.00          6.8000       10.0
19990224               3.00          6.2000       10.0
19990330               0.00          8.7000       10.0
19990330               1.00          8.6000       10.0
19990330               2.00          8.6000       10.0
19990330               3.00          8.6000       10.0
19990413               0.00         12.9000       10.0
19990413               1.00         10.5000       10.0
19990413               2.00          9.9000       10.0
19990413               3.00          9.1000       10.0
19990428               0.00         12.4000       10.0
19990428               1.00         12.4000       10.0
19990428               2.00         12.4000       10.0
19990428               3.00         12.4000       10.0
19990511               0.00         17.6000       10.0
19990511               1.00         17.6000       10.0
19990511               2.00         17.5000       10.0
19990511               3.00         17.3000       10.0
19990524               0.00         17.9000       10.0
19990524               1.00         17.8000       10.0
19990524               2.00         17.9000       10.0
19990524               3.00         17.9000       10.0
19990608               0.00         24.5000       10.0
19990608               2.00         23.7000       10.0
19990608               3.00         23.2000       10.0
19990622               0.00         24.4000       10.0
19990622               1.00         24.4000       10.0
19990622               2.00         23.0000       10.0
19990622               3.00         21.7000       10.0
19990709               0.00         25.8000       10.0
19990709               1.00         25.8000       10.0
19990709               2.00         25.8000       10.0
19990709               3.00         25.8000       10.0
19990719               0.00         26.1000       10.0
19990719               1.00         26.0000       10.0
19990719               2.00         25.7000       10.0
19990719               3.00         25.5000       10.0
19990803               0.00         26.5000       10.0
19990803               1.00         26.6000       10.0
19990803               2.00         26.6000       10.0
19990803               3.00         26.6000       10.0
19990817               0.00         23.2000       10.0
19990817               1.00         23.1000       10.0
19990817               2.00         22.9000       10.0
19990817               3.00         22.4000       10.0
19990831               0.00         22.6000       10.0
19990831               1.00         22.5000       10.0
19990831               2.00         22.3000       10.0
19990831               3.00         22.1000       10.0
19990928               0.00         16.6000       10.0
19990928               1.00         16.7000       10.0
19990928               2.00         16.8000       10.0
19990928               3.00         16.7000       10.0
19991025               0.00          8.2000       10.0
19991025               1.00          8.3000       10.0
19991025               2.00          8.1000       10.0
19991025               3.00          8.1000       10.0
19991129               0.00          4.6000       10.0
19991129               1.00          4.6000       10.0
19991129               2.00          4.6000       10.0
19991129               3.00          4.6000       10.0
20000126               0.00          2.3000       10.0
20000126               1.00          3.7000       10.0
20000126               2.00          4.6000       10.0
20000126               3.00          5.2000       10.0
20000224               0.00          1.6000       10.0
20000224               1.00          3.9000       10.0
20000224               2.00          4.8000       10.0
20000224               3.00          4.8000       10.0
20000316               0.00          6.2000       10.0
20000316               1.00          6.2000       10.0
20000316               2.00          6.2000       10.0
20000316               3.00          6.1000       10.0
20000327               0.00          8.1000       10.0
20000327               1.00          8.1000       10.0
20000327               2.00          8.1000       10.0
20000327               3.00          8.1000       10.0
20000412               0.00          6.4000       10.0
20000412               1.00          6.4000       10.0
20000412               2.00          6.4000       10.0
20000412               3.00          6.4000       10.0
20000426               0.00         13.7000       10.0
20000426               1.00         13.3000       10.0
20000426               2.00         13.2000       10.0
20000510               0.00         19.9000       10.0
20000510               1.00         20.0000       10.0
20000510               2.00         19.8000       10.0
20000510               3.00         19.5000       10.0
20000510               3.60         19.5000       10.0
20000524               0.00         18.6000       10.0
20000524               1.00         18.6000       10.0
20000524               1.50         18.6000       10.0
20000524               2.00         18.5000       10.0
20000524               2.50         18.4000       10.0
20000524               3.00         16.5000       10.0
20000524               3.50         16.0000       10.0
20000524               3.80         15.9000       10.0
20000605               0.00         17.7000       10.0
20000605               1.00         17.6000       10.0
20000605               2.00         17.5000       10.0
20000605               3.00         17.4000       10.0
20000605               4.00         17.4000       10.0
20000620               0.00         22.1000       10.0
20000620               1.00         22.0000       10.0
20000620               1.50         22.0000       10.0
20000620               2.00         21.9000       10.0
20000620               2.50         21.8000       10.0
20000620               3.00         21.7000       10.0
20000620               3.50         20.0000       10.0
20000620               3.80         20.0000       10.0
20000704               0.00         23.7000       10.0
20000704               1.00         23.6000       10.0
20000704               2.00         23.2000       10.0
20000704               3.00         22.7000       10.0
20000704               3.70         22.1000       10.0
20000718               0.00         25.0000       10.0
20000718               1.00         25.1000       10.0
20000718               2.00         25.0000       10.0
20000718               3.00         25.0000       10.0
20000718               3.60         24.5000       10.0
20000801               0.00         23.7000       10.0
20000801               1.00         23.7000       10.0
20000801               1.50         23.7000       10.0
20000801               2.00         23.7000       10.0
20000801               2.50         23.6000       10.0
20000801               3.00         23.3000       10.0
20000801               3.50         23.2000       10.0
20000801               3.60         23.1000       10.0
20000814               0.00         25.8000       10.0
20000814               0.50         25.8000       10.0
20000814               1.00         25.8000       10.0
20000814               1.50         25.7000       10.0
20000814               2.00         25.5000       10.0
20000814               2.50         25.2000       10.0
20000814               3.00         24.8000       10.0
20000814               3.50         24.3000       10.0
20000814               3.70         24.2000       10.0
20000829               0.00         24.6000       10.0
20000829               1.00         24.5000       10.0
20000829               1.50         24.2000       10.0
20000829               2.00         23.9000       10.0
20000829               2.50         23.5000       10.0
20000829               3.00         23.4000       10.0
20000829               3.50         23.3000       10.0
20000829               3.70         23.3000       10.0
20000926               0.00         14.5000       10.0
20000926               1.00         14.5000       10.0
20000926               2.00         14.4000       10.0
20000926               3.00         14.4000       10.0
20001023               0.00         14.7000       10.0
20001023               1.00         14.5000       10.0
20001023               2.00         14.4000       10.0
20001023               3.00         14.1000       10.0
20001023               3.50         13.9000       10.0
20001120               0.00          1.2000       10.0
20001120               1.00          0.9000       10.0
20001120               2.00          0.9000       10.0
20001120               3.00          0.8000       10.0
20001120               3.70          1.0000       10.0
20010108               0.00          1.2000       10.0
20010108               0.50          1.4000       10.0
20010108               1.00          3.2000       10.0
20010108               1.50          3.7000       10.0
20010108               2.00          4.1000       10.0
20010108               2.50          4.3000       10.0
20010108               3.00          4.8000       10.0
20010108               3.50          5.3000       10.0
20010108               3.70          5.3000       10.0
20010412               0.00         11.6000       10.0
20010412               1.00         11.6000       10.0
20010412               2.00         11.6000       10.0
20010412               3.00         11.5000       10.0
20010412               3.60         11.6000       10.0
20010423               0.00         15.1000       10.0
20010423               0.00         15.1000       10.0
20010423               1.00         15.0000       10.0
20010423               2.00         15.0000       10.0
20010423               2.50         15.0000       10.0
20010423               3.00         14.9000       10.0
20010423               3.50         14.6000       10.0
20010507               0.00         17.1000       10.0
20010507               0.00         17.1000       10.0
20010507               1.00         17.0000       10.0
20010507               2.00         16.9000       10.0
20010507               3.00         16.8000       10.0
20010507               3.50         16.7000       10.0
20010523               0.00         17.7000       10.0
20010523               1.00         17.8000       10.0
