Observation #: 19033
------------------------------------------------------------------------------------
 Time(YYYYMMDD)   Depth(m) Value(celsius)   Std(%)
        19840904         12          13.9        10
        19840904         13            12        10
        19840904         14          10.5        10
        19840904         15           9.3        10
        19840904         16           8.4        10
        19840904         17           8.1        10
        19840904         18           7.9        10
        19840904         19           7.7        10
        19840904         20           7.6        10
        19840904         21           7.5        10
        19840904         22           7.5        10
        19840904         23           7.4        10
        19840904         24           7.3        10
        19840904         25           7.2        10
        19840904         26           7.1        10
        19840904         27           7.1        10
        19840904         28             7        10
        19840904         29             7        10
        19840904         30           6.9        10
        19840904         31           6.8        10
        19840904         32           6.7        10
        19840926          0          14.8        10
        19840926          1          14.8        10
        19840926          2          14.8        10
        19840926          3          14.8        10
        19840926          4          14.8        10
        19840926          5          14.8        10
        19840926          6          14.8        10
        19840926          7          14.8        10
        19840926          8          14.8        10
        19840926          9          14.8        10
        19840926         10          14.8        10
        19840926         11          14.7        10
        19840926         12          14.7        10
        19840926         13          14.6        10
        19840926         14          14.3        10
        19840926         15          11.2        10
        19840926         16             9        10
        19840926         17           8.6        10
        19840926         18           8.1        10
        19840926         19           7.9        10
        19840926         20           7.7        10
        19840926         21           7.6        10
        19840926         22           7.5        10
        19840926         23           7.4        10
        19840926         24           7.3        10
        19840926         25           7.2        10
        19840926         26           7.1        10
        19840926         27             7        10
        19840926         28             7        10
        19840926         29             7        10
        19840926         30           6.9        10
        19840926         31           6.8        10
        19840926         32           6.8        10
        19841016          0            13        10
        19841016          1            13        10
        19841016          2            13        10
        19841016          3            13        10
        19841016          4            13        10
        19841016          5            13        10
        19841016          6          13.1        10
        19841016          7          13.1        10
        19841016          8            13        10
        19841016          9            13        10
        19841016         10            13        10
        19841016         11            13        10
        19841016         12            13        10
        19841016         13            13        10
        19841016         14            13        10
        19841016         15          12.9        10
        19841016         16          12.5        10
        19841016         17           9.3        10
        19841016         18           8.5        10
        19841016         19             8        10
        19841016         20           7.8        10
        19841016         21           7.8        10
        19841016         22           7.5        10
        19841016         23           7.3        10
        19841016         24           7.2        10
        19841016         25           7.1        10
        19841016         26           7.1        10
        19841016         27             7        10
        19841016         28           6.9        10
        19841016         29           6.9        10
        19841016         30           6.8        10
        19841016         31           6.8        10
        19841016         32           6.7        10
        19841106          0           6.9        10
        19841106          1           6.9        10
        19841106          2           6.9        10
        19841106          3           6.9        10
        19841106          4           6.9        10
        19841106          5           6.9        10
        19841106          6           6.9        10
        19841106          7           6.9        10
        19841106          8           6.9        10
        19841106          9           6.9        10
        19841106         10           6.9        10
        19841106         11           6.8        10
        19841106         12           6.8        10
        19841106         13           6.8        10
        19841106         14           6.8        10
        19841106         15           6.8        10
        19841106         16           6.8        10
        19841106         17           6.8        10
        19841106         18           6.8        10
        19841106         19           6.7        10
        19841106         20           6.7        10
        19841106         21           6.7        10
        19841106         22           6.7        10
        19841106         23           6.6        10
        19841106         24           6.6        10
        19841106         25           6.6        10
        19841106         26           6.6        10
        19841106         27           6.6        10
        19841106         28           6.6        10
        19841106         29           6.6        10
        19841106         30           6.6        10
        19841106         31           6.6        10
        19841106         32           6.6        10
        19841127          0           3.7        10
        19841127          1           3.6        10
        19841127          2           3.5        10
        19841127          3           3.5        10
        19841127          4           3.5        10
        19841127          5           3.5        10
        19841127          6           3.4        10
        19841127          7           3.4        10
        19841127          8           3.4        10
        19841127          9           3.4        10
        19841127         10           3.4        10
        19841127         11           3.3        10
        19841127         12           3.3        10
        19841127         13           3.3        10
        19841127         14           3.3        10
        19841127         15           3.3        10
        19841127         16           3.3        10
        19841127         17           3.3        10
        19841127         18           3.2        10
        19841127         19           3.2        10
        19841127         20           3.2        10
        19841127         21           3.2        10
        19841127         22           3.2        10
        19841127         23           3.2        10
        19841127         24           3.2        10
        19841127         25           3.2        10
        19841127         26           3.2        10
        19841127         27           3.2        10
        19841127         28           3.2        10
        19841127         29           3.2        10
        19841127         30           3.2        10
        19841127         31           3.2        10
        19841127         32           3.2        10
        19850108          0           0.7        10
        19850108          1             1        10
        19850108          2           0.7        10
        19850108          3           0.5        10
        19850108          4           0.5        10
        19850108          5           0.5        10
        19850108          6           0.5        10
        19850108          7           0.5        10
        19850108          8           0.5        10
        19850108          9           0.5        10
        19850108         10           0.5        10
        19850108         11           0.5        10
        19850108         12           0.5        10
        19850108         13           0.5        10
        19850108         14           0.6        10
        19850108         15           0.5        10
        19850108         16           0.5        10
        19850108         17           0.6        10
        19850108         18           0.6        10
        19850108         19           0.6        10
        19850108         20           0.6        10
        19850108         21           0.6        10
        19850108         22           0.7        10
        19850108         23           0.7        10
        19850108         24           0.8        10
        19850108         25           0.8        10
        19850108         26           0.8        10
        19850108         27           0.8        10
        19850108         28           0.9        10
        19850108         29           0.9        10
        19850108         30             1        10
        19850108         31             1        10
        19850108         32           1.1        10
        19850225          0           0.3        10
        19850225          1           0.6        10
        19850225          2           0.6        10
        19850225          3           0.6        10
        19850225          4           0.6        10
        19850225          5           0.6        10
        19850225          6           0.6        10
        19850225          7           0.6        10
        19850225          8           0.7        10
        19850225          9           0.7        10
        19850225         10           0.7        10
        19850225         11           0.7        10
        19850225         12           0.7        10
        19850225         13           0.7        10
        19850225         14           0.7        10
        19850225         15           0.7        10
        19850225         16           0.8        10
        19850225         17           0.8        10
        19850225         18           0.8        10
        19850225         19           0.9        10
        19850225         20           0.9        10
        19850225         21           0.9        10
        19850225         22           0.9        10
        19850225         23             1        10
        19850225         24             1        10
        19850225         25           1.1        10
        19850225         26           1.1        10
        19850225         27           1.2        10
        19850225         28           1.2        10
        19850225         29           1.3        10
        19850225         30           1.5        10
        19850225         31           1.6        10
        19850225         32           1.7        10
        19850325          0           0.5        10
        19850325          1           1.1        10
        19850325          2           1.1        10
        19850325          3           1.2        10
        19850325          4           1.3        10
        19850325          5           1.1        10
        19850325          6           1.1        10
        19850325          7           1.1        10
        19850325          8           1.1        10
        19850325          9             1        10
        19850325         10             1        10
        19850325         11             1        10
        19850325         12             1        10
        19850325         13             1        10
        19850325         14             1        10
        19850325         15             1        10
        19850325         16             1        10
        19850325         17             1        10
        19850325         18             1        10
        19850325         19             1        10
        19850325         20           1.1        10
        19850325         21           1.1        10
        19850325         22           1.1        10
        19850325         23           1.1        10
        19850325         24           1.1        10
        19850325         25           1.2        10
        19850325         26           1.2        10
        19850325         27           1.3        10
        19850325         28           1.3        10
        19850325         29           1.4        10
        19850325         30           1.5        10
        19850325         31           1.6        10
        19850325         32           1.7        10
        19850430          0           4.6        10
        19850430          1           4.2        10
        19850430          2             4        10
        19850430          3           3.8        10
        19850430          4           3.8        10
        19850430          5           3.8        10
        19850430          6           3.7        10
        19850430          7           3.7        10
        19850430          8           3.7        10
        19850430          9           3.7        10
        19850430         10           3.7        10
        19850430         11           3.7        10
        19850430         12           3.6        10
        19850430         13           3.7        10
        19850430         14           3.6        10
        19850430         15           3.6        10
        19850430         16           3.6        10
        19850430         17           3.6        10
        19850430         18           3.6        10
        19850430         19           3.6        10
        19850430         20           3.6        10
        19850430         21           3.6        10
        19850430         22           3.6        10
        19850430         23           3.6        10
        19850430         24           3.6        10
        19850430         25           3.6        10
        19850430         26           3.6        10
        19850430         27           3.7        10
        19850430         28           3.7        10
        19850430         29           3.7        10
        19850430         30           3.7        10
        19850430         31           3.7        10
        19850430         32           3.7        10
        19850513          0           9.7        10
        19850513          1           9.5        10
        19850513          2           9.4        10
        19850513          3           9.3        10
        19850513          4           9.3        10
        19850513          5           9.2        10
        19850513          6           9.1        10
        19850513          7           8.7        10
        19850513          8           8.4        10
        19850513          9           8.1        10
        19850513         10           8.1        10
        19850513         11             8        10
        19850513         12           7.9        10
        19850513         13           7.8        10
        19850513         14           7.8        10
        19850513         15           7.8        10
        19850513         16           7.5        10
        19850513         17           6.9        10
        19850513         18           6.9        10
        19850513         19           6.4        10
        19850513         20           5.8        10
        19850513         21           5.7        10
        19850513         22           5.6        10
        19850513         23           5.5        10
        19850513         24           5.5        10
        19850513         25           5.4        10
        19850513         26           5.3        10
        19850513         27           5.2        10
        19850513         28             5        10
        19850513         29             5        10
        19850513         30           4.9        10
        19850513         31           4.9        10
        19850513         32           4.8        10
        19850528          0          13.9        10
        19850528          1          13.8        10
        19850528          2          13.8        10
        19850528          3          13.5        10
        19850528          4          13.3        10
        19850528          5            12        10
        19850528          6          11.1        10
        19850528          7          10.8        10
        19850528          8          10.4        10
        19850528          9            10        10
        19850528         10           9.5        10
        19850528         11           8.8        10
        19850528         12           8.3        10
        19850528         13           8.2        10
        19850528         14           7.9        10
        19850528         15           7.7        10
        19850528         16           7.6        10
        19850528         17           7.3        10
        19850528         18           6.9        10
        19850528         19           6.7        10
        19850528         20           6.4        10
        19850528         21           6.2        10
        19850528         22           6.2        10
        19850528         23             6        10
        19850528         24             6        10
        19850528         25           5.9        10
        19850528         26           5.8        10
        19850528         27           5.8        10
        19850528         28           5.7        10
        19850528         29           5.7        10
        19850528         30           5.7        10
        19850528         31           5.5        10
        19850528         32           5.4        10
        19850611          0          15.7        10
        19850611          1          15.7        10
        19850611          2          15.7        10
        19850611          3          15.7        10
        19850611          4          15.7        10
        19850611          5          15.7        10
        19850611          6          15.7        10
        19850611          7          15.6        10
        19850611          8          14.4        10
        19850611          9          14.1        10
        19850611         10          13.3        10
        19850611         11            12        10
        19850611         12          10.4        10
        19850611         13           9.3        10
        19850611         14           8.3        10
        19850611         15           7.6        10
        19850611         16           7.4        10
        19850611         17           7.4        10
        19850611         18           7.1        10
        19850611         19             7        10
        19850611         20           6.9        10
        19850611         21           6.8        10
        19850611         22           6.7        10
        19850611         23           6.6        10
        19850611         24           6.5        10
        19850611         25           6.5        10
        19850611         26           6.2        10
        19850611         27           6.2        10
        19850611         28           6.2        10
        19850611         29           6.1        10
        19850611         30           6.1        10
        19850611         31             6        10
        19850611         32             6        10
        19850626          0          16.3        10
        19850626          1          16.3        10
        19850626          2          16.3        10
        19850626          3          16.2        10
        19850626          4          16.2        10
        19850626          5          16.2        10
        19850626          6          16.2        10
        19850626          7          16.1        10
        19850626          8            16        10
        19850626          9          15.9        10
        19850626         10          15.9        10
        19850626         11            15        10
        19850626         12          13.1        10
        19850626         13           9.8        10
        19850626         14           8.5        10
        19850626         15             8        10
        19850626         16           7.7        10
        19850626         17           7.5        10
        19850626         18           7.2        10
        19850626         19           7.1        10
        19850626         20           6.9        10
        19850626         21           6.8        10
        19850626         22           6.7        10
        19850626         23           6.5        10
        19850626         24           6.5        10
        19850626         25           6.4        10
        19850626         26           6.3        10
        19850626         27           6.2        10
        19850626         28           6.1        10
        19850626         29           6.1        10
        19850626         30           6.1        10
        19850626         31             6        10
        19850626         32           5.9        10
        19850708          0          21.2        10
        19850708          1          21.2        10
        19850708          2          21.1        10
        19850708          3          21.1        10
        19850708          4            21        10
        19850708          5            21        10
        19850708          6          19.9        10
        19850708          7          18.1        10
        19850708          8            17        10
        19850708          9          16.3        10
        19850708         10          15.8        10
        19850708         11          14.9        10
        19850708         12          13.4        10
        19850708         13          11.6        10
        19850708         14           9.9        10
        19850708         15           8.6        10
        19850708         16           8.1        10
        19850708         17           7.6        10
        19850708         18           7.3        10
        19850708         19           7.2        10
        19850708         20             7        10
        19850708         21           6.9        10
        19850708         22           6.8        10
        19850708         23           6.7        10
        19850708         24           6.7        10
        19850708         25           6.6        10
        19850708         26           6.5        10
        19850708         27           6.5        10
        19850708         28           6.4        10
        19850708         29           6.3        10
        19850708         30           6.2        10
        19850708         31           6.1        10
        19850708         32           5.9        10
        19850725          0          20.6        10
        19850725          1          20.6        10
        19850725          2          20.6        10
        19850725          3          20.6        10
        19850725          4          20.6        10
        19850725          5          20.6        10
        19850725          6          20.6        10
        19850725          7          20.6        10
        19850725          8          20.4        10
        19850725          9          16.7        10
        19850725         10          15.6        10
        19850725         11            15        10
        19850725         12          12.8        10
        19850725         13          11.3        10
        19850725         14           9.9        10
        19850725         15           9.5        10
        19850725         16           8.5        10
        19850725         17           7.9        10
        19850725         18           7.7        10
        19850725         19           7.4        10
        19850725         20           7.2        10
        19850725         21           7.1        10
        19850725         22           6.9        10
        19850725         23           6.9        10
        19850725         24           6.8        10
        19850725         25           6.7        10
        19850725         26           6.6        10
        19850725         27           6.5        10
        19850725         28           6.4        10
        19850725         29           6.3        10
        19850725         30           6.2        10
        19850725         31           6.2        10
        19850725         32             6        10
        19850806          0            22        10
        19850806          1          21.9        10
        19850806          2          21.9        10
        19850806          3          21.8        10
        19850806          4          21.7        10
        19850806          5          21.6        10
        19850806          6          21.5        10
        19850806          7          21.5        10
        19850806          8          21.5        10
        19850806          9          19.8        10
        19850806         10          15.9        10
        19850806         11          14.5        10
        19850806         12          12.7        10
        19850806         13          11.6        10
        19850806         14           9.7        10
        19850806         15           8.9        10
        19850806         16           8.6        10
        19850806         17           8.2        10
        19850806         18           7.7        10
        19850806         19           7.4        10
        19850806         20           7.3        10
        19850806         21           7.1        10
        19850806         22             7        10
        19850806         23           6.8        10
        19850806         24           6.7        10
        19850806         25           6.6        10
        19850806         26           6.5        10
        19850806         27           6.4        10
        19850806         28           6.3        10
        19850806         29           6.3        10
        19850806         30           6.3        10
        19850806         31           6.2        10
        19850806         32           6.1        10
        19850820          0          18.1        10
        19850820          1          18.1        10
        19850820          2          18.2        10
        19850820          3          18.2        10
        19850820          4          18.2        10
        19850820          5          18.2        10
        19850820          6          18.2        10
        19850820          7          18.2        10
        19850820          8          18.2        10
        19850820          9          18.2        10
        19850820         10          18.2        10
        19850820         11          18.1        10
        19850820         12          13.8        10
        19850820         13          11.3        10
        19850820         14          10.1        10
        19850820         15           9.1        10
        19850820         16           8.4        10
        19850820         17           8.1        10
        19850820         18           7.7        10
        19850820         19           7.4        10
        19850820         20           7.2        10
        19850820         21           7.1        10
        19850820         22             7        10
        19850820         23           6.9        10
        19850820         24           6.9        10
        19850820         25           6.8        10
        19850820         26           6.7        10
        19850820         27           6.6        10
        19850820         28           6.5        10
        19850820         29           6.5        10
        19850820         30           6.4        10
        19850820         31           6.3        10
        19850820         32           6.2        10
        19850912          0          17.5        10
        19850912          1          17.5        10
        19850912          2          17.5        10
        19850912          3          17.6        10
        19850912          4          17.6        10
        19850912          5          17.6        10
        19850912          6          17.6        10
        19850912          7          17.6        10
        19850912          8          17.6        10
        19850912          9          17.6        10
        19850912         10          17.6        10
        19850912         11          17.6        10
        19850912         12          16.3        10
        19850912         13          13.6        10
        19850912         14          10.8        10
        19850912         15           9.4        10
        19850912         16           8.6        10
        19850912         17           8.1        10
        19850912         18           7.7        10
        19850912         19           7.5        10
        19850912         20           7.4        10
        19850912         21           7.1        10
        19850912         22             7        10
        19850912         23           6.9        10
        19850912         24           6.7        10
        19850912         25           6.7        10
        19850912         26           6.6        10
        19850912         27           6.5        10
        19850912         28           6.4        10
        19850912         29           6.3        10
        19850912         30           6.3        10
        19850912         31           6.3        10
        19850912         32           6.1        10
        19851002          0          12.1        10
        19851002          1          12.1        10
        19851002          2          12.1        10
        19851002          3            12        10
        19851002          4            12        10
        19851002          5            12        10
        19851002          6            12        10
        19851002          7            12        10
        19851002          8            12        10
        19851002          9            12        10
        19851002         10            12        10
        19851002         11            12        10
        19851002         12            12        10
        19851002         13            12        10
        19851002         14            12        10
        19851002         15          11.9        10
        19851002         16            11        10
        19851002         17           9.4        10
        19851002         18           7.9        10
        19851002         19           7.4        10
        19851002         20           7.2        10
        19851002         21             7        10
        19851002         22           6.9        10
        19851002         23           6.8        10
        19851002         24           6.7        10
        19851002         25           6.7        10
        19851002         26           6.5        10
        19851002         27           6.4        10
        19851002         28           6.3        10
        19851002         29           6.3        10
        19851002         30           6.3        10
        19851002         31           6.2        10
        19851002         32           6.1        10
        19851021          0           9.2        10
        19851021          1           9.2        10
        19851021          2           9.2        10
        19851021          3           9.2        10
        19851021          4           9.2        10
        19851021          5           9.2        10
        19851021          6           9.2        10
        19851021          7           9.2        10
        19851021          8           9.2        10
        19851021          9           9.2        10
        19851021         10           9.2        10
        19851021         11           9.2        10
        19851021         12           9.2        10
        19851021         13           9.2        10
        19851021         14           9.2        10
        19851021         15           9.2        10
        19851021         16           9.2        10
        19851021         17           9.2        10
        19851021         18           9.1        10
        19851021         19           9.1        10
        19851021         20           9.1        10
        19851021         21             9        10
        19851021         22           8.5        10
        19851021         23           7.8        10
        19851021         24           7.3        10
        19851021         25           6.7        10
        19851021         26           6.6        10
        19851021         27           6.5        10
        19851021         28           6.4        10
        19851021         29           6.3        10
        19851021         30           6.2        10
        19851021         31           6.1        10
        19851021         32             6        10
        19851115          0           5.7        10
        19851115          1           5.7        10
        19851115          2           5.7        10
        19851115          3           5.7        10
        19851115          4           5.7        10
        19851115          5           5.7        10
        19851115          6           5.7        10
        19851115          7           5.7        10
        19851115          8           5.7        10
        19851115          9           5.7        10
        19851115         10           5.7        10
        19851115         11           5.7        10
        19851115         12           5.7        10
        19851115         13           5.7        10
        19851115         14           5.7        10
        19851115         15           5.7        10
        19851115         16           5.7        10
        19851115         17           5.7        10
        19851115         18           5.7        10
        19851115         19           5.7        10
        19851115         20           5.7        10
        19851115         21           5.7        10
        19851115         22           5.7        10
        19851115         23           5.7        10
        19851115         24           5.7        10
        19851115         25           5.7        10
        19851115         26           5.7        10
        19851115         27           5.7        10
        19851115         28           5.7        10
        19851115         29           5.7        10
        19851115         30           5.7        10
        19851115         31           5.7        10
        19851115         32           5.7        10
        19860109          0           1.4        10
        19860109          1           1.4        10
        19860109          2           1.4        10
        19860109          3           1.4        10
        19860109          4           1.4        10
        19860109          5           1.4        10
        19860109          6           1.4        10
        19860109          7           1.5        10
        19860109          8           1.5        10
        19860109          9           1.5        10
        19860109         10           1.6        10
        19860109         11           1.6        10
        19860109         12           1.6        10
        19860109         13           1.7        10
        19860109         14           1.7        10
        19860109         15           1.6        10
        19860109         16           1.7        10
        19860109         17           1.7        10
        19860109         18           1.8        10
        19860109         19           1.8        10
        19860109         20           1.9        10
        19860109         21           1.9        10
        19860109         22             2        10
        19860109         23             2        10
        19860109         24             2        10
        19860109         25           2.1        10
        19860109         26           2.1        10
        19860109         27           2.1        10
        19860109         28           2.2        10
        19860109         29           2.3        10
        19860109         30           2.3        10
        19860109         31           2.4        10
        19860109         32           2.5        10
        19860304          0          -0.5        10
        19860304          1             0        10
        19860304          2           0.4        10
        19860304          3           0.5        10
        19860304          4           0.5        10
        19860304          5           0.6        10
        19860304          6           0.7        10
        19860304          7           0.7        10
        19860304          8           0.8        10
        19860304          9           0.8        10
        19860304         10           0.9        10
        19860304         11           0.9        10
        19860304         12             1        10
        19860304         13             1        10
        19860304         14             1        10
        19860304         15           1.1        10
        19860304         16           1.1        10
        19860304         17           1.1        10
        19860304         18           1.1        10
        19860304         19           1.1        10
        19860304         20           1.1        10
        19860304         21           1.2        10
        19860304         22           1.2        10
        19860304         23           1.2        10
        19860304         24           1.2        10
        19860304         25           1.3        10
        19860304         26           1.3        10
        19860304         27           1.3        10
        19860304         28           1.3        10
        19860304         29           1.4        10
        19860304         30           1.4        10
        19860304         31           1.5        10
        19860304         32           1.6        10
        19860403          0           1.7        10
        19860403          1           2.2        10
        19860403          2           2.1        10
        19860403          3           2.1        10
        19860403          4           2.1        10
        19860403          5           2.1        10
        19860403          6           2.1        10
        19860403          7           2.1        10
        19860403          8             2        10
        19860403          9           2.1        10
        19860403         10           2.1        10
        19860403         11           2.1        10
        19860403         12           2.1        10
        19860403         13           2.1        10
        19860403         14           2.1        10
        19860403         15           2.1        10
        19860403         16           2.1        10
        19860403         17           2.1        10
        19860403         18           2.1        10
        19860403         19           2.1        10
        19860403         20           2.1        10
        19860403         21             2        10
        19860403         22           2.1        10
        19860403         23           2.1        10
        19860403         24           2.2        10
        19860403         25           2.2        10
        19860403         26           2.2        10
        19860403         27           2.2        10
        19860403         28           2.3        10
        19860403         29           2.3        10
        19860403         30           2.3        10
        19860422          0           4.9        10
        19860422          1           4.2        10
        19860422          2           4.1        10
        19860422          3           3.8        10
        19860422          4           3.8        10
        19860422          5           3.7        10
        19860422          6           3.7        10
        19860422          7           3.7        10
        19860422          8           3.9        10
        19860422          9           3.7        10
        19860422         10           3.7        10
        19860422         11           3.7        10
        19860422         12           3.7        10
        19860422         13           3.7        10
        19860422         14           3.7        10
        19860422         15           3.7        10
        19860422         16           3.7        10
        19860422         17           3.7        10
        19860422         18           3.7        10
        19860422         19           3.7        10
        19860422         20           3.7        10
        19860422         21           3.7        10
        19860422         22           3.8        10
        19860422         23           3.8        10
        19860422         24           3.7        10
        19860422         25           3.7        10
        19860422         26           3.8        10
        19860422         27           3.7        10
        19860422         28           3.7        10
        19860422         29           3.7        10
        19860422         30           3.8        10
        19860422         31           3.7        10
        19860422         32           3.7        10
        19860507          0           9.3        10
        19860507          1           8.6        10
        19860507          2           8.4        10
        19860507          3           8.3        10
        19860507          4           8.1        10
        19860507          5           8.2        10
        19860507          6           8.1        10
        19860507          7           8.1        10
        19860507          8             8        10
        19860507          9             8        10
        19860507         10             8        10
        19860507         11             8        10
        19860507         12             8        10
        19860507         13             8        10
        19860507         14             8        10
        19860507         15             8        10
        19860507         16           7.8        10
        19860507         17           7.8        10
        19860507         18           7.7        10
        19860507         19           7.7        10
        19860507         20           7.7        10
        19860507         21           7.6        10
        19860507         22           7.6        10
        19860507         23           7.5        10
        19860507         24           7.5        10
        19860507         25           7.5        10
        19860507         26           7.6        10
        19860507         27           7.5        10
        19860507         28           7.4        10
        19860507         29           7.5        10
        19860507         30           7.4        10
        19860507         31           7.4        10
        19860507         32           7.3        10
        19860521          0          11.9        10
        19860521          1          11.8        10
        19860521          2          11.8        10
        19860521          3          11.8        10
        19860521          4          11.6        10
        19860521          5          11.4        10
