Observation #: 7797
---------------------------------------------------
Time(YYYYMMDD)   Depth(m) Value(celsius)    Std(%)
19020109               0.0         4.9000      10.0
19020109               1.0         4.9000      10.0
19020109               2.5         5.0000      10.0
19020109               5.0         5.0000      10.0
19020109               7.5         5.0000      10.0
19020109              10.0         5.0000      10.0
19020109              12.5         5.0000      10.0
19020109              15.0         5.0000      10.0
19020109              20.0         5.0000      10.0
19020109              30.0         5.0000      10.0
19020109              40.0         5.0000      10.0
19020109              60.0         5.0000      10.0
19020109              80.0         4.9000      10.0
19020109              90.0         4.8000      10.0
19020109             100.0         4.6000      10.0
19020109             110.0         4.6000      10.0
19020109             120.0         4.6000      10.0
19020109             130.0         4.5000      10.0
19020109             135.0         4.5000      10.0
19020206               0.0         4.7000      10.0
19020206               1.0         4.7000      10.0
19020206               2.5         4.7000      10.0
19020206               5.0         4.7000      10.0
19020206               7.5         4.7000      10.0
19020206              10.0         4.7000      10.0
19020206              12.5         4.7000      10.0
19020206              15.0         4.7000      10.0
19020206              20.0         4.7000      10.0
19020206              30.0         4.6000      10.0
19020206              40.0         4.4000      10.0
19020206              60.0         4.4000      10.0
19020206              80.0         4.4000      10.0
19020206              90.0         4.5000      10.0
19020206             100.0         4.6000      10.0
19020206             110.0         4.6000      10.0
19020206             120.0         4.5000      10.0
19020206             130.0         4.5000      10.0
19020206             135.0         4.5000      10.0
19020306               0.0         4.9000      10.0
19020306               1.0         4.8000      10.0
19020306               2.5         4.8000      10.0
19020306               5.0         4.8000      10.0
19020306               7.5         4.8000      10.0
19020306              10.0         4.6000      10.0
19020306              12.5         4.6000      10.0
19020306              15.0         4.6000      10.0
19020306              20.0         4.6000      10.0
19020306              30.0         4.6000      10.0
19020306              40.0         4.6000      10.0
19020306              60.0         4.6000      10.0
19020306              80.0         4.5000      10.0
19020306              90.0         4.5000      10.0
19020306             100.0         4.5000      10.0
19020306             110.0         4.5000      10.0
19020306             120.0         4.5000      10.0
19020306             130.0         4.5000      10.0
19020306             135.0         4.5000      10.0
19020410               0.0         8.0000      10.0
19020410               1.0         8.0000      10.0
19020410               2.5         8.1000      10.0
19020410               5.0         8.0000      10.0
19020410               7.5         6.6000      10.0
19020410              10.0         6.3000      10.0
19020410              12.5         6.0000      10.0
19020410              15.0         5.9000      10.0
19020410              20.0         5.6000      10.0
19020410              30.0         5.4000      10.0
19020410              40.0         5.1000      10.0
19020410              60.0         4.8000      10.0
19020410              80.0         4.6000      10.0
19020410              90.0         4.6000      10.0
19020410             100.0         4.6000      10.0
19020410             110.0         4.6000      10.0
19020410             120.0         4.6000      10.0
19020410             130.0         4.5000      10.0
19020410             135.0         4.5000      10.0
19020515               0.0        13.7000      10.0
19020515               1.0        13.6000      10.0
19020515               2.5        13.4000      10.0
19020515               5.0        12.4000      10.0
19020515               7.5        11.1000      10.0
19020515              10.0        10.2000      10.0
19020515              12.5         9.6000      10.0
19020515              15.0         8.7000      10.0
19020515              20.0         6.9000      10.0
19020515              30.0         5.8000      10.0
19020515              40.0         5.5000      10.0
19020515              60.0         5.0000      10.0
19020515              80.0         4.8000      10.0
19020515              90.0         4.8000      10.0
19020515             100.0         4.7000      10.0
19020515             110.0         4.7000      10.0
19020515             120.0         4.7000      10.0
19020515             130.0         4.7000      10.0
19020515             135.0         4.7000      10.0
19020605               0.0        18.8000      10.0
19020605               1.0        18.8000      10.0
19020605               2.5        18.8000      10.0
19020605               5.0        18.4000      10.0
19020605               7.5        17.1000      10.0
19020605              10.0        13.0000      10.0
19020605              12.5         9.3000      10.0
19020605              15.0         8.1000      10.0
19020605              20.0         7.1000      10.0
19020605              30.0         6.0000      10.0
19020605              40.0         5.5000      10.0
19020605              60.0         5.0000      10.0
19020605              80.0         4.8000      10.0
19020605              90.0         4.8000      10.0
19020605             100.0         4.8000      10.0
19020605             110.0         4.7000      10.0
19020605             120.0         4.7000      10.0
19020605             130.0         4.6000      10.0
19020605             135.0         4.6000      10.0
19020710               0.0        22.6000      10.0
19020710               1.0        22.6000      10.0
19020710               2.5        22.5000      10.0
19020710               5.0        21.4000      10.0
19020710               7.5        20.5000      10.0
19020710              10.0        18.5000      10.0
19020710              12.5        12.3000      10.0
19020710              15.0         9.8000      10.0
19020710              20.0         7.8000      10.0
19020710              30.0         6.7000      10.0
19020710              40.0         5.9000      10.0
19020710              60.0         5.2000      10.0
19020710              80.0         4.9000      10.0
19020710              90.0         4.9000      10.0
19020710             100.0         4.8000      10.0
19020710             110.0         4.7000      10.0
19020710             120.0         4.7000      10.0
19020710             130.0         4.7000      10.0
19020710             135.0         4.7000      10.0
19020807               0.0        21.8000      10.0
19020807               1.0        21.8000      10.0
19020807               2.5        21.8000      10.0
19020807               5.0        21.8000      10.0
19020807               7.5        21.2000      10.0
19020807              10.0        17.0000      10.0
19020807              12.5        13.1000      10.0
19020807              15.0        10.2000      10.0
19020807              20.0         8.1000      10.0
19020807              30.0         6.7000      10.0
19020807              40.0         6.0000      10.0
19020807              60.0         5.1000      10.0
19020807              80.0         4.9000      10.0
19020807              90.0         4.8000      10.0
19020807             100.0         4.8000      10.0
19020807             110.0         4.7000      10.0
19020807             120.0         4.7000      10.0
19020807             130.0         4.7000      10.0
19020807             135.0         4.7000      10.0
19020904               0.0        20.4000      10.0
19020904               1.0        20.4000      10.0
19020904               2.5        20.4000      10.0
19020904               5.0        20.3000      10.0
19020904               7.5        20.3000      10.0
19020904              10.0        18.4000      10.0
19020904              12.5        15.6000      10.0
19020904              15.0        11.2000      10.0
19020904              20.0         7.8000      10.0
19020904              30.0         6.7000      10.0
19020904              40.0         5.9000      10.0
19020904              60.0         5.1000      10.0
19020904              80.0         4.9000      10.0
19020904              90.0         4.8000      10.0
19020904             100.0         4.8000      10.0
19020904             110.0         4.8000      10.0
19020904             120.0         4.7000      10.0
19020904             130.0         4.7000      10.0
19020904             135.0         4.7000      10.0
19021009               0.0        15.1000      10.0
19021009               1.0        15.1000      10.0
19021009               2.5        15.1000      10.0
19021009               5.0        15.1000      10.0
19021009               7.5        15.1000      10.0
19021009              10.0        15.1000      10.0
19021009              12.5        14.6000      10.0
19021009              15.0        10.8000      10.0
19021009              20.0         7.6000      10.0
19021009              30.0         6.6000      10.0
19021009              40.0         5.8000      10.0
19021009              60.0         5.1000      10.0
19021009              80.0         4.9000      10.0
19021009              90.0         4.8000      10.0
19021009             100.0         4.8000      10.0
19021009             110.0         4.7000      10.0
19021009             120.0         4.6000      10.0
19021009             130.0         4.6000      10.0
19021009             135.0         4.6000      10.0
19021106               0.0        11.2000      10.0
19021106               1.0        11.2000      10.0
19021106               2.5        11.1000      10.0
19021106               5.0        11.1000      10.0
19021106               7.5        11.1000      10.0
19021106              10.0        11.1000      10.0
19021106              12.5        11.1000      10.0
19021106              15.0        11.1000      10.0
19021106              20.0         9.7000      10.0
19021106              30.0         7.8000      10.0
19021106              40.0         6.6000      10.0
19021106              60.0         5.3000      10.0
19021106              80.0         4.9000      10.0
19021106              90.0         4.9000      10.0
19021106             100.0         4.8000      10.0
19021106             110.0         4.8000      10.0
19021106             120.0         4.8000      10.0
19021106             130.0         4.7000      10.0
19021106             135.0         4.8000      10.0
19021211               0.0         7.8000      10.0
19021211               1.0         7.9000      10.0
19021211               2.5         7.9000      10.0
19021211               5.0         7.9000      10.0
19021211               7.5         8.0000      10.0
19021211              10.0         8.0000      10.0
19021211              12.5         8.0000      10.0
19021211              15.0         8.0000      10.0
19021211              20.0         7.9000      10.0
19021211              30.0         7.9000      10.0
19021211              40.0         6.4000      10.0
19021211              60.0         5.2000      10.0
19021211              80.0         4.9000      10.0
19021211              90.0         4.8000      10.0
19021211             100.0         4.8000      10.0
19780111               0.0         6.0000      10.0
19780111               1.0         6.0000      10.0
19780111               2.5         6.0000      10.0
19780111               5.0         5.9000      10.0
19780111               7.5         5.9000      10.0
19780111              10.0         5.9000      10.0
19780111              12.5         5.8000      10.0
19780111              15.0         5.8000      10.0
19780111              20.0         5.8000      10.0
19780111              30.0         5.8000      10.0
19780111              40.0         5.8000      10.0
19780111              60.0         5.8000      10.0
19780111              80.0         5.3000      10.0
19780111              90.0         5.2000      10.0
19780111             100.0         5.1000      10.0
19780111             110.0         5.1000      10.0
19780111             120.0         4.9000      10.0
19780111             130.0         4.8000      10.0
19780111             135.0         4.7000      10.0
19780208               0.0         4.8000      10.0
19780208               1.0         4.9000      10.0
19780208               2.5         5.0000      10.0
19780208               5.0         5.0000      10.0
19780208               7.5         5.0000      10.0
19780208              10.0         5.0000      10.0
19780208              12.5         5.0000      10.0
19780208              15.0         5.0000      10.0
19780208              20.0         5.0000      10.0
19780208              30.0         5.0000      10.0
19780208              40.0         5.0000      10.0
19780208              60.0         5.0000      10.0
19780208              80.0         5.0000      10.0
19780208              90.0         5.0000      10.0
19780208             100.0         5.0000      10.0
19780208             110.0         5.0000      10.0
19780208             120.0         4.9000      10.0
19780208             130.0         4.9000      10.0
19780208             135.0         4.9000      10.0
19780306               0.0         4.6000      10.0
19780306               1.0         4.6000      10.0
19780306               2.5         4.6000      10.0
19780306               5.0         4.6000      10.0
19780306               7.5         4.6000      10.0
19780306              10.0         4.6000      10.0
19780306              12.5         4.6000      10.0
19780306              15.0         4.6000      10.0
19780306              20.0         4.6000      10.0
19780306              30.0         4.4000      10.0
19780306              40.0         4.3000      10.0
19780306              60.0         4.3000      10.0
19780306              80.0         4.3000      10.0
19780306              90.0         4.3000      10.0
19780306             100.0         4.3000      10.0
19780306             110.0         4.3000      10.0
19780306             120.0         4.4000      10.0
19780306             130.0         4.4000      10.0
19780306             135.0         4.4000      10.0
19780403               0.0         7.9000      10.0
19780403               1.0         7.9000      10.0
19780403               2.5         7.3000      10.0
19780403               5.0         6.7000      10.0
19780403               7.5         5.9000      10.0
19780403              10.0         5.4000      10.0
19780403              12.5         5.2000      10.0
19780403              15.0         5.0000      10.0
19780403              20.0         4.9000      10.0
19780403              30.0         4.6000      10.0
19780403              40.0         4.4000      10.0
19780403              60.0         4.4000      10.0
19780403              80.0         4.3000      10.0
19780403              90.0         4.3000      10.0
19780403             100.0         4.2000      10.0
19780403             110.0         4.2000      10.0
19780403             120.0         4.2000      10.0
19780403             130.0         4.2000      10.0
19780403             135.0         4.2000      10.0
19780510               0.0        11.3000      10.0
19780510               1.0        11.2000      10.0
19780510               2.5        10.8000      10.0
19780510               5.0        10.5000      10.0
19780510               7.5        10.5000      10.0
19780510              10.0         9.4000      10.0
19780510              12.5         8.8000      10.0
19780510              15.0         7.7000      10.0
19780510              20.0         6.2000      10.0
19780510              30.0         5.3000      10.0
19780510              40.0         4.9000      10.0
19780510              60.0         4.5000      10.0
19780510              80.0         4.5000      10.0
19780510              90.0         4.4000      10.0
19780510             100.0         4.4000      10.0
19780510             110.0         4.3000      10.0
19780510             120.0         4.2000      10.0
19780510             130.0         4.2000      10.0
19780510             135.0         4.2000      10.0
19780607               0.0        20.3000      10.0
19780607               1.0        19.7000      10.0
19780607               2.5        18.8000      10.0
19780607               5.0        15.1000      10.0
19780607               7.5        12.8000      10.0
19780607              10.0        10.1000      10.0
19780607              12.5         8.6000      10.0
19780607              15.0         7.1000      10.0
19780607              20.0         5.9000      10.0
19780607              30.0         5.1000      10.0
19780607              40.0         4.8000      10.0
19780607              60.0         4.4000      10.0
19780607              80.0         4.4000      10.0
19780607              90.0         4.4000      10.0
19780607             100.0         4.3000      10.0
19780607             110.0         4.2000      10.0
19780607             120.0         4.2000      10.0
19780607             130.0         4.2000      10.0
19780607             135.0         4.2000      10.0
19780703               0.0        18.3000      10.0
19780703               1.0        18.3000      10.0
19780703               2.5        17.6000      10.0
19780703               5.0        16.8000      10.0
19780703               7.5        14.5000      10.0
19780703              10.0        12.6000      10.0
19780703              12.5        10.1000      10.0
19780703              15.0         8.9000      10.0
19780703              20.0         6.6000      10.0
19780703              30.0         5.4000      10.0
19780703              40.0         5.0000      10.0
19780703              60.0         4.6000      10.0
19780703              80.0         4.5000      10.0
19780703              90.0         4.5000      10.0
19780703             100.0         4.5000      10.0
19780703             110.0         4.5000      10.0
19780703             120.0         4.4000      10.0
19780703             130.0         4.5000      10.0
19780703             135.0         4.5000      10.0
19780807               0.0        22.9000      10.0
19780807               1.0        22.8000      10.0
19780807               2.5        22.8000      10.0
19780807               5.0        20.6000      10.0
19780807               7.5        17.5000      10.0
19780807              10.0        15.2000      10.0
19780807              12.5        12.9000      10.0
19780807              15.0         9.5000      10.0
19780807              20.0         7.0000      10.0
19780807              30.0         5.5000      10.0
19780807              40.0         5.0000      10.0
19780807              60.0         4.6000      10.0
19780807              80.0         4.4000      10.0
19780807              90.0         4.4000      10.0
19780807             100.0         4.4000      10.0
19780807             110.0         4.4000      10.0
19780807             120.0         4.4000      10.0
19780807             130.0         4.4000      10.0
19780807             135.0         4.4000      10.0
19780904               0.0        18.5000      10.0
19780904               1.0        18.1000      10.0
19780904               2.5        18.0000      10.0
19780904               5.0        17.9000      10.0
19780904               7.5        17.8000      10.0
19780904              10.0        17.8000      10.0
19780904              12.5        14.2000      10.0
19780904              15.0         9.4000      10.0
19780904              20.0         6.8000      10.0
19780904              30.0         5.7000      10.0
19780904              40.0         5.2000      10.0
19780904              60.0         4.6000      10.0
19780904              80.0         4.4000      10.0
19780904              90.0         4.4000      10.0
19780904             100.0         4.3000      10.0
19780904             110.0         4.3000      10.0
19780904             120.0         4.3000      10.0
19780904             130.0         4.2000      10.0
19780904             135.0         4.2000      10.0
19781004               0.0        14.4000      10.0
19781004               1.0        14.4000      10.0
19781004               2.5        14.4000      10.0
19781004               5.0        14.5000      10.0
19781004               7.5        14.5000      10.0
19781004              10.0        14.5000      10.0
19781004              12.5        12.2000      10.0
19781004              15.0         8.9000      10.0
19781004              20.0         7.5000      10.0
19781004              30.0         6.1000      10.0
19781004              40.0         5.5000      10.0
19781004              60.0         4.8000      10.0
19781004              80.0         4.6000      10.0
19781004              90.0         4.6000      10.0
19781004             100.0         4.5000      10.0
19781004             110.0         4.5000      10.0
19781004             120.0         4.5000      10.0
19781004             130.0         4.5000      10.0
19781004             135.0         4.5000      10.0
19781108               0.0        10.9000      10.0
19781108               1.0        10.9000      10.0
19781108               2.5        10.9000      10.0
19781108               5.0        10.9000      10.0
19781108               7.5        11.0000      10.0
19781108              10.0        11.0000      10.0
19781108              12.5        11.0000      10.0
19781108              15.0        11.0000      10.0
19781108              20.0         7.4000      10.0
19781108              30.0         6.0000      10.0
19781108              40.0         5.5000      10.0
19781108              60.0         4.8000      10.0
19781108              80.0         4.5000      10.0
19781108              90.0         4.4000      10.0
19781108             100.0         4.3000      10.0
19781108             110.0         4.2000      10.0
19781108             120.0         4.2000      10.0
19781108             130.0         4.2000      10.0
19781108             135.0         4.2000      10.0
19781206               0.0         7.2000      10.0
19781206               1.0         7.1000      10.0
19781206               2.5         7.1000      10.0
19781206               5.0         7.1000      10.0
19781206               7.5         7.1000      10.0
19781206              10.0         7.1000      10.0
19781206              12.5         7.1000      10.0
19781206              15.0         7.1000      10.0
19781206              20.0         7.1000      10.0
19781206              30.0         6.6000      10.0
19781206              40.0         6.0000      10.0
19781206              60.0         4.9000      10.0
19781206              80.0         4.5000      10.0
19781206              90.0         4.4000      10.0
19781206             100.0         4.4000      10.0
19781206             110.0         4.3000      10.0
19781206             120.0         4.3000      10.0
19781206             130.0         4.3000      10.0
19781206             135.0         4.3000      10.0
19790110               0.0         4.9000      10.0
19790110               1.0         4.8000      10.0
19790110               2.5         4.8000      10.0
19790110               5.0         4.8000      10.0
19790110               7.5         4.8000      10.0
19790110              10.0         4.8000      10.0
19790110              12.5         4.8000      10.0
19790110              15.0         4.8000      10.0
19790110              20.0         4.8000      10.0
19790110              30.0         4.8000      10.0
19790110              40.0         4.8000      10.0
19790110              60.0         4.8000      10.0
19790110              80.0         4.8000      10.0
19790110              90.0         4.7000      10.0
19790110             100.0         4.7000      10.0
19790110             110.0         4.7000      10.0
19790110             120.0         4.7000      10.0
19790110             130.0         4.5000      10.0
19790110             135.0         4.4000      10.0
19790212               0.0         4.8000      10.0
19790212               1.0         4.5000      10.0
19790212               2.5         4.5000      10.0
19790212               5.0         4.3000      10.0
19790212               7.5         4.3000      10.0
19790212              10.0         4.3000      10.0
19790212              12.5         4.3000      10.0
19790212              15.0         4.3000      10.0
19790212              20.0         4.3000      10.0
19790212              30.0         4.2000      10.0
19790212              40.0         4.2000      10.0
19790212              60.0         4.2000      10.0
19790212              80.0         4.3000      10.0
19790212              90.0         4.4000      10.0
19790212             100.0         4.4000      10.0
19790212             110.0         4.4000      10.0
19790212             120.0         4.3000      10.0
19790212             130.0         4.3000      10.0
19790212             135.0         4.3000      10.0
19790307               0.0         4.5000      10.0
19790307               1.0         4.5000      10.0
19790307               2.5         4.4000      10.0
19790307               5.0         4.3000      10.0
19790307               7.5         4.3000      10.0
19790307              10.0         4.1000      10.0
19790307              12.5         4.1000      10.0
19790307              15.0         4.1000      10.0
19790307              20.0         4.1000      10.0
19790307              30.0         4.1000      10.0
19790307              40.0         4.0000      10.0
19790307              60.0         4.0000      10.0
19790307              80.0         4.0000      10.0
19790307              90.0         4.0000      10.0
19790307             100.0         4.0000      10.0
19790307             110.0         4.0000      10.0
19790307             120.0         4.0000      10.0
19790307             130.0         4.0000      10.0
19790307             135.0         4.0000      10.0
19790404               0.0         5.8000      10.0
19790404               1.0         5.4000      10.0
19790404               2.5         5.1000      10.0
19790404               5.0         5.0000      10.0
19790404               7.5         5.0000      10.0
19790404              10.0         5.0000      10.0
19790404              12.5         5.0000      10.0
19790404              15.0         5.0000      10.0
19790404              20.0         5.0000      10.0
19790404              30.0         4.9000      10.0
19790404              40.0         4.5000      10.0
19790404              60.0         4.3000      10.0
19790404              80.0         4.2000      10.0
19790404              90.0         4.2000      10.0
19790404             100.0         4.2000      10.0
19790404             110.0         4.2000      10.0
19790404             120.0         4.3000      10.0
19790404             130.0         4.3000      10.0
19790404             135.0         4.2000      10.0
19790509               0.0        12.0000      10.0
19790509               1.0        11.6000      10.0
19790509               2.5        10.1000      10.0
19790509               5.0         8.5000      10.0
19790509               7.5         8.2000      10.0
19790509              10.0         7.6000      10.0
19790509              12.5         7.2000      10.0
19790509              15.0         6.9000      10.0
19790509              20.0         6.4000      10.0
19790509              30.0         5.0000      10.0
19790509              40.0         4.6000      10.0
19790509              60.0         4.3000      10.0
19790509              80.0         4.3000      10.0
19790509              90.0         4.3000      10.0
19790509             100.0         4.2000      10.0
19790509             110.0         4.2000      10.0
19790509             120.0         4.2000      10.0
19790509             130.0         4.2000      10.0
19790509             135.0         4.2000      10.0
19790606               0.0        19.6000      10.0
19790606               1.0        19.5000      10.0
19790606               2.5        19.0000      10.0
19790606               5.0        14.7000      10.0
19790606               7.5        12.1000      10.0
19790606              10.0        10.1000      10.0
19790606              12.5         9.0000      10.0
19790606              15.0         7.9000      10.0
19790606              20.0         6.8000      10.0
19790606              30.0         5.3000      10.0
19790606              40.0         4.7000      10.0
19790606              60.0         4.3000      10.0
19790606              80.0         4.2000      10.0
19790606              90.0         4.2000      10.0
19790606             100.0         4.2000      10.0
19790606             110.0         4.2000      10.0
19790606             120.0         4.2000      10.0
19790606             130.0         4.2000      10.0
19790606             135.0         4.2000      10.0
19790704               0.0        17.2000      10.0
19790704               1.0        17.2000      10.0
19790704               2.5        17.1000      10.0
19790704               5.0        17.1000      10.0
19790704               7.5        16.7000      10.0
19790704              10.0        13.3000      10.0
19790704              12.5         9.8000      10.0
19790704              15.0         7.4000      10.0
19790704              20.0         6.2000      10.0
19790704              30.0         5.5000      10.0
19790704              40.0         4.8000      10.0
19790704              60.0         4.4000      10.0
19790704              80.0         4.3000      10.0
19790704              90.0         4.3000      10.0
19790704             100.0         4.3000      10.0
19790704             110.0         4.3000      10.0
19790704             120.0         4.3000      10.0
19790704             130.0         4.3000      10.0
19790704             135.0         4.3000      10.0
19790808               0.0        23.5000      10.0
19790808               1.0        23.5000      10.0
19790808               2.5        23.3000      10.0
19790808               5.0        22.7000      10.0
19790808               7.5        18.2000      10.0
19790808              10.0        14.4000      10.0
19790808              12.5        11.1000      10.0
19790808              15.0         9.0000      10.0
19790808              20.0         7.0000      10.0
19790808              30.0         5.8000      10.0
19790808              40.0         5.2000      10.0
19790808              60.0         4.4000      10.0
19790808              80.0         4.3000      10.0
19790808              90.0         4.3000      10.0
19790808             100.0         4.2000      10.0
19790808             110.0         4.2000      10.0
19790808             120.0         4.2000      10.0
19790808             130.0         4.2000      10.0
19790808             135.0         4.2000      10.0
19790912               0.0        21.3000      10.0
19790912               1.0        20.6000      10.0
19790912               2.5        20.4000      10.0
19790912               5.0        20.2000      10.0
19790912               7.5        19.5000      10.0
19790912              10.0        16.7000      10.0
19790912              12.5        11.6000      10.0
19790912              15.0         9.0000      10.0
19790912              20.0         7.2000      10.0
19790912              30.0         6.3000      10.0
19790912              40.0         5.5000      10.0
19790912              60.0         4.5000      10.0
19790912              80.0         4.3000      10.0
19790912              90.0         4.3000      10.0
19790912             100.0         4.3000      10.0
19790912             110.0         4.3000      10.0
19790912             120.0         4.3000      10.0
19790912             130.0         4.3000      10.0
19790912             135.0         4.3000      10.0
19791003               0.0        16.3000      10.0
19791003               1.0        16.2000      10.0
19791003               2.5        16.2000      10.0
19791003               5.0        16.2000      10.0
19791003               7.5        16.1000      10.0
19791003              10.0        15.1000      10.0
19791003              12.5        13.9000      10.0
19791003              15.0         9.3000      10.0
19791003              20.0         7.1000      10.0
19791003              30.0         6.0000      10.0
19791003              40.0         5.5000      10.0
19791003              60.0         4.6000      10.0
19791003              80.0         4.5000      10.0
19791003              90.0         4.4000      10.0
19791003             100.0         4.4000      10.0
19791003             110.0         4.4000      10.0
19791003             120.0         4.4000      10.0
19791003             130.0         4.4000      10.0
19791003             135.0         4.4000      10.0
19791107               0.0        10.5000      10.0
19791107               1.0        10.5000      10.0
19791107               2.5        10.4000      10.0
19791107               5.0         9.9000      10.0
19791107               7.5         9.7000      10.0
19791107              10.0         9.7000      10.0
19791107              12.5         9.6000      10.0
19791107              15.0         9.5000      10.0
19791107              20.0         6.9000      10.0
19791107              30.0         6.0000      10.0
19791107              40.0         5.8000      10.0
19791107              60.0         5.2000      10.0
19791107              80.0         4.4000      10.0
19791107              90.0         4.3000      10.0
19791107             100.0         4.3000      10.0
19791107             110.0         4.3000      10.0
19791107             120.0         4.3000      10.0
19791107             130.0         4.3000      10.0
19791107             135.0         4.3000      10.0
19791205               0.0         8.3000      10.0
19791205               1.0         8.1000      10.0
19791205               2.5         8.0000      10.0
19791205               5.0         8.0000      10.0
19791205               7.5         8.0000      10.0
19791205              10.0         8.0000      10.0
19791205              12.5         8.0000      10.0
19791205              15.0         8.0000      10.0
19791205              20.0         8.0000      10.0
19791205              30.0         6.4000      10.0
19791205              40.0         5.5000      10.0
19791205              60.0         4.6000      10.0
19791205              80.0         4.4000      10.0
19791205              90.0         4.4000      10.0
19791205             100.0         4.4000      10.0
19791205             110.0         4.3000      10.0
19791205             120.0         4.3000      10.0
19791205             130.0         4.3000      10.0
19791205             135.0         4.3000      10.0
19800109               0.0         5.5000      10.0
19800109               1.0         5.5000      10.0
19800109               2.5         5.5000      10.0
19800109               5.0         5.5000      10.0
19800109               7.5         5.5000      10.0
19800109              10.0         5.5000      10.0
19800109              12.5         5.5000      10.0
19800109              15.0         5.5000      10.0
19800109              20.0         5.4000      10.0
19800109              30.0         5.4000      10.0
19800109              40.0         5.4000      10.0
19800109              60.0         5.4000      10.0
19800109              80.0         4.5000      10.0
19800109              90.0         4.5000      10.0
19800109             100.0         4.4000      10.0
19800109             110.0         4.3000      10.0
19800109             120.0         4.3000      10.0
19800109             130.0         4.3000      10.0
19800109             135.0         4.3000      10.0
19800206               0.0         4.6000      10.0
19800206               1.0         4.6000      10.0
19800206               2.5         4.6000      10.0
19800206               5.0         4.5000      10.0
19800206               7.5         4.5000      10.0
19800206              10.0         4.5000      10.0
19800206              12.5         4.5000      10.0
19800206              15.0         4.5000      10.0
19800206              20.0         4.5000      10.0
19800206              30.0         4.4000      10.0
19800206              40.0         4.4000      10.0
19800206              60.0         4.4000      10.0
19800206              80.0         4.3000      10.0
19800206              90.0         4.3000      10.0
19800206             100.0         4.3000      10.0
19800206             110.0         4.3000      10.0
19800206             120.0         4.3000      10.0
19800206             130.0         4.3000      10.0
19800206             135.0         4.3000      10.0
19800305               0.0         4.4000      10.0
19800305               1.0         4.4000      10.0
19800305               2.5         4.4000      10.0
19800305               5.0         4.4000      10.0
19800305               7.5         4.3000      10.0
19800305              10.0         4.3000      10.0
19800305              12.5         4.3000      10.0
19800305              15.0         4.3000      10.0
19800305              20.0         4.3000      10.0
19800305              30.0         4.2000      10.0
19800305              40.0         4.1000      10.0
19800305              60.0         4.1000      10.0
19800305              80.0         4.2000      10.0
19800305              90.0         4.2000      10.0
19800305             100.0         4.2000      10.0
19800305             110.0         4.1000      10.0
19800305             120.0         4.1000      10.0
19800305             130.0         4.1000      10.0
19800305             135.0         4.1000      10.0
19800409               0.0         5.3000      10.0
19800409               1.0         5.3000      10.0
19800409               2.5         5.3000      10.0
19800409               5.0         5.2000      10.0
19800409               7.5         5.2000      10.0
19800409              10.0         5.2000      10.0
19800409              12.5         5.2000      10.0
19800409              15.0         5.1000      10.0
19800409              20.0         5.1000      10.0
19800409              30.0         5.0000      10.0
19800409              40.0         4.8000      10.0
19800409              60.0         4.5000      10.0
19800409              80.0         4.3000      10.0
19800409              90.0         4.3000      10.0
19800409             100.0         4.2000      10.0
19800409             110.0         4.2000      10.0
19800409             120.0         4.2000      10.0
19800409             130.0         4.2000      10.0
19800409             135.0         4.2000      10.0
19800507               0.0        10.2000      10.0
19800507               1.0        10.1000      10.0
19800507               2.5         9.8000      10.0
19800507               5.0         9.4000      10.0
19800507               7.5         8.0000      10.0
19800507              10.0         6.7000      10.0
19800507              12.5         6.4000      10.0
19800507              15.0         6.2000      10.0
19800507              20.0         6.0000      10.0
19800507              30.0         5.5000      10.0
19800507              40.0         5.2000      10.0
19800507              60.0         4.8000      10.0
19800507              80.0         4.5000      10.0
19800507              90.0         4.4000      10.0
19800507             100.0         4.4000      10.0
19800507             110.0         4.3000      10.0
19800507             120.0         4.3000      10.0
19800507             130.0         4.3000      10.0
19800507             135.0         4.3000      10.0
19800604               0.0        13.8000      10.0
19800604               1.0        13.8000      10.0
19800604               2.5        13.7000      10.0
19800604               5.0        13.0000      10.0
19800604               7.5        12.5000      10.0
19800604              10.0        11.6000      10.0
19800604              12.5         8.6000      10.0
19800604              15.0         7.3000      10.0
19800604              20.0         6.3000      10.0
19800604              30.0         5.5000      10.0
19800604              40.0         5.1000      10.0
19800604              60.0         4.6000      10.0
19800604              80.0         4.5000      10.0
19800604              90.0         4.3000      10.0
19800604             100.0         4.3000      10.0
19800604             110.0         4.3000      10.0
19800604             120.0         4.3000      10.0
19800604             130.0         4.3000      10.0
19800604             135.0         4.3000      10.0
19800709               0.0        14.7000      10.0
19800709               1.0        14.7000      10.0
19800709               2.5        14.7000      10.0
19800709               5.0        14.7000      10.0
19800709               7.5        14.7000      10.0
19800709              10.0        14.5000      10.0
19800709              12.5        11.7000      10.0
19800709              15.0         9.8000      10.0
19800709              20.0         7.4000      10.0
19800709              30.0         6.3000      10.0
19800709              40.0         5.7000      10.0
19800709              60.0         4.9000      10.0
19800709              80.0         4.6000      10.0
19800709              90.0         4.5000      10.0
19800709             100.0         4.4000      10.0
19800709             110.0         4.3000      10.0
19800709             120.0         4.3000      10.0
19800709             130.0         4.3000      10.0
19800709             135.0         4.3000      10.0
19800806               0.0        21.2000      10.0
19800806               1.0        20.8000      10.0
19800806               2.5        20.6000      10.0
19800806               5.0        19.9000      10.0
19800806               7.5        15.6000      10.0
19800806              10.0        13.6000      10.0
19800806              12.5        12.2000      10.0
