Observation #: 7288
--------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)  Std(%)
        20000816        11          17.6       10
        20000816      11.5            17       10
        20000816        12          16.4       10
        20000816        13          15.5       10
        20000816        14            15       10
        20000816        15          14.3       10
        20000816        16          13.9       10
        20000816        17          13.8       10
        20000816        18          13.7       10
        20000816        19          13.7       10
        20000816        20          13.6       10
        20000816        21          13.6       10
        20000816        22          13.5       10
        20000816      22.1          13.5       10
        20000828         0          24.1       10
        20000828         1            24       10
        20000828         2            24       10
        20000828         3          23.9       10
        20000828         4          23.7       10
        20000828       4.5          23.6       10
        20000828         5          23.6       10
        20000828       5.5          23.4       10
        20000828         6          23.1       10
        20000828       6.5          23.1       10
        20000828         7          23.1       10
        20000828       7.5            23       10
        20000828         8          22.8       10
        20000828       8.5            22       10
        20000828         9          21.6       10
        20000828        10            20       10
        20000828        11          18.8       10
        20000828        12          16.6       10
        20000828        13          15.7       10
        20000828        14          15.1       10
        20000828        15          14.6       10
        20000828        16          14.3       10
        20000828        17          14.1       10
        20000828        18          13.9       10
        20000828        19          13.8       10
        20000828        20          13.7       10
        20000828        21          13.7       10
        20000828        22          13.6       10
        20000828      22.3          13.6       10
        20000925         0          17.4       10
        20000925         1          17.4       10
        20000925         2          17.5       10
        20000925         3          17.5       10
        20000925         4          17.5       10
        20000925         5          17.5       10
        20000925         6          17.5       10
        20000925         7          17.5       10
        20000925         8          17.5       10
        20000925         9          17.5       10
        20000925        10          17.5       10
        20000925        11          17.4       10
        20000925        12          17.4       10
        20000925        13          17.4       10
        20000925      13.5          17.3       10
        20000925        14          17.1       10
        20000925      14.5          15.7       10
        20000925        15          14.7       10
        20000925      15.5          14.4       10
        20000925        16          14.3       10
        20000925      16.5          14.2       10
        20000925        17          14.2       10
        20000925      17.5          14.1       10
        20000925        18          14.1       10
        20000925        19            14       10
        20000925        20          13.9       10
        20000925        21          13.8       10
        20000925        22          13.6       10
        20000925      22.2          13.6       10
        20001024         0          15.6       10
        20001024         1          15.2       10
        20001024         2          14.8       10
        20001024         3          14.7       10
        20001024         4          14.5       10
        20001024         5          14.4       10
        20001024         6          14.2       10
        20001024         7          14.1       10
        20001024         8          14.1       10
        20001024         9            14       10
        20001024        10            14       10
        20001024        11            14       10
        20001024        12            14       10
        20001024        13            14       10
        20001024        14          13.9       10
        20001024        15          13.9       10
        20001024        16          13.9       10
        20001024        17          13.9       10
        20001024        18          13.9       10
        20001024        19          13.9       10
        20001024        20          13.8       10
        20001024        21          13.8       10
        20001024        22            13       10
        20001127         0           4.2       10
        20001127         1           4.3       10
        20001127         2           4.3       10
        20001127         3           4.4       10
        20001127         4           4.4       10
        20001127         5           4.4       10
        20001127         6           4.4       10
        20001127         7           4.4       10
        20001127         8           4.4       10
        20001127         9           4.4       10
        20001127        10           4.4       10
        20001127        11           4.4       10
        20001127        12           4.4       10
        20001127        13           4.4       10
        20001127        14           4.4       10
        20001127        15           4.4       10
        20001127        16           4.4       10
        20001127        17           4.4       10
        20001127        18           4.4       10
        20001127        19           4.4       10
        20001127        20           4.4       10
        20001127      20.5           4.4       10
        20010115         0           0.5       10
        20010115         1           0.9       10
        20010115         2           1.1       10
        20010115         3           1.3       10
        20010115         4           1.6       10
        20010115         5           1.8       10
        20010115         6           2.1       10
        20010115         7           2.2       10
        20010115         8           2.3       10
        20010115         9           2.5       10
        20010115        10           2.6       10
        20010115        11           2.7       10
        20010115        12           2.9       10
        20010115        13             3       10
        20010115        14             3       10
        20010115        15           3.2       10
        20010115        16           3.4       10
        20010115      16.5           3.5       10
        20010409         0             6       10
        20010409         1           5.9       10
        20010409         2           5.9       10
        20010409         3           5.8       10
        20010409         4           5.8       10
        20010409         5           5.8       10
        20010409         6           5.8       10
        20010409         7           5.8       10
        20010409         8           5.8       10
        20010409         9           5.8       10
        20010409        10           5.8       10
        20010409        11           5.8       10
        20010409        12           5.8       10
        20010409        13           5.8       10
        20010409        14           5.8       10
        20010409        15           5.8       10
        20010409        16           5.8       10
        20010409        17           5.8       10
        20010409        18           5.8       10
        20010409        19           5.8       10
        20010409        20           5.8       10
        20010409        21           5.8       10
        20010409      21.4           5.7       10
        20010425         0          10.5       10
        20010425         1          10.5       10
        20010425         2          10.4       10
        20010425         3          10.4       10
        20010425         4          10.4       10
        20010425         5          10.4       10
        20010425         6          10.4       10
        20010425         7          10.3       10
        20010425         8          10.3       10
        20010425         9          10.3       10
        20010425        10          10.3       10
        20010425        11          10.2       10
        20010425        12          10.1       10
        20010425        13           9.8       10
        20010425        14           9.8       10
        20010425        15           9.7       10
        20010425        16           9.7       10
        20010425        17           9.7       10
        20010425        18           9.7       10
        20010425        19           9.7       10
        20010425        20           9.6       10
        20010425        21           9.5       10
        20010425      21.7           9.5       10
        20010509         0          14.6       10
        20010509         1          14.4       10
        20010509         2          14.3       10
        20010509         3          14.2       10
        20010509         4          14.2       10
        20010509         5          14.1       10
        20010509         6          14.1       10
        20010509         7          14.1       10
        20010509         8            14       10
        20010509         9            14       10
        20010509        10          13.9       10
        20010509        11          13.9       10
        20010509        12          13.8       10
        20010509        13          13.8       10
        20010509        14          13.3       10
        20010509      14.5            13       10
        20010509        15          12.7       10
        20010509      15.5          12.5       10
        20010509        16          12.5       10
        20010509      16.5          12.3       10
        20010509        17          11.9       10
        20010509      17.5          11.8       10
        20010509        18          11.8       10
        20010509        19          11.7       10
        20010509        20          11.6       10
        20010509        21          11.6       10
        20010509      21.9          11.4       10
        20010521         0          19.4       10
        20010521         1          19.5       10
        20010521         2          19.5       10
        20010521         3          19.5       10
        20010521         4          19.5       10
        20010521       4.5          19.2       10
        20010521         5          18.2       10
        20010521       5.5          17.9       10
        20010521         6          17.8       10
        20010521       6.5          17.3       10
        20010521         7          16.8       10
        20010521       7.5          16.5       10
        20010521         8          16.3       10
        20010521       8.5            16       10
        20010521         9          15.6       10
        20010521       9.5          15.4       10
        20010521        10          15.2       10
        20010521      10.5          14.9       10
        20010521        11          14.5       10
        20010521      11.5          14.1       10
        20010521        12          13.8       10
        20010521      12.5          13.7       10
        20010521        13          13.6       10
        20010521      13.5          13.5       10
        20010521        14          13.5       10
        20010521        15          13.3       10
        20010521        16          13.1       10
        20010521        17            13       10
        20010521        18            13       10
        20010521        19            13       10
        20010521        20            13       10
        20010521        21          12.9       10
        20010521      21.1          12.8       10
        20010604         0          15.6       10
        20010604         1          15.7       10
        20010604         2          15.7       10
        20010604         3          15.7       10
        20010604         4          15.8       10
        20010604         5          15.8       10
        20010604         6          15.8       10
        20010604         7          15.8       10
        20010604         8          15.8       10
        20010604         9          15.8       10
        20010604        10          15.8       10
        20010604        11          15.8       10
        20010604        12          15.6       10
        20010604      12.5          15.3       10
        20010604        13          14.8       10
        20010604      13.5          14.7       10
        20010604        14          14.5       10
        20010604      14.5          14.4       10
        20010604        15          14.1       10
        20010604      15.5          13.9       10
        20010604        16          13.8       10
        20010604        17          13.6       10
        20010604        18          13.5       10
        20010604        19          13.4       10
        20010604        20          13.3       10
        20010604        21          13.3       10
        20010604      21.9            13       10
        20010618         0            21       10
        20010618         1          20.9       10
        20010618         2          20.9       10
        20010618         3          20.9       10
        20010618         4          20.9       10
        20010618         5          20.8       10
        20010618         6          20.6       10
        20010618         7          20.6       10
        20010618         8          20.5       10
        20010618       8.5          16.5       10
        20010618         9          16.1       10
        20010618       9.5          15.9       10
        20010618        10          15.6       10
        20010618        11          15.5       10
        20010618        12          15.3       10
        20010618        13          14.9       10
        20010618        14          14.8       10
        20010618        15          14.8       10
        20010618        16          14.8       10
        20010618        17          14.7       10
        20010618        18          14.7       10
        20010618        19          14.6       10
        20010618        20          14.6       10
        20010618        21          14.6       10
        20010618        22          14.6       10
        20010618      22.1          14.5       10
        20010702         0          23.8       10
        20010702         1          23.8       10
        20010702         2          23.8       10
        20010702         3          23.8       10
        20010702         4          23.7       10
        20010702         5          23.7       10
        20010702       5.5          23.5       10
        20010702         6          22.6       10
        20010702       6.5          22.1       10
        20010702         7          21.4       10
        20010702       7.5          20.7       10
        20010702         8          20.2       10
        20010702       8.5          19.5       10
        20010702         9          18.7       10
        20010702       9.5            18       10
        20010702        10          17.2       10
        20010702      10.5          16.6       10
        20010702        11            16       10
        20010702      11.5          15.8       10
        20010702        12          15.6       10
        20010702        13          15.2       10
        20010702        14          15.1       10
        20010702        15          14.8       10
        20010702        16          14.7       10
        20010702        17          14.7       10
        20010702        18          14.7       10
        20010702        19          14.6       10
        20010702        20          14.6       10
        20010702        21          14.6       10
        20010702        22          14.4       10
        20010702      22.1          14.4       10
        20010717         0          28.1       10
        20010717         1          26.9       10
        20010717         2          26.2       10
        20010717         3            26       10
        20010717         4          25.9       10
        20010717       4.5          25.7       10
        20010717         5          24.1       10
        20010717       5.5          23.7       10
        20010717         6          23.2       10
        20010717       6.5          22.6       10
        20010717         7          22.3       10
        20010717       7.5          22.2       10
        20010717         8          21.9       10
        20010717       8.5          20.7       10
        20010717         9          19.7       10
        20010717       9.5          19.1       10
        20010717        10            18       10
        20010717      10.5          17.6       10
        20010717        11            16       10
        20010717      11.5          15.9       10
        20010717        12          15.7       10
        20010717        13          15.4       10
        20010717        14          15.3       10
        20010717        15          15.2       10
        20010717        16          15.1       10
        20010717        17            15       10
        20010717        18          14.9       10
        20010717        19          14.8       10
        20010717        20          14.8       10
        20010717        21          14.7       10
        20010717        22          14.6       10
        20010730         0          27.1       10
        20010730         1          26.5       10
        20010730         2            26       10
        20010730         3          25.3       10
        20010730         4          24.8       10
        20010730         5          24.8       10
        20010730         6          24.3       10
        20010730       6.5          23.8       10
        20010730         7          22.5       10
        20010730       7.5          21.8       10
        20010730         8          21.2       10
        20010730       8.5          20.7       10
        20010730         9          19.6       10
        20010730       9.5            19       10
        20010730        10          17.1       10
        20010730      10.5          16.6       10
        20010730        11          16.1       10
        20010730      11.5          15.9       10
        20010730        12          15.7       10
        20010730        13          15.4       10
        20010730        14            15       10
        20010730        15          14.9       10
        20010730        16          14.8       10
        20010730        17          14.8       10
        20010730        18          14.7       10
        20010730        19          14.7       10
        20010730        20          14.7       10
        20010730        21          14.7       10
        20010730      21.9          14.5       10
        20010813         0          26.7       10
        20010813         1          26.7       10
        20010813         2          26.7       10
        20010813         3          26.6       10
        20010813         4          26.6       10
        20010813         5          26.6       10
        20010813         6          26.5       10
        20010813         7          25.9       10
        20010813       7.5          25.4       10
        20010813         8          22.6       10
        20010813       8.5          21.3       10
        20010813         9            20       10
        20010813       9.5          19.1       10
        20010813        10          18.4       10
        20010813      10.5          17.7       10
        20010813        11            17       10
        20010813      11.5          16.4       10
        20010813        12          16.1       10
        20010813      12.5          15.8       10
        20010813        13          15.6       10
        20010813      13.5          15.5       10
        20010813        14          15.5       10
        20010813      14.5          15.4       10
        20010813        15          15.3       10
        20010813      15.5          15.2       10
        20010813        16          15.2       10
        20010813      16.5          15.1       10
        20010813        17          15.1       10
        20010813      17.5          15.1       10
        20010813        18          15.1       10
        20010813      18.5          14.9       10
        20010813        19          14.9       10
        20010813      19.5          14.9       10
        20010813        20          14.9       10
        20010813      20.5          14.8       10
        20010813        21            15       10
        20010813      21.5          14.9       10
        20010813        22          14.8       10
        20010827         0            24       10
        20010827         1            24       10
        20010827         2          23.9       10
        20010827         3          23.9       10
        20010827         4          23.9       10
        20010827         5          23.7       10
        20010827       5.5          23.6       10
        20010827         6          23.4       10
        20010827       6.5          23.3       10
        20010827         7          23.2       10
        20010827       7.5            23       10
        20010827         8          22.6       10
        20010827       8.5          22.3       10
        20010827         9          20.9       10
        20010827       9.5          19.4       10
        20010827        10          18.5       10
        20010827      10.5            18       10
        20010827        11            17       10
        20010827      11.5          16.4       10
        20010827        12          16.1       10
        20010827      12.5          15.2       10
        20010827        13          15.5       10
        20010827      13.5          15.3       10
        20010827        14          15.2       10
        20010827      14.5          15.1       10
        20010827        15            15       10
        20010827      15.5          14.9       10
        20010827        16          14.8       10
        20010827      16.5          14.8       10
        20010827        17          14.8       10
        20010827      17.5          14.8       10
        20010827        18          14.8       10
        20010827      18.5          14.7       10
        20010827        19          14.7       10
        20010827      19.5          14.7       10
        20010827        20          14.7       10
        20010827      20.6          14.5       10
        20010926         0            17       10
        20010926         1          17.1       10
        20010926         2          17.2       10
        20010926         3          17.2       10
        20010926         4          17.2       10
        20010926         5          17.2       10
        20010926         6          17.2       10
        20010926         7          17.2       10
        20010926         8          17.2       10
        20010926         9          17.2       10
        20010926        10          17.2       10
        20010926        11          17.2       10
        20010926        12          17.1       10
        20010926        13          17.1       10
        20010926        14            17       10
        20010926        15          16.9       10
        20010926      15.5          16.7       10
        20010926        16          16.2       10
        20010926      16.5          15.9       10
        20010926        17          15.4       10
        20010926      17.5          15.2       10
        20010926        18          14.9       10
        20010926        19          14.8       10
        20010926        20          14.7       10
        20010926        21          14.7       10
        20010926        22          14.6       10
        20010926      22.8          14.5       10
        20011022         0          13.1       10
        20011022         1          13.1       10
        20011022         2            13       10
        20011022         3          12.9       10
        20011022         4          12.9       10
        20011022         5          12.9       10
        20011022         6          12.9       10
        20011022         7          12.9       10
        20011022         8          12.9       10
        20011022         9          12.8       10
        20011022        10          12.8       10
        20011022        11          12.8       10
        20011022        12          12.8       10
        20011022        13          12.8       10
        20011022        14          12.8       10
        20011022        15          12.8       10
        20011022        16          12.8       10
        20011022        17          12.8       10
        20011022        18          12.7       10
        20011022        19          12.7       10
        20011022        20          12.7       10
        20011022        21          12.7       10
        20011022      21.9          21.7       10
        20011126         0           8.6       10
        20011126         1           8.7       10
        20011126         2           8.8       10
        20011126         3           8.8       10
        20011126         4           8.9       10
        20011126         5           8.9       10
        20011126         6           8.9       10
        20011126         7           8.9       10
        20011126         8             9       10
        20011126         9             9       10
        20011126        10             9       10
        20011126        11             9       10
        20011126        12             9       10
        20011126        13             9       10
        20011126        14             9       10
        20011126        15             9       10
        20011126        16             9       10
        20011126        17             9       10
        20011126        18             9       10
        20011126        19             9       10
        20011126        20             9       10
        20011126        21             9       10
        20011126      21.8             9       10
        20020410         0           4.1       10
        20020410         1           4.1       10
        20020410         2             4       10
        20020410         3           3.9       10
        20020410         4           3.9       10
        20020410         5           3.9       10
        20020410         6           3.9       10
        20020410         7             4       10
        20020410         8             4       10
        20020410         9             4       10
        20020410        10             4       10
        20020410        11           3.9       10
        20020410        12           3.9       10
        20020410        13           3.9       10
        20020410        14           3.9       10
        20020410        15           3.9       10
        20020410        16           3.9       10
        20020410        17           3.8       10
        20020410        18           3.9       10
        20020423         0           9.9       10
        20020423         1           9.7       10
        20020423         2           9.6       10
        20020423         3           9.5       10
        20020423         4           9.4       10
        20020423         5           9.4       10
        20020423         6           9.4       10
        20020423         7           9.3       10
        20020423         8           9.3       10
        20020423         9           9.3       10
        20020423        10           9.2       10
        20020423        11           9.1       10
        20020423        12             9       10
        20020423        13           8.7       10
        20020423        14           8.5       10
        20020423        15           8.4       10
        20020423        16           8.3       10
        20020423        17           8.3       10
        20020423        18           8.3       10
        20020423        19           8.2       10
        20020423        20           8.2       10
        20020423        21             8       10
        20020423      21.8           7.7       10
        20020521         0          13.2       10
        20020521         1          13.1       10
        20020521         2            13       10
        20020521         3            13       10
        20020521         4            13       10
        20020521         5          12.9       10
        20020521         6          12.9       10
        20020521         7          12.8       10
        20020521         8          12.7       10
        20020521         9          12.7       10
        20020521        10          12.7       10
        20020521        11          12.6       10
        20020521        12          12.6       10
        20020521        13          12.6       10
        20020521        14          12.6       10
        20020521        15          12.5       10
        20020521        16          12.5       10
        20020521        17          12.4       10
        20020521        18          12.3       10
        20020521        19          12.2       10
        20020521        20          12.2       10
        20020605         0          17.2       10
        20020605         1            17       10
        20020605         2          16.9       10
        20020605         3          16.9       10
        20020605         4          16.8       10
        20020605         5          16.7       10
        20020605         6          16.5       10
        20020605         7          15.5       10
        20020605         8          15.1       10
        20020605         9          14.8       10
        20020605        10          14.7       10
        20020605        11            14       10
        20020605        12          13.6       10
        20020605        13          13.4       10
        20020605        14          13.4       10
        20020605        15          13.4       10
        20020605        16          13.3       10
        20020605        17          13.3       10
        20020605        18          13.2       10
        20020605        19          13.2       10
        20020605        20          13.2       10
        20020605        21          13.2       10
        20020605      21.8          13.1       10
        20020619         0          20.7       10
        20020619         1          20.7       10
        20020619         2          20.7       10
        20020619         3          20.7       10
        20020619         4          20.7       10
        20020619         5          20.2       10
        20020619         6          18.6       10
        20020619       6.5          16.8       10
        20020619         7          15.9       10
        20020619       7.5          15.5       10
        20020619         8          15.2       10
        20020619       8.5          14.9       10
        20020619         9          14.7       10
        20020619       9.5          14.6       10
        20020619        10          14.5       10
        20020619      10.5          14.3       10
        20020619        11          14.2       10
        20020619      11.5            14       10
        20020619        12          13.8       10
        20020619      12.5          13.8       10
        20020619        13          13.7       10
        20020619      13.5          13.5       10
        20020619        14          13.4       10
        20020619      14.5          13.4       10
        20020619        15          13.4       10
        20020619      15.5          13.3       10
        20020619        16          13.3       10
        20020619      16.5          13.3       10
        20020619        17          13.3       10
        20020619      17.5          13.2       10
        20020619        18          13.2       10
        20020619      18.5          13.2       10
        20020619        19          13.2       10
        20020619      19.5          13.2       10
        20020619        20          13.2       10
        20020619        21          13.2       10
        20020619      21.6          13.2       10
        20020701         0          27.3       10
        20020701         1          27.1       10
        20020701         2            27       10
        20020701         3          26.7       10
        20020701         4          26.5       10
        20020701         5          23.8       10
        20020701       5.5          21.9       10
        20020701         6          21.3       10
        20020701       6.5          20.5       10
        20020701         7          19.5       10
        20020701       7.5          18.7       10
        20020701         8          18.2       10
        20020701       8.5          17.4       10
        20020701         9          16.2       10
        20020701       9.5          15.3       10
        20020701        10          14.9       10
        20020701      10.5          14.7       10
        20020701        11          14.4       10
        20020701      11.5          14.3       10
        20020701        12          14.1       10
        20020701      12.5            14       10
        20020701        13          13.8       10
        20020701      13.5          13.7       10
        20020701        14          13.6       10
        20020701      14.5          13.5       10
        20020701        15          13.4       10
        20020701      15.5          13.4       10
        20020701        16          13.4       10
        20020701      16.5          13.4       10
        20020701        17          13.4       10
        20020701      17.5          13.4       10
        20020701        18          13.4       10
        20020701      18.5          13.4       10
        20020701        19          13.4       10
        20020701      19.5          13.4       10
        20020701        20          13.3       10
        20020716         0            27       10
        20020716         1          26.9       10
        20020716         2          26.2       10
        20020716         3          25.7       10
        20020716         4          24.9       10
        20020716       4.5          24.5       10
        20020716         5          24.5       10
        20020716       5.5          24.3       10
        20020716         6          23.9       10
        20020716       6.5            23       10
        20020716         7          22.2       10
        20020716       7.5          20.9       10
        20020716         8          19.6       10
        20020716       8.5          18.4       10
        20020716         9          17.2       10
        20020716       9.5          16.1       10
        20020716        10          15.7       10
        20020716      10.5          15.3       10
        20020716        11          14.9       10
        20020716      11.5          14.5       10
        20020716        12          14.3       10
        20020716        13            14       10
        20020716        14          13.8       10
        20020716        15          13.7       10
        20020716        16          13.5       10
        20020716        17          13.4       10
        20020716        18          13.3       10
        20020716        19          13.3       10
        20020716        20          13.3       10
        20020716        21          13.3       10
        20020716      21.5          13.2       10
        20020726         0          25.5       10
        20020726         1          25.6       10
        20020726         2          25.6       10
        20020726         3          25.6       10
        20020726         4          25.6       10
        20020726         5          25.6       10
        20020726         6          25.5       10
        20020726         7            25       10
        20020726       7.5          22.2       10
        20020726         8          20.6       10
        20020726       8.5          19.2       10
        20020726         9          17.4       10
        20020726       9.5          16.4       10
        20020726        10          15.9       10
        20020726      10.5          15.6       10
        20020726        11            15       10
        20020726      11.5          14.4       10
        20020726        12          14.1       10
        20020726        13          13.9       10
        20020726        14          13.8       10
        20020726        15          13.6       10
        20020726        16          13.5       10
        20020726        17          13.5       10
        20020726        18          13.4       10
        20020726        19          13.4       10
        20020726        20          13.4       10
        20020726        21          13.4       10
        20020813         0          25.7       10
        20020813         1          25.7       10
        20020813         2          25.6       10
        20020813         3          25.6       10
        20020813         4          25.6       10
        20020813         5          25.4       10
        20020813         6          24.7       10
        20020813         7          24.3       10
        20020813       7.5          23.9       10
        20020813         8          22.5       10
        20020813       8.5          20.4       10
        20020813         9          18.9       10
        20020813       9.5          15.9       10
        20020813        10          15.6       10
        20020813      10.5          15.1       10
        20020813        11          14.9       10
        20020813        12          14.3       10
        20020813        13          13.9       10
        20020813        14          13.7       10
        20020813        15          13.5       10
        20020813        16          13.5       10
        20020813        17          13.4       10
        20020813        18          13.4       10
        20020813        19          13.4       10
        20020813        20          13.3       10
        20020813        21          13.3       10
        20020813      21.5          13.3       10
        20020826         0            26       10
        20020826         1          25.1       10
        20020826         2            25       10
        20020826         3          24.3       10
        20020826         4          24.2       10
        20020826         5          24.1       10
        20020826         6            24       10
        20020826         7          23.5       10
        20020826       7.5          23.3       10
        20020826         8            23       10
        20020826       8.5          22.3       10
        20020826         9          21.3       10
        20020826       9.5          19.4       10
        20020826        10          17.8       10
        20020826      10.5          17.1       10
        20020826        11            16       10
        20020826        12          14.9       10
        20020826        13          14.4       10
        20020826        14          14.1       10
        20020826        15          13.9       10
        20020826        16          13.7       10
        20020826        17          13.5       10
        20020826        18          13.5       10
        20020826        19          13.4       10
        20020826        20          13.4       10
        20020826        21          13.3       10
        20020826      21.5          13.3       10
        20020924         0          19.8       10
        20020924         1          19.7       10
        20020924         2          19.6       10
        20020924         3          19.4       10
        20020924         4          19.4       10
        20020924         5          19.3       10
        20020924         6          19.3       10
        20020924         7          19.3       10
        20020924         8          19.2       10
        20020924         9          19.2       10
        20020924        10            19       10
        20020924        11          18.7       10
        20020924      11.5          18.1       10
        20020924        12            17       10
        20020924      12.5          15.7       10
        20020924        13            15       10
        20020924      13.5          14.5       10
        20020924        14          14.3       10
        20020924        15            14       10
        20020924        16          13.8       10
        20020924        17          13.6       10
        20020924        18          13.5       10
        20020924        19          13.5       10
        20020924        20          13.4       10
        20020924        21          13.4       10
        20020924      21.6          13.3       10
        20021022         0          11.9       10
        20021022         1          11.9       10
        20021022         2          11.9       10
        20021022         3          11.9       10
        20021022         4          11.9       10
        20021022         5          11.9       10
        20021022         6          11.9       10
        20021022         7          11.9       10
        20021022         8          11.9       10
        20021022         9          11.9       10
        20021022        10          11.9       10
        20021022        11          11.9       10
        20021022        12          11.9       10
        20021022        13          11.9       10
        20021022        14          11.9       10
        20021022        15          11.8       10
        20021022        16          11.7       10
        20021022        17          11.7       10
        20021022        18          11.7       10
        20021022        19          11.7       10
        20021022        20          11.7       10
        20021119         0           7.2       10
        20021119         1           6.9       10
        20021119         2           6.9       10
        20021119         3           6.8       10
        20021119         4           6.8       10
        20021119         5           6.8       10
        20021119         6           6.7       10
        20021119         7           6.7       10
        20021119         8           6.7       10
        20021119         9           6.7       10
        20021119        10           6.7       10
        20021119        11           6.7       10
        20021119        12           6.7       10
        20021119        13           6.7       10
        20021119        14           6.7       10
        20021119        15           6.6       10
        20021119        16           6.6       10
        20021119        17           6.6       10
        20021119        18           6.5       10
        20021119        19           6.4       10
        20021119        20           6.4       10
        20021119        21           6.3       10
        20021119      21.5           6.3       10
        20030213         0             1       10
        20030213         1           1.7       10
        20030213         2           2.1       10
        20030213         3           2.1       10
        20030213         4           2.2       10
        20030213         5           2.2       10
        20030213         6           2.2       10
        20030213         7           2.2       10
        20030213         8           2.2       10
