Observation #: 4613
---------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)   Std(%)
        19810423         1            7.5       10
        19810423         2            7.5       10
        19810423         3            7.5       10
        19810423         4            7.5       10
        19810423         5            7.5       10
        19810423         6            7.5       10
        19810423         7            7.5       10
        19810423       7.5            7.4       10
        19810522         0           16.3       10
        19810522         1           16.3       10
        19810522         2           16.3       10
        19810522         3           15.1       10
        19810522         4             12       10
        19810522         5           10.7       10
        19810522         6           10.2       10
        19810522         7            9.8       10
        19810522         8            9.4       10
        19810603         0           18.3       10
        19810603         1           18.3       10
        19810603         2           18.3       10
        19810603         3           18.3       10
        19810603         4           18.3       10
        19810603         5           11.8       10
        19810603       5.5             11       10
        19810603         6           10.2       10
        19810617         0           18.9       10
        19810617         1           18.9       10
        19810617         2           18.7       10
        19810617         3           18.7       10
        19810617         4           18.5       10
        19810617         5           17.1       10
        19810617         6           11.5       10
        19810617         7           10.4       10
        19810617       7.3           10.3       10
        19810702         0           22.3       10
        19810702         1           21.8       10
        19810702         2           21.6       10
        19810702         3           20.9       10
        19810702         4             20       10
        19810702         5           18.4       10
        19810702         6           15.4       10
        19810702         7           12.4       10
        19810702       7.5           11.1       10
        19810702         8           11.3       10
        19810716         0           22.5       10
        19810716         1           22.5       10
        19810716         2           22.5       10
        19810716         3           22.5       10
        19810716         4           20.9       10
        19810716         5           18.5       10
        19810716         6           15.1       10
        19810716         7           12.8       10
        19810716         8           11.2       10
        19810728         0             21       10
        19810728         1             21       10
        19810728         2           20.9       10
        19810728         3           20.8       10
        19810728         4           20.7       10
        19810728         5             19       10
        19810728         6           15.5       10
        19810728         7           12.4       10
        19810728       7.6           11.8       10
        19810812         0           22.9       10
        19810812         1           22.8       10
        19810812         2           22.6       10
        19810812         3           22.5       10
        19810812         4           21.6       10
        19810812         5           19.3       10
        19810812         6             15       10
        19810812         7             13       10
        19810812       7.5           12.2       10
        19810827         0             22       10
        19810827         1             22       10
        19810827         2           21.9       10
        19810827         3           21.8       10
        19810827         4           20.8       10
        19810827         5           20.1       10
        19810827         6           16.2       10
        19810827         7           13.5       10
        19810912         0           19.6       10
        19810912         1           19.5       10
        19810912         2           19.5       10
        19810912         3           19.3       10
        19810912         4           18.6       10
        19810912         5             18       10
        19810912         6           17.2       10
        19810912         7           13.6       10
        19810912       7.5           12.4       10
        19810926         0           15.1       10
        19810926         2             15       10
        19810926         4           14.9       10
        19810926         6           14.6       10
        19810926         7           14.1       10
        19811022         0            7.3       10
        19811022         1            7.3       10
        19811022         2            7.3       10
        19811022         3            7.3       10
        19811022         4            7.3       10
        19811022         5            7.3       10
        19811022         6            7.3       10
        19811022         7            7.3       10
        19820126         0              0       10
        19820126         1            0.8       10
        19820126         2            1.5       10
        19820126         3            2.1       10
        19820126         4            2.4       10
        19820126         5            2.8       10
        19820126         6            3.2       10
        19820126         7            3.6       10
        19820223         0              0       10
        19820223         1            0.6       10
        19820223         2            1.9       10
        19820223         3            2.2       10
        19820223         4            2.8       10
        19820223         5            3.3       10
        19820223         6            3.6       10
        19820223         7            4.1       10
        19820405         0              0       10
        19820405         1            1.4       10
        19820405         2            2.5       10
        19820405         3            2.8       10
        19820405         4            3.1       10
        19820405         5            3.5       10
        19820405         6            3.8       10
        19820405         7            3.9       10
        19820511         0           12.3       10
        19820511         1           12.2       10
        19820511         2             12       10
        19820511         3           11.9       10
        19820511         4           11.9       10
        19820511         5           11.8       10
        19820511         6            7.8       10
        19820511         7            6.6       10
        19820525         0           20.8       10
        19820525         1           20.4       10
        19820525         2           16.8       10
        19820525         3           15.9       10
        19820525         4             15       10
        19820525         5           12.3       10
        19820525         6            8.5       10
        19820525         7            7.6       10
        19820609         0           18.4       10
        19820609         1           18.1       10
        19820609         2           17.7       10
        19820609         3           17.5       10
        19820609         4           17.2       10
        19820609         5           12.2       10
        19820609         6            9.9       10
        19820609         7            8.2       10
        19820625         0           17.5       10
        19820625         1           17.5       10
        19820625         2           17.5       10
        19820625         3           17.5       10
        19820625         4           17.5       10
        19820625         5           17.2       10
        19820625         6           13.7       10
        19820625         7            9.2       10
        19820705         0           22.9       10
        19820705         1           22.4       10
        19820705         2           21.7       10
        19820705         3           20.3       10
        19820705         4           19.7       10
        19820705         5           16.6       10
        19820705         6           14.6       10
        19820705         7           11.1       10
        19820721         0           24.4       10
        19820721         1           24.3       10
        19820721         2           23.9       10
        19820721         3           23.4       10
        19820721         4           21.7       10
        19820721         5           18.5       10
        19820721         6           14.3       10
        19820721         7             11       10
        19820805         0           24.6       10
        19820805         1           23.8       10
        19820805         2           23.2       10
        19820805         3           22.2       10
        19820805         4           21.4       10
        19820805         5           18.6       10
        19820805         6           14.1       10
        19820805         7           11.8       10
        19820816         0           22.4       10
        19820816         1           22.4       10
        19820816         2           22.2       10
        19820816         3           21.7       10
        19820816         4           19.6       10
        19820816         5             18       10
        19820816         6           14.4       10
        19820816         7             12       10
        19820908         0           17.1       10
        19820908         1           17.1       10
        19820908         2             17       10
        19820908         3           16.9       10
        19820908         4           16.5       10
        19820908         5           16.3       10
        19820908         6           15.8       10
        19820908         7           14.6       10
        19820921         0           14.6       10
        19820921         1           14.5       10
        19820921         2           14.5       10
        19820921         3           14.4       10
        19820921         4           14.4       10
        19820921         5           14.3       10
        19820921         6           14.3       10
        19820921         7           14.3       10
        19821005         0           14.7       10
        19821005         1             14       10
        19821005         2           13.6       10
        19821005         3           13.6       10
        19821005         4           13.4       10
        19821005         5           13.5       10
        19821005         6           13.3       10
        19821005         7           13.1       10
        19821022         0            7.4       10
        19821022         1            7.4       10
        19821022         2            7.4       10
        19821022         3            7.4       10
        19821022         4            7.4       10
        19821022         5            7.4       10
        19821022         6            7.4       10
        19821022         7            7.3       10
        19821108         0            3.6       10
        19821108         1            3.7       10
        19821108         2            3.7       10
        19821108         3            3.7       10
        19821108         4            3.7       10
        19821108         5            3.7       10
        19821108         6            3.7       10
        19821108         7            3.7       10
        19821130         0            1.3       10
        19821130         1            1.5       10
        19821130         2            1.5       10
        19821130         3            1.5       10
        19821130         4            1.5       10
        19821130         5            1.5       10
        19821130         6            1.5       10
        19821130         7            2.3       10
        19830117         0              0       10
        19830117         1            1.4       10
        19830117         2            2.5       10
        19830117         3            2.7       10
        19830117         4              3       10
        19830117         5            3.3       10
        19830117         6            3.5       10
        19830117         7              4       10
        19830218         0            0.6       10
        19830218         1            1.5       10
        19830218         2            2.5       10
        19830218         3            2.9       10
        19830218         4            3.1       10
        19830218         5            3.4       10
        19830218         6            3.6       10
        19830218         7            4.1       10
        19830323         0            0.5       10
        19830323         1            2.8       10
        19830323         2            3.3       10
        19830323         3            3.4       10
        19830323         4            3.5       10
        19830323         5            3.8       10
        19830323         6            4.1       10
        19830323         7            4.4       10
        19830510         0             11       10
        19830510         1           10.5       10
        19830510         2           10.4       10
        19830510         3            9.9       10
        19830510         4            9.3       10
        19830510         5            8.8       10
        19830510         6            8.7       10
        19830510         7            8.5       10
        19830525         0           13.4       10
        19830525         1           13.4       10
        19830525         2           13.4       10
        19830525         3           13.4       10
        19830525         4           13.4       10
        19830525         5           13.4       10
        19830525         6           13.4       10
        19830525         7            8.9       10
        19830608         0           14.3       10
        19830608         1           14.2       10
        19830608         2           14.2       10
        19830608         3           14.2       10
        19830608         4           14.2       10
        19830608         5           13.8       10
        19830608         6           13.2       10
        19830608         7           11.9       10
        19830622         0             23       10
        19830622         1           22.8       10
        19830622         2           22.7       10
        19830622         3           22.6       10
        19830622         4             19       10
        19830622         5           16.5       10
        19830622         6            9.1       10
        19830622         7            7.5       10
        19830705         0           21.1       10
        19830705         1           21.1       10
        19830705         2           21.1       10
        19830705         3             20       10
        19830705         4           19.8       10
        19830705         5           17.6       10
        19830705         6           14.2       10
        19830705         7           12.9       10
        19830720         0           28.4       10
        19830720         1           28.1       10
        19830720         2           27.1       10
        19830720         3           25.5       10
        19830720         4           22.5       10
        19830720         5           18.7       10
        19830720         6           15.2       10
        19830720         7             13       10
        19830804         0           24.7       10
        19830804         1           24.6       10
        19830804         2           24.6       10
        19830804         3           24.2       10
        19830804         4           23.8       10
        19830804         5           20.3       10
        19830804         6           16.3       10
        19830804         7           14.1       10
        19830815         0           26.3       10
        19830815         1           25.8       10
        19830815         2           23.4       10
        19830815         3           22.9       10
        19830815         4           22.2       10
        19830815         5           20.9       10
        19830815         6           16.4       10
        19830815         7           13.9       10
        19830909         0           22.6       10
        19830909         1           22.5       10
        19830909         2           22.3       10
        19830909         3           22.2       10
        19830909         4           21.8       10
        19830909         5           20.2       10
        19830909         6           17.5       10
        19830909         7           14.9       10
        19830929         0             17       10
        19830929         1           16.7       10
        19830929         2           16.3       10
        19830929         3           15.1       10
        19830929         4           13.2       10
        19830929         5             13       10
        19830929         6           12.9       10
        19830929         7           12.8       10
        19831018         0              9       10
        19831018         1              9       10
        19831018         2              9       10
        19831018         3            8.9       10
        19831018         4            8.9       10
        19831018         5            8.9       10
        19831018         6            8.9       10
        19831018         7            8.9       10
        19831116         0            3.3       10
        19831116         1            3.2       10
        19831116         2            3.2       10
        19831116         3            3.2       10
        19831116         4            3.2       10
        19831116         5            3.2       10
        19831116         6            3.2       10
        19831116         7            3.2       10
        19840106         0            0.1       10
        19840106         1            0.8       10
        19840106         2            1.3       10
        19840106         3            1.4       10
        19840106         4            1.7       10
        19840106         5            2.1       10
        19840106         6            2.5       10
        19840106         7            3.4       10
        19840229         0            0.4       10
        19840229         1            2.2       10
        19840229         2            2.3       10
        19840229         3            2.4       10
        19840229         4            2.6       10
        19840229         5            3.1       10
        19840229         6            3.8       10
        19840229         7            4.2       10
        19840403         0            0.9       10
        19840403         1            3.3       10
        19840403         2            3.4       10
        19840403         3            3.4       10
        19840403         4            3.4       10
        19840403         5            3.6       10
        19840403         6              4       10
        19840403         7            4.3       10
        19840509         0            7.8       10
        19840509         1            7.8       10
        19840509         2            7.8       10
        19840509         3            7.8       10
        19840509         4            7.8       10
        19840509         5            7.8       10
        19840509         6            7.8       10
        19840509         7            7.8       10
        19840523         0           16.2       10
        19840523         1           16.1       10
        19840523         2             16       10
        19840523         3           15.9       10
        19840523         4           15.8       10
        19840523         5           11.6       10
        19840523         6           10.3       10
        19840523         7            9.6       10
        19840605         0           18.1       10
        19840605         1           18.1       10
        19840605         2           18.1       10
        19840605         3           17.7       10
        19840605         4           16.8       10
        19840605         5           14.9       10
        19840605         6             12       10
        19840605         7            4.7       10
        19840621         0             21       10
        19840621         1           20.7       10
        19840621         2           20.6       10
        19840621         3           20.4       10
        19840621         4           19.6       10
        19840621         5           17.3       10
        19840621         6           13.4       10
        19840621         7           10.7       10
        19840703         0           22.4       10
        19840703         1           22.3       10
        19840703         2           22.3       10
        19840703         3           22.3       10
        19840703         4           20.4       10
        19840703         5           19.4       10
        19840703         6           16.2       10
        19840703         7           12.8       10
        19840718         0           19.5       10
        19840718         1           19.7       10
        19840718         2           19.7       10
        19840718         3           19.7       10
        19840718         4           19.7       10
        19840718         5           19.7       10
        19840718         6           18.7       10
        19840718         7           12.7       10
        19840802         0           22.6       10
        19840802         1           22.7       10
        19840802         2           22.6       10
        19840802         3           22.6       10
        19840802         4           22.4       10
        19840802         5           20.7       10
        19840802         6           17.1       10
        19840802         7           14.1       10
        19840814         0           23.3       10
        19840814         1           23.2       10
        19840814         2           23.1       10
        19840814         3           23.1       10
        19840814         4           22.4       10
        19840814         5           20.9       10
        19840814         6           17.7       10
        19840814         7           14.9       10
        19840906         0             18       10
        19840906         1             18       10
        19840906         2             18       10
        19840906         3           17.9       10
        19840906         4           17.6       10
        19840906         5           17.4       10
        19840906         6           16.7       10
        19840906         7             15       10
        19840924         0           16.3       10
        19840924         1           16.1       10
        19840924         2           15.9       10
        19840924         3           15.8       10
        19840924         4           15.7       10
        19840924         5           15.6       10
        19840924         6           15.5       10
        19840924         7           15.4       10
        19841015         0           13.4       10
        19841015         1           13.3       10
        19841015         2           13.3       10
        19841015         3           13.2       10
        19841015         4           12.6       10
        19841015         5           12.3       10
        19841015         6           12.1       10
        19841015         7           11.9       10
        19841108         0            3.5       10
        19841108         1            3.5       10
        19841108         2            3.5       10
        19841108         3            3.4       10
        19841108         4            3.4       10
        19841108         5            3.4       10
        19841108         6            3.3       10
        19841108         7            3.3       10
        19850107         0            1.2       10
        19850107         1              2       10
        19850107         2            2.7       10
        19850107         3            3.1       10
        19850107         4            3.2       10
        19850107         5            3.5       10
        19850107         6              4       10
        19850107         7            4.3       10
        19850225         0            0.5       10
        19850225         1            1.6       10
        19850225         2            3.1       10
        19850225         3            3.4       10
        19850225         4            3.5       10
        19850225         5            3.7       10
        19850225         6              4       10
        19850225         7            4.3       10
        19850327         0              2       10
        19850327         1              3       10
        19850327         2            3.5       10
        19850327         3            3.8       10
        19850327         4            3.9       10
        19850327         5            4.1       10
        19850327         6            4.4       10
        19850327         7            4.5       10
        19850430         0           12.2       10
        19850430         1           11.9       10
        19850430         2           11.6       10
        19850430         3           11.3       10
        19850430         4            9.6       10
        19850430         5            8.4       10
        19850430         6            8.1       10
        19850430         7            7.8       10
        19850516         0           15.5       10
        19850516         1           15.6       10
        19850516         2           15.6       10
        19850516         3           15.7       10
        19850516         4           15.7       10
        19850516         5           12.5       10
        19850516         6            8.9       10
        19850516         7            7.9       10
        19850528         0           18.3       10
        19850528         1           16.9       10
        19850528         2           16.8       10
        19850528         3           16.5       10
        19850528         4           15.3       10
        19850528         5           13.5       10
        19850528         6           11.1       10
        19850528         7            8.5       10
        19850611         0           18.2       10
        19850611         1           18.1       10
        19850611         2           17.8       10
        19850611         3           17.7       10
        19850611         4           17.6       10
        19850611         5           17.1       10
        19850611         6           14.9       10
        19850611         7           11.5       10
        19850624         0             19       10
        19850624         1           18.1       10
        19850624         2           17.7       10
        19850624         3           17.4       10
        19850624         4           17.3       10
        19850624         5           17.3       10
        19850624         6             17       10
        19850624         7           15.2       10
        19850711         0           21.7       10
        19850711         1           21.6       10
        19850711         2           21.4       10
        19850711         3           21.4       10
        19850711         4           19.6       10
        19850711         5           17.4       10
        19850711         6           16.3       10
        19850711         7           15.3       10
        19850723         0           21.5       10
        19850723         1           21.5       10
        19850723         2           21.5       10
        19850723         3           21.5       10
        19850723         4           21.5       10
        19850723         5           18.4       10
        19850723         6           16.1       10
        19850723         7           14.7       10
        19850807         0           22.4       10
        19850807         1           22.5       10
        19850807         2           22.4       10
        19850807         3           22.4       10
        19850807         4           22.4       10
        19850807         5           20.2       10
        19850807         6           16.4       10
        19850807         7           14.3       10
        19850819         0           18.1       10
        19850819         1           18.1       10
        19850819         2           18.1       10
        19850819         3           18.1       10
        19850819         4           18.1       10
        19850819         5           18.1       10
        19850819         6           18.1       10
        19850819         7           18.1       10
        19850912         0           17.8       10
        19850912         1           17.7       10
        19850912         2           17.5       10
        19850912         3           17.3       10
        19850912         4           17.1       10
        19850912         5           16.8       10
        19850912         6           16.4       10
        19850912         7             16       10
        19850930         0             12       10
        19850930         1             12       10
        19850930         2             12       10
        19850930         3             12       10
        19850930         4             12       10
        19850930         5             12       10
        19850930         6             12       10
        19850930         7             12       10
        19851022         0            8.4       10
        19851022         1            8.3       10
        19851022         2            8.3       10
        19851022         3            8.2       10
        19851022         4            8.2       10
        19851022         5            7.9       10
        19851022         6            7.8       10
        19851022         7            7.7       10
        19851111         0            3.5       10
        19851111         1            3.5       10
        19851111         2            3.5       10
        19851111         3            3.5       10
        19851111         4            3.5       10
        19851111         5            3.5       10
        19851111         6            3.5       10
        19851111         7            3.5       10
        19860116         0            0.5       10
        19860116         1            0.9       10
        19860116         2            1.5       10
        19860116         3            1.8       10
        19860116         4            2.2       10
        19860116         5            2.5       10
        19860116         6            3.3       10
        19860116         7            3.7       10
        19860303         0            0.4       10
        19860303         1            0.8       10
        19860303         2            1.8       10
        19860303         3            2.2       10
        19860303         4            2.6       10
        19860303         5            3.1       10
        19860303         6            3.6       10
        19860303         7            4.2       10
        19860331         0            1.6       10
        19860331         1            1.7       10
        19860331         2            2.2       10
        19860331         3            2.6       10
        19860331         4              3       10
        19860331         5            3.3       10
        19860331         6            3.8       10
        19860331         7            4.3       10
        19860424         0            8.4       10
        19860424         1            8.2       10
        19860424         2              8       10
        19860424         3            7.9       10
        19860424         4            7.8       10
        19860424         5            7.8       10
        19860424         6            7.7       10
        19860424         7            7.5       10
        19860508         0           13.4       10
        19860508         1           13.4       10
        19860508         2           13.3       10
        19860508         3           13.2       10
        19860508         4           13.1       10
        19860508         5             13       10
        19860508         6           12.7       10
        19860508         7           12.4       10
        19860520         0           15.1       10
        19860520         1           15.1       10
        19860520         2             15       10
        19860520         3           14.8       10
        19860520         4           14.9       10
        19860520         5           14.9       10
        19860520         6           12.9       10
        19860520         7           11.9       10
        19860602         0           18.7       10
        19860602         1           18.7       10
        19860602         2           18.5       10
        19860602         3           17.7       10
        19860602         4           16.1       10
        19860602         5           14.7       10
        19860602         6           13.5       10
        19860602         7           12.4       10
        19860618         0           21.6       10
        19860618         1           20.2       10
        19860618         2           19.7       10
        19860618         3           18.7       10
        19860618         4           18.4       10
        19860618         5           18.1       10
        19860618         6           16.3       10
        19860618         7           13.2       10
        19860702         0           21.9       10
        19860702         1           21.9       10
        19860702         2           21.7       10
        19860702         3           21.5       10
        19860702         4           21.4       10
        19860702         5           19.5       10
        19860702         6           17.2       10
        19860702         7           14.7       10
        19860716         0           21.6       10
        19860716         1           21.3       10
        19860716         2           20.5       10
        19860716         3           20.2       10
        19860716         4             20       10
        19860716         5           19.4       10
        19860716         6           17.8       10
        19860716         7             15       10
        19860728         0           25.1       10
        19860728         1             25       10
        19860728         2             25       10
        19860728         3           24.2       10
        19860728         4           23.3       10
        19860728         5           20.1       10
        19860728         6           17.8       10
        19860728         7             16       10
        19860813         0           20.8       10
        19860813         1           20.8       10
        19860813         2           20.8       10
        19860813         3           20.7       10
        19860813         4           20.5       10
        19860813         5           20.2       10
        19860813         6           18.5       10
        19860813         7           15.6       10
        19860826         0           19.5       10
        19860826         1           19.5       10
        19860826         2           19.5       10
        19860826         3           19.5       10
        19860826         4           19.4       10
        19860826         5           19.2       10
        19860826         6           18.3       10
        19860826         7           16.2       10
        19860910         0           16.3       10
        19860910         1           16.3       10
        19860910         2           16.2       10
        19860910         3           16.2       10
        19860910         4           16.1       10
        19860910         5             16       10
        19860910         6           15.9       10
        19860910         7           15.8       10
        19860922         0           14.1       10
        19860922         1             14       10
        19860922         2           13.9       10
        19860922         3           13.8       10
        19860922         4           13.8       10
        19860922         5           13.8       10
        19860922         6           13.8       10
        19860922         7           13.8       10
        19861009         0             12       10
        19861009         1             12       10
        19861009         2           11.9       10
        19861009         3           11.8       10
        19861009         4           11.8       10
        19861009         5           11.8       10
        19861009         6           11.8       10
        19861009         7           11.7       10
        19861022         0            9.1       10
        19861022         1            9.1       10
        19861022         2              9       10
        19861022         3              9       10
        19861022         4              9       10
        19861022         5            8.9       10
        19861022         6            8.5       10
        19861022         7            8.2       10
        19861103         0            6.4       10
        19861103         1            6.4       10
        19861103         2            6.4       10
        19861103         3            6.4       10
        19861103         4            6.4       10
        19861103         5            6.4       10
        19861103         6            6.4       10
        19861103         7            6.4       10
        19870120         0            0.4       10
        19870120         1            1.2       10
        19870120         2            1.9       10
        19870120         3            2.3       10
        19870120         4            2.7       10
        19870120         5            3.3       10
        19870120         6              4       10
        19870120         7            4.4       10
        19870224         0            0.4       10
        19870224         1            1.4       10
        19870224         2            2.3       10
        19870224         3            2.7       10
        19870224         4            3.1       10
        19870224         5            3.8       10
        19870224         6            4.1       10
        19870224         7            4.5       10
        19870319         0            0.5       10
        19870319         1            3.4       10
        19870319         2            3.7       10
        19870319         3            3.6       10
        19870319         4            3.5       10
        19870319         5            3.9       10
        19870319         6            4.2       10
        19870319         7            4.3       10
        19870415         0              7       10
        19870415         1            6.9       10
        19870415         2            6.9       10
        19870415         3            6.8       10
        19870415         4            6.6       10
        19870415         5            6.4       10
        19870415         6            6.4       10
        19870415         7            6.3       10
        19870504         0           12.7       10
        19870504         1             12       10
        19870504         2           11.9       10
        19870504         3           11.8       10
        19870504         4           11.7       10
        19870504         5           11.5       10
        19870504         6           10.9       10
        19870504         7           10.4       10
        19870518         0           16.2       10
        19870518         1           16.2       10
        19870518         2           16.2       10
        19870518         3           16.2       10
        19870518         4           16.2       10
        19870518         5           15.9       10
        19870518         6           15.2       10
        19870518         7           13.3       10
        19870601         0           22.3       10
        19870601         1           22.2       10
        19870601         2           19.9       10
        19870601         3           16.4       10
        19870601         4           15.4       10
        19870601         5           14.3       10
        19870601         6           13.7       10
        19870601         7           13.2       10
        19870611         0           18.9       10
        19870611         1           18.9       10
        19870611         2           18.8       10
        19870611         3           18.7       10
        19870611         4           18.6       10
        19870611         5           15.4       10
        19870611         6           14.1       10
        19870611         7           13.2       10
        19870629         0           21.8       10
        19870629         1           21.8       10
        19870629         2           21.7       10
        19870629         3           21.6       10
        19870629         4           21.6       10
        19870629         5           18.9       10
        19870629         6           15.5       10
        19870629         7           13.4       10
        19870713         0           21.9       10
        19870713         1           21.9       10
        19870713         2             22       10
        19870713         3             22       10
        19870713         4           21.9       10
        19870713         5           21.9       10
        19870713         6           16.5       10
        19870713         7           14.1       10
        19870727         0           23.7       10
        19870727         1           23.8       10
        19870727         2           23.6       10
        19870727         3           23.6       10
        19870727         4           21.6       10
        19870727         5           19.4       10
        19870727         6           16.3       10
        19870727         7           14.1       10
        19870813         0           21.9       10
        19870813         1             22       10
        19870813         2           21.9       10
        19870813         3             22       10
        19870813         4           21.9       10
        19870813         5           20.1       10
        19870813         6             17       10
        19870813         7           14.8       10
        19870826         0           19.1       10
        19870826         1           19.2       10
        19870826         2           18.9       10
        19870826         3           18.9       10
        19870826         4           18.9       10
        19870826         5           18.9       10
        19870826         6           18.3       10
        19870826         7           15.8       10
        19870910         0           18.7       10
        19870910         1           18.7       10
        19870910         2           18.6       10
        19870910         3           18.5       10
        19870910         4             18       10
        19870910         5             17       10
        19870910         6           16.9       10
        19870910         7           16.6       10
        19870921         0           15.5       10
        19870921         1           15.5       10
        19870921         2           15.5       10
        19870921         3           15.5       10
